n,p,diff_total,diff_count,diff_mean,diff_min,diff_max
20,10,99,1000,0.099,0,1
20,20,40,1000,0.04,-1,1
20,30,9,1000,0.009,-1,1
20,40,23,1000,0.023,-1,2
20,50,0,1000,0,-1,2
20,60,6,1000,0.006,-2,2
20,70,2,1000,0.002,-1,1
20,80,1,1000,0.001,0,1
20,90,0,1000,0,0,0
