n,p,diff_total,diff_count,diff_mean,diff_min,diff_max
50,10,40,1000,0.04,-1,1
50,20,23,1000,0.023,-1,2
50,30,27,1000,0.027,-2,2
50,40,16,1000,0.016,-2,2
50,50,8,1000,0.008,-2,2
50,60,-5,1000,-0.005,-3,2
50,70,-1,1000,-0.001,-2,2
50,80,1,1000,0.001,0,1
50,90,0,1000,0,0,0
