n,p,diff_total,diff_count,diff_mean,diff_min,diff_max
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,-1,1,-1,-1,-1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,1,1,1,1,1
25,40,0,1,0,0,0
25,40,1,1,1,1,1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,-1,1,-1,-1,-1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,1,1,1,1,1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,1,1,1,1,1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,2,1,2,2,2
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,1,1,1,1,1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,-1,1,-1,-1,-1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,-1,1,-1,-1,-1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,-1,1,-1,-1,-1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,1,1,1,1,1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,-1,1,-1,-1,-1
25,40,1,1,1,1,1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,2,1,2,2,2
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,-1,1,-1,-1,-1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,-1,1,-1,-1,-1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,-1,1,-1,-1,-1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,1,1,1,1,1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,1,1,1,1,1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,1,1,1,1,1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,-1,1,-1,-1,-1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,1,1,1,1,1
25,40,1,1,1,1,1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,1,1,1,1,1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,1,1,1,1,1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,1,1,1,1,1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,1,1,1,1,1
25,40,0,1,0,0,0
25,40,1,1,1,1,1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,-1,1,-1,-1,-1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,1,1,1,1,1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,-1,1,-1,-1,-1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,-1,1,-1,-1,-1
25,40,0,1,0,0,0
25,40,-1,1,-1,-1,-1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,1,1,1,1,1
25,40,0,1,0,0,0
25,40,1,1,1,1,1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,-1,1,-1,-1,-1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,1,1,1,1,1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,-1,1,-1,-1,-1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,1,1,1,1,1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,1,1,1,1,1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,1,1,1,1,1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,-1,1,-1,-1,-1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,1,1,1,1,1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,1,1,1,1,1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,1,1,1,1,1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,-1,1,-1,-1,-1
25,40,0,1,0,0,0
25,40,0,1,0,0,0
25,40,0,1,0,0,0
