n,p,m_total,m_count,m_mean,m_min,m_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max,isteps_total,isteps_count,isteps_mean,isteps_min,isteps_max,inumber_total,inumber_count,inumber_mean,inumber_min,inumber_max
50,40,481,1,481,481,481,1423,1,1423,1423,1423,11,1,11,11,11,1813,1,1813,1813,1813,10,1,10,10,10
50,40,526,1,526,526,526,1429,1,1429,1429,1429,10,1,10,10,10,1877,1,1877,1877,1877,11,1,11,11,11
50,40,487,1,487,487,487,1404,1,1404,1404,1404,9,1,9,9,9,1665,1,1665,1665,1665,9,1,9,9,9
50,40,454,1,454,454,454,1397,1,1397,1397,1397,9,1,9,9,9,1826,1,1826,1826,1826,10,1,10,10,10
50,40,488,1,488,488,488,1404,1,1404,1404,1404,10,1,10,10,10,1786,1,1786,1786,1786,10,1,10,10,10
50,40,472,1,472,472,472,1404,1,1404,1404,1404,9,1,9,9,9,1710,1,1710,1710,1710,9,1,9,9,9
50,40,501,1,501,501,501,1438,1,1438,1438,1438,11,1,11,11,11,1829,1,1829,1829,1829,11,1,11,11,11
50,40,491,1,491,491,491,1427,1,1427,1427,1427,11,1,11,11,11,1866,1,1866,1866,1866,11,1,11,11,11
50,40,499,1,499,499,499,1414,1,1414,1414,1414,10,1,10,10,10,1756,1,1756,1756,1756,10,1,10,10,10
50,40,483,1,483,483,483,1415,1,1415,1415,1415,10,1,10,10,10,1720,1,1720,1720,1720,10,1,10,10,10
50,40,474,1,474,474,474,1404,1,1404,1404,1404,9,1,9,9,9,1628,1,1628,1628,1628,9,1,9,9,9
50,40,497,1,497,497,497,1413,1,1413,1413,1413,9,1,9,9,9,1677,1,1677,1677,1677,9,1,9,9,9
50,40,502,1,502,502,502,1427,1,1427,1427,1427,10,1,10,10,10,1831,1,1831,1831,1831,10,1,10,10,10
50,40,480,1,480,480,480,1389,1,1389,1389,1389,9,1,9,9,9,1668,1,1668,1668,1668,9,1,9,9,9
50,40,492,1,492,492,492,1419,1,1419,1419,1419,11,1,11,11,11,1876,1,1876,1876,1876,11,1,11,11,11
50,40,497,1,497,497,497,1430,1,1430,1430,1430,11,1,11,11,11,1837,1,1837,1837,1837,11,1,11,11,11
50,40,487,1,487,487,487,1423,1,1423,1423,1423,11,1,11,11,11,1806,1,1806,1806,1806,11,1,11,11,11
50,40,485,1,485,485,485,1404,1,1404,1404,1404,9,1,9,9,9,1675,1,1675,1675,1675,9,1,9,9,9
50,40,483,1,483,483,483,1423,1,1423,1423,1423,11,1,11,11,11,1844,1,1844,1844,1844,11,1,11,11,11
50,40,491,1,491,491,491,1413,1,1413,1413,1413,10,1,10,10,10,1872,1,1872,1872,1872,10,1,10,10,10
50,40,495,1,495,495,495,1437,1,1437,1437,1437,10,1,10,10,10,1761,1,1761,1761,1761,10,1,10,10,10
50,40,538,1,538,538,538,1446,1,1446,1446,1446,10,1,10,10,10,1761,1,1761,1761,1761,10,1,10,10,10
50,40,479,1,479,479,479,1396,1,1396,1396,1396,10,1,10,10,10,1788,1,1788,1788,1788,10,1,10,10,10
50,40,505,1,505,505,505,1424,1,1424,1424,1424,10,1,10,10,10,1671,1,1671,1671,1671,10,1,10,10,10
50,40,492,1,492,492,492,1415,1,1415,1415,1415,10,1,10,10,10,1761,1,1761,1761,1761,10,1,10,10,10
50,40,507,1,507,507,507,1434,1,1434,1434,1434,10,1,10,10,10,1844,1,1844,1844,1844,10,1,10,10,10
50,40,521,1,521,521,521,1409,1,1409,1409,1409,9,1,9,9,9,1816,1,1816,1816,1816,10,1,10,10,10
50,40,510,1,510,510,510,1415,1,1415,1415,1415,10,1,10,10,10,1756,1,1756,1756,1756,10,1,10,10,10
50,40,477,1,477,477,477,1418,1,1418,1418,1418,10,1,10,10,10,1802,1,1802,1802,1802,10,1,10,10,10
50,40,494,1,494,494,494,1427,1,1427,1427,1427,10,1,10,10,10,1794,1,1794,1794,1794,10,1,10,10,10
50,40,505,1,505,505,505,1430,1,1430,1430,1430,10,1,10,10,10,1787,1,1787,1787,1787,10,1,10,10,10
50,40,483,1,483,483,483,1428,1,1428,1428,1428,11,1,11,11,11,1882,1,1882,1882,1882,11,1,11,11,11
50,40,484,1,484,484,484,1430,1,1430,1430,1430,10,1,10,10,10,1827,1,1827,1827,1827,10,1,10,10,10
50,40,479,1,479,479,479,1425,1,1425,1425,1425,9,1,9,9,9,1676,1,1676,1676,1676,9,1,9,9,9
50,40,462,1,462,462,462,1409,1,1409,1409,1409,10,1,10,10,10,1771,1,1771,1771,1771,10,1,10,10,10
50,40,493,1,493,493,493,1410,1,1410,1410,1410,9,1,9,9,9,1870,1,1870,1870,1870,10,1,10,10,10
50,40,493,1,493,493,493,1425,1,1425,1425,1425,10,1,10,10,10,1718,1,1718,1718,1718,10,1,10,10,10
50,40,518,1,518,518,518,1437,1,1437,1437,1437,10,1,10,10,10,1748,1,1748,1748,1748,10,1,10,10,10
50,40,499,1,499,499,499,1420,1,1420,1420,1420,10,1,10,10,10,1745,1,1745,1745,1745,10,1,10,10,10
50,40,487,1,487,487,487,1420,1,1420,1420,1420,10,1,10,10,10,1797,1,1797,1797,1797,10,1,10,10,10
50,40,468,1,468,468,468,1408,1,1408,1408,1408,10,1,10,10,10,1842,1,1842,1842,1842,10,1,10,10,10
50,40,495,1,495,495,495,1436,1,1436,1436,1436,10,1,10,10,10,1697,1,1697,1697,1697,10,1,10,10,10
50,40,505,1,505,505,505,1426,1,1426,1426,1426,10,1,10,10,10,1761,1,1761,1761,1761,10,1,10,10,10
50,40,485,1,485,485,485,1411,1,1411,1411,1411,10,1,10,10,10,1828,1,1828,1828,1828,10,1,10,10,10
50,40,487,1,487,487,487,1432,1,1432,1432,1432,10,1,10,10,10,1911,1,1911,1911,1911,10,1,10,10,10
50,40,504,1,504,504,504,1446,1,1446,1446,1446,11,1,11,11,11,1860,1,1860,1860,1860,11,1,11,11,11
50,40,477,1,477,477,477,1416,1,1416,1416,1416,10,1,10,10,10,1850,1,1850,1850,1850,10,1,10,10,10
50,40,471,1,471,471,471,1423,1,1423,1423,1423,10,1,10,10,10,1768,1,1768,1768,1768,10,1,10,10,10
50,40,482,1,482,482,482,1428,1,1428,1428,1428,11,1,11,11,11,1878,1,1878,1878,1878,10,1,10,10,10
50,40,515,1,515,515,515,1419,1,1419,1419,1419,11,1,11,11,11,1814,1,1814,1814,1814,11,1,11,11,11
50,40,469,1,469,469,469,1413,1,1413,1413,1413,9,1,9,9,9,1656,1,1656,1656,1656,9,1,9,9,9
50,40,485,1,485,485,485,1411,1,1411,1411,1411,10,1,10,10,10,1793,1,1793,1793,1793,10,1,10,10,10
50,40,484,1,484,484,484,1418,1,1418,1418,1418,10,1,10,10,10,1741,1,1741,1741,1741,10,1,10,10,10
50,40,484,1,484,484,484,1401,1,1401,1401,1401,9,1,9,9,9,1689,1,1689,1689,1689,9,1,9,9,9
50,40,482,1,482,482,482,1419,1,1419,1419,1419,11,1,11,11,11,1905,1,1905,1905,1905,10,1,10,10,10
50,40,489,1,489,489,489,1414,1,1414,1414,1414,10,1,10,10,10,1908,1,1908,1908,1908,11,1,11,11,11
50,40,496,1,496,496,496,1420,1,1420,1420,1420,10,1,10,10,10,1726,1,1726,1726,1726,10,1,10,10,10
50,40,502,1,502,502,502,1391,1,1391,1391,1391,9,1,9,9,9,1679,1,1679,1679,1679,9,1,9,9,9
50,40,490,1,490,490,490,1416,1,1416,1416,1416,10,1,10,10,10,1783,1,1783,1783,1783,10,1,10,10,10
50,40,501,1,501,501,501,1410,1,1410,1410,1410,10,1,10,10,10,1744,1,1744,1744,1744,10,1,10,10,10
50,40,498,1,498,498,498,1427,1,1427,1427,1427,10,1,10,10,10,1770,1,1770,1770,1770,10,1,10,10,10
50,40,498,1,498,498,498,1425,1,1425,1425,1425,11,1,11,11,11,1830,1,1830,1830,1830,10,1,10,10,10
50,40,490,1,490,490,490,1413,1,1413,1413,1413,9,1,9,9,9,1651,1,1651,1651,1651,9,1,9,9,9
50,40,510,1,510,510,510,1435,1,1435,1435,1435,11,1,11,11,11,1851,1,1851,1851,1851,11,1,11,11,11
50,40,488,1,488,488,488,1416,1,1416,1416,1416,10,1,10,10,10,1754,1,1754,1754,1754,10,1,10,10,10
50,40,483,1,483,483,483,1407,1,1407,1407,1407,10,1,10,10,10,1716,1,1716,1716,1716,10,1,10,10,10
50,40,478,1,478,478,478,1423,1,1423,1423,1423,10,1,10,10,10,1803,1,1803,1803,1803,9,1,9,9,9
50,40,535,1,535,535,535,1435,1,1435,1435,1435,11,1,11,11,11,1900,1,1900,1900,1900,10,1,10,10,10
50,40,506,1,506,506,506,1423,1,1423,1423,1423,10,1,10,10,10,1749,1,1749,1749,1749,10,1,10,10,10
50,40,478,1,478,478,478,1412,1,1412,1412,1412,9,1,9,9,9,1711,1,1711,1711,1711,9,1,9,9,9
50,40,472,1,472,472,472,1421,1,1421,1421,1421,9,1,9,9,9,1800,1,1800,1800,1800,10,1,10,10,10
50,40,472,1,472,472,472,1419,1,1419,1419,1419,10,1,10,10,10,1786,1,1786,1786,1786,10,1,10,10,10
50,40,513,1,513,513,513,1453,1,1453,1453,1453,11,1,11,11,11,1852,1,1852,1852,1852,11,1,11,11,11
50,40,487,1,487,487,487,1414,1,1414,1414,1414,9,1,9,9,9,1659,1,1659,1659,1659,9,1,9,9,9
50,40,482,1,482,482,482,1433,1,1433,1433,1433,11,1,11,11,11,1838,1,1838,1838,1838,11,1,11,11,11
50,40,501,1,501,501,501,1421,1,1421,1421,1421,10,1,10,10,10,1815,1,1815,1815,1815,9,1,9,9,9
50,40,497,1,497,497,497,1458,1,1458,1458,1458,11,1,11,11,11,1877,1,1877,1877,1877,11,1,11,11,11
50,40,511,1,511,511,511,1442,1,1442,1442,1442,11,1,11,11,11,1879,1,1879,1879,1879,11,1,11,11,11
50,40,491,1,491,491,491,1413,1,1413,1413,1413,9,1,9,9,9,1646,1,1646,1646,1646,9,1,9,9,9
50,40,495,1,495,495,495,1433,1,1433,1433,1433,11,1,11,11,11,1855,1,1855,1855,1855,11,1,11,11,11
50,40,485,1,485,485,485,1435,1,1435,1435,1435,11,1,11,11,11,1810,1,1810,1810,1810,11,1,11,11,11
50,40,473,1,473,473,473,1404,1,1404,1404,1404,10,1,10,10,10,1730,1,1730,1730,1730,10,1,10,10,10
50,40,464,1,464,464,464,1405,1,1405,1405,1405,9,1,9,9,9,1675,1,1675,1675,1675,9,1,9,9,9
50,40,487,1,487,487,487,1416,1,1416,1416,1416,10,1,10,10,10,1836,1,1836,1836,1836,10,1,10,10,10
50,40,504,1,504,504,504,1419,1,1419,1419,1419,10,1,10,10,10,1843,1,1843,1843,1843,10,1,10,10,10
50,40,506,1,506,506,506,1433,1,1433,1433,1433,10,1,10,10,10,1739,1,1739,1739,1739,10,1,10,10,10
50,40,486,1,486,486,486,1445,1,1445,1445,1445,12,1,12,12,12,1982,1,1982,1982,1982,12,1,12,12,12
50,40,482,1,482,482,482,1415,1,1415,1415,1415,11,1,11,11,11,1795,1,1795,1795,1795,11,1,11,11,11
50,40,473,1,473,473,473,1403,1,1403,1403,1403,10,1,10,10,10,1792,1,1792,1792,1792,10,1,10,10,10
50,40,516,1,516,516,516,1415,1,1415,1415,1415,10,1,10,10,10,1733,1,1733,1733,1733,10,1,10,10,10
50,40,487,1,487,487,487,1423,1,1423,1423,1423,11,1,11,11,11,1855,1,1855,1855,1855,11,1,11,11,11
50,40,459,1,459,459,459,1398,1,1398,1398,1398,10,1,10,10,10,1709,1,1709,1709,1709,9,1,9,9,9
50,40,518,1,518,518,518,1455,1,1455,1455,1455,11,1,11,11,11,2093,1,2093,2093,2093,12,1,12,12,12
50,40,477,1,477,477,477,1437,1,1437,1437,1437,10,1,10,10,10,1756,1,1756,1756,1756,10,1,10,10,10
50,40,475,1,475,475,475,1429,1,1429,1429,1429,10,1,10,10,10,1742,1,1742,1742,1742,10,1,10,10,10
50,40,501,1,501,501,501,1426,1,1426,1426,1426,9,1,9,9,9,1680,1,1680,1680,1680,9,1,9,9,9
50,40,486,1,486,486,486,1425,1,1425,1425,1425,10,1,10,10,10,1788,1,1788,1788,1788,10,1,10,10,10
50,40,490,1,490,490,490,1425,1,1425,1425,1425,10,1,10,10,10,1719,1,1719,1719,1719,10,1,10,10,10
50,40,502,1,502,502,502,1412,1,1412,1412,1412,9,1,9,9,9,1639,1,1639,1639,1639,9,1,9,9,9
50,40,490,1,490,490,490,1399,1,1399,1399,1399,9,1,9,9,9,1742,1,1742,1742,1742,9,1,9,9,9
50,40,488,1,488,488,488,1405,1,1405,1405,1405,9,1,9,9,9,1686,1,1686,1686,1686,9,1,9,9,9
50,40,481,1,481,481,481,1417,1,1417,1417,1417,10,1,10,10,10,1781,1,1781,1781,1781,10,1,10,10,10
50,40,509,1,509,509,509,1410,1,1410,1410,1410,10,1,10,10,10,1837,1,1837,1837,1837,10,1,10,10,10
50,40,500,1,500,500,500,1437,1,1437,1437,1437,11,1,11,11,11,1903,1,1903,1903,1903,11,1,11,11,11
50,40,493,1,493,493,493,1432,1,1432,1432,1432,10,1,10,10,10,1826,1,1826,1826,1826,10,1,10,10,10
50,40,484,1,484,484,484,1417,1,1417,1417,1417,10,1,10,10,10,1759,1,1759,1759,1759,10,1,10,10,10
50,40,481,1,481,481,481,1403,1,1403,1403,1403,9,1,9,9,9,1674,1,1674,1674,1674,9,1,9,9,9
50,40,482,1,482,482,482,1425,1,1425,1425,1425,10,1,10,10,10,1765,1,1765,1765,1765,10,1,10,10,10
50,40,490,1,490,490,490,1421,1,1421,1421,1421,10,1,10,10,10,1729,1,1729,1729,1729,10,1,10,10,10
50,40,499,1,499,499,499,1446,1,1446,1446,1446,11,1,11,11,11,1908,1,1908,1908,1908,11,1,11,11,11
50,40,482,1,482,482,482,1415,1,1415,1415,1415,9,1,9,9,9,1733,1,1733,1733,1733,9,1,9,9,9
50,40,480,1,480,480,480,1420,1,1420,1420,1420,9,1,9,9,9,1665,1,1665,1665,1665,9,1,9,9,9
50,40,510,1,510,510,510,1442,1,1442,1442,1442,11,1,11,11,11,1899,1,1899,1899,1899,11,1,11,11,11
50,40,495,1,495,495,495,1427,1,1427,1427,1427,11,1,11,11,11,1857,1,1857,1857,1857,11,1,11,11,11
50,40,516,1,516,516,516,1434,1,1434,1434,1434,11,1,11,11,11,1883,1,1883,1883,1883,11,1,11,11,11
50,40,491,1,491,491,491,1422,1,1422,1422,1422,11,1,11,11,11,1918,1,1918,1918,1918,11,1,11,11,11
50,40,507,1,507,507,507,1415,1,1415,1415,1415,10,1,10,10,10,1801,1,1801,1801,1801,10,1,10,10,10
50,40,473,1,473,473,473,1413,1,1413,1413,1413,9,1,9,9,9,1843,1,1843,1843,1843,10,1,10,10,10
50,40,514,1,514,514,514,1420,1,1420,1420,1420,10,1,10,10,10,1719,1,1719,1719,1719,10,1,10,10,10
50,40,503,1,503,503,503,1420,1,1420,1420,1420,10,1,10,10,10,1766,1,1766,1766,1766,10,1,10,10,10
50,40,506,1,506,506,506,1426,1,1426,1426,1426,10,1,10,10,10,1850,1,1850,1850,1850,10,1,10,10,10
50,40,469,1,469,469,469,1422,1,1422,1422,1422,10,1,10,10,10,1810,1,1810,1810,1810,10,1,10,10,10
50,40,506,1,506,506,506,1425,1,1425,1425,1425,11,1,11,11,11,1839,1,1839,1839,1839,11,1,11,11,11
50,40,508,1,508,508,508,1419,1,1419,1419,1419,10,1,10,10,10,1704,1,1704,1704,1704,10,1,10,10,10
50,40,498,1,498,498,498,1406,1,1406,1406,1406,10,1,10,10,10,1760,1,1760,1760,1760,10,1,10,10,10
50,40,447,1,447,447,447,1402,1,1402,1402,1402,10,1,10,10,10,1732,1,1732,1732,1732,10,1,10,10,10
50,40,504,1,504,504,504,1444,1,1444,1444,1444,11,1,11,11,11,1872,1,1872,1872,1872,11,1,11,11,11
50,40,507,1,507,507,507,1430,1,1430,1430,1430,10,1,10,10,10,1787,1,1787,1787,1787,10,1,10,10,10
50,40,477,1,477,477,477,1414,1,1414,1414,1414,10,1,10,10,10,1733,1,1733,1733,1733,10,1,10,10,10
50,40,496,1,496,496,496,1398,1,1398,1398,1398,10,1,10,10,10,1767,1,1767,1767,1767,10,1,10,10,10
50,40,523,1,523,523,523,1407,1,1407,1407,1407,9,1,9,9,9,1796,1,1796,1796,1796,10,1,10,10,10
