n,p,diff_total,diff_count,diff_mean,diff_min,diff_max
10,10,9,1000,0.009,0,1
10,20,27,1000,0.027,0,1
10,30,11,1000,0.011,-1,1
10,40,11,1000,0.011,0,1
10,50,3,1000,0.003,-1,1
10,60,4,1000,0.004,-1,1
10,70,-1,1000,-0.001,-1,0
10,80,0,1000,0,0,0
10,90,0,1000,0,0,0
