n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
5,50,5,1,5,5,5,3.61e-06,1,3.61e-06,3.61e-06,3.61e-06,26,1,26,26,26,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,50,5,1,5,5,5,3.654e-06,1,3.654e-06,3.654e-06,3.654e-06,28,1,28,28,28,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,50,5,1,5,5,5,2.0841e-05,1,2.0841e-05,2.0841e-05,2.0841e-05,25,1,25,25,25,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,50,6,1,6,6,6,3.502e-06,1,3.502e-06,3.502e-06,3.502e-06,26,1,26,26,26,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,50,5,1,5,5,5,3.35e-06,1,3.35e-06,3.35e-06,3.35e-06,25,1,25,25,25,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,50,6,1,6,6,6,3.599e-06,1,3.599e-06,3.599e-06,3.599e-06,27,1,27,27,27,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,50,4,1,4,4,4,3.295e-06,1,3.295e-06,3.295e-06,3.295e-06,25,1,25,25,25,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,50,6,1,6,6,6,3.337e-06,1,3.337e-06,3.337e-06,3.337e-06,25,1,25,25,25,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,50,3,1,3,3,3,2.172e-06,1,2.172e-06,2.172e-06,2.172e-06,17,1,17,17,17,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,50,6,1,6,6,6,3.591e-06,1,3.591e-06,3.591e-06,3.591e-06,27,1,27,27,27,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,50,5,1,5,5,5,3.548e-06,1,3.548e-06,3.548e-06,3.548e-06,27,1,27,27,27,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,50,7,1,7,7,7,3.626e-06,1,3.626e-06,3.626e-06,3.626e-06,28,1,28,28,28,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,50,4,1,4,4,4,3.355e-06,1,3.355e-06,3.355e-06,3.355e-06,25,1,25,25,25,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,50,4,1,4,4,4,2.215e-06,1,2.215e-06,2.215e-06,2.215e-06,17,1,17,17,17,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,50,4,1,4,4,4,2.244e-06,1,2.244e-06,2.244e-06,2.244e-06,17,1,17,17,17,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,50,6,1,6,6,6,3.92e-06,1,3.92e-06,3.92e-06,3.92e-06,30,1,30,30,30,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,50,5,1,5,5,5,3.368e-06,1,3.368e-06,3.368e-06,3.368e-06,26,1,26,26,26,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,50,5,1,5,5,5,3.385e-06,1,3.385e-06,3.385e-06,3.385e-06,25,1,25,25,25,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,50,5,1,5,5,5,3.381e-06,1,3.381e-06,3.381e-06,3.381e-06,26,1,26,26,26,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,50,7,1,7,7,7,3.654e-06,1,3.654e-06,3.654e-06,3.654e-06,27,1,27,27,27,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,50,5,1,5,5,5,3.603e-06,1,3.603e-06,3.603e-06,3.603e-06,27,1,27,27,27,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,50,5,1,5,5,5,3.57e-06,1,3.57e-06,3.57e-06,3.57e-06,27,1,27,27,27,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,50,6,1,6,6,6,2.325e-06,1,2.325e-06,2.325e-06,2.325e-06,18,1,18,18,18,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,50,4,1,4,4,4,2.237e-06,1,2.237e-06,2.237e-06,2.237e-06,17,1,17,17,17,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,50,5,1,5,5,5,2.307e-06,1,2.307e-06,2.307e-06,2.307e-06,18,1,18,18,18,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,50,6,1,6,6,6,2.243e-06,1,2.243e-06,2.243e-06,2.243e-06,17,1,17,17,17,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,50,3,1,3,3,3,3.347e-06,1,3.347e-06,3.347e-06,3.347e-06,25,1,25,25,25,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,50,5,1,5,5,5,2.251e-06,1,2.251e-06,2.251e-06,2.251e-06,17,1,17,17,17,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,50,4,1,4,4,4,2.193e-06,1,2.193e-06,2.193e-06,2.193e-06,17,1,17,17,17,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,50,5,1,5,5,5,3.412e-06,1,3.412e-06,3.412e-06,3.412e-06,26,1,26,26,26,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,50,3,1,3,3,3,2.189e-06,1,2.189e-06,2.189e-06,2.189e-06,17,1,17,17,17,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,50,5,1,5,5,5,2.201e-06,1,2.201e-06,2.201e-06,2.201e-06,17,1,17,17,17,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,50,5,1,5,5,5,2.297e-06,1,2.297e-06,2.297e-06,2.297e-06,18,1,18,18,18,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,50,5,1,5,5,5,3.28e-06,1,3.28e-06,3.28e-06,3.28e-06,25,1,25,25,25,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,50,8,1,8,8,8,3.616e-06,1,3.616e-06,3.616e-06,3.616e-06,28,1,28,28,28,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,50,4,1,4,4,4,3.36e-06,1,3.36e-06,3.36e-06,3.36e-06,25,1,25,25,25,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,50,6,1,6,6,6,3.842e-06,1,3.842e-06,3.842e-06,3.842e-06,29,1,29,29,29,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,50,5,1,5,5,5,3.615e-06,1,3.615e-06,3.615e-06,3.615e-06,28,1,28,28,28,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,50,3,1,3,3,3,2.189e-06,1,2.189e-06,2.189e-06,2.189e-06,17,1,17,17,17,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,50,5,1,5,5,5,2.22e-06,1,2.22e-06,2.22e-06,2.22e-06,17,1,17,17,17,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,50,5,1,5,5,5,3.394e-06,1,3.394e-06,3.394e-06,3.394e-06,25,1,25,25,25,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,50,5,1,5,5,5,2.257e-06,1,2.257e-06,2.257e-06,2.257e-06,17,1,17,17,17,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,50,5,1,5,5,5,2.188e-06,1,2.188e-06,2.188e-06,2.188e-06,17,1,17,17,17,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,50,7,1,7,7,7,5.364e-06,1,5.364e-06,5.364e-06,5.364e-06,42,1,42,42,42,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
5,50,4,1,4,4,4,3.285e-06,1,3.285e-06,3.285e-06,3.285e-06,25,1,25,25,25,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,50,7,1,7,7,7,3.518e-06,1,3.518e-06,3.518e-06,3.518e-06,27,1,27,27,27,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,50,5,1,5,5,5,2.196e-06,1,2.196e-06,2.196e-06,2.196e-06,17,1,17,17,17,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,50,4,1,4,4,4,2.131e-06,1,2.131e-06,2.131e-06,2.131e-06,16,1,16,16,16,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,50,8,1,8,8,8,3.629e-06,1,3.629e-06,3.629e-06,3.629e-06,27,1,27,27,27,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,50,5,1,5,5,5,3.428e-06,1,3.428e-06,3.428e-06,3.428e-06,26,1,26,26,26,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,50,5,1,5,5,5,3.321e-06,1,3.321e-06,3.321e-06,3.321e-06,25,1,25,25,25,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
