n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
13,40,33,1,33,33,33,2.5745e-05,1,2.5745e-05,2.5745e-05,2.5745e-05,70,1,70,70,70,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
13,40,28,1,28,28,28,7.818e-06,1,7.818e-06,7.818e-06,7.818e-06,69,1,69,69,69,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
13,40,32,1,32,32,32,1.0978e-05,1,1.0978e-05,1.0978e-05,1.0978e-05,94,1,94,94,94,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
13,40,29,1,29,29,29,7.514e-06,1,7.514e-06,7.514e-06,7.514e-06,65,1,65,65,65,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
13,40,34,1,34,34,34,7.592e-06,1,7.592e-06,7.592e-06,7.592e-06,66,1,66,66,66,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
13,40,21,1,21,21,21,7.465e-06,1,7.465e-06,7.465e-06,7.465e-06,65,1,65,65,65,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
13,40,31,1,31,31,31,7.537e-06,1,7.537e-06,7.537e-06,7.537e-06,65,1,65,65,65,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
13,40,31,1,31,31,31,1.0347e-05,1,1.0347e-05,1.0347e-05,1.0347e-05,90,1,90,90,90,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
13,40,44,1,44,44,44,1.4876e-05,1,1.4876e-05,1.4876e-05,1.4876e-05,129,1,129,129,129,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
13,40,27,1,27,27,27,7.475e-06,1,7.475e-06,7.475e-06,7.475e-06,65,1,65,65,65,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
13,40,33,1,33,33,33,1.0901e-05,1,1.0901e-05,1.0901e-05,1.0901e-05,95,1,95,95,95,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
13,40,31,1,31,31,31,1.0362e-05,1,1.0362e-05,1.0362e-05,1.0362e-05,90,1,90,90,90,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
13,40,31,1,31,31,31,7.567e-06,1,7.567e-06,7.567e-06,7.567e-06,66,1,66,66,66,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
13,40,27,1,27,27,27,7.455e-06,1,7.455e-06,7.455e-06,7.455e-06,64,1,64,64,64,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
13,40,29,1,29,29,29,7.198e-06,1,7.198e-06,7.198e-06,7.198e-06,63,1,63,63,63,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
13,40,34,1,34,34,34,1.1223e-05,1,1.1223e-05,1.1223e-05,1.1223e-05,99,1,99,99,99,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
13,40,28,1,28,28,28,1.1121e-05,1,1.1121e-05,1.1121e-05,1.1121e-05,98,1,98,98,98,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
13,40,27,1,27,27,27,1.0204e-05,1,1.0204e-05,1.0204e-05,1.0204e-05,88,1,88,88,88,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
