n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
13,50,47,1,47,47,47,1.5507e-05,1,1.5507e-05,1.5507e-05,1.5507e-05,135,1,135,135,135,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
13,50,38,1,38,38,38,1.1105e-05,1,1.1105e-05,1.1105e-05,1.1105e-05,95,1,95,95,95,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
13,50,45,1,45,45,45,1.6727e-05,1,1.6727e-05,1.6727e-05,1.6727e-05,150,1,150,150,150,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
13,50,39,1,39,39,39,8.171e-06,1,8.171e-06,8.171e-06,8.171e-06,71,1,71,71,71,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
13,50,44,1,44,44,44,1.4756e-05,1,1.4756e-05,1.4756e-05,1.4756e-05,128,1,128,128,128,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
13,50,37,1,37,37,37,7.917e-06,1,7.917e-06,7.917e-06,7.917e-06,70,1,70,70,70,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
13,50,38,1,38,38,38,8.016e-06,1,8.016e-06,8.016e-06,8.016e-06,70,1,70,70,70,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
13,50,33,1,33,33,33,1.1155e-05,1,1.1155e-05,1.1155e-05,1.1155e-05,98,1,98,98,98,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
13,50,40,1,40,40,40,1.1474e-05,1,1.1474e-05,1.1474e-05,1.1474e-05,100,1,100,100,100,4,1,4,4,4,5,1,5,5,5,1,1,1,1,1
13,50,43,1,43,43,43,1.4664e-05,1,1.4664e-05,1.4664e-05,1.4664e-05,128,1,128,128,128,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
13,50,38,1,38,38,38,1.8718e-05,1,1.8718e-05,1.8718e-05,1.8718e-05,164,1,164,164,164,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
13,50,40,1,40,40,40,1.431e-05,1,1.431e-05,1.431e-05,1.431e-05,123,1,123,123,123,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
13,50,40,1,40,40,40,1.461e-05,1,1.461e-05,1.461e-05,1.461e-05,129,1,129,129,129,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
13,50,39,1,39,39,39,1.1275e-05,1,1.1275e-05,1.1275e-05,1.1275e-05,97,1,97,97,97,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
