n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
44,30,300,1,300,300,300,3.9939e-05,1,3.9939e-05,3.9939e-05,3.9939e-05,369,1,369,369,369,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
44,30,282,1,282,282,282,3.0441e-05,1,3.0441e-05,3.0441e-05,3.0441e-05,285,1,285,285,285,4,1,4,4,4,5,1,5,5,5,1,1,1,1,1
44,30,307,1,307,307,307,3.1135e-05,1,3.1135e-05,3.1135e-05,3.1135e-05,292,1,292,292,292,4,1,4,4,4,5,1,5,5,5,1,1,1,1,1
44,30,293,1,293,293,293,3.0175e-05,1,3.0175e-05,3.0175e-05,3.0175e-05,281,1,281,281,281,4,1,4,4,4,5,1,5,5,5,1,1,1,1,1
44,30,271,1,271,271,271,3.1808e-05,1,3.1808e-05,3.1808e-05,3.1808e-05,296,1,296,296,296,4,1,4,4,4,5,1,5,5,5,1,1,1,1,1
44,30,271,1,271,271,271,2.1473e-05,1,2.1473e-05,2.1473e-05,2.1473e-05,208,1,208,208,208,3,1,3,3,3,5,1,5,5,5,2,1,2,2,2
44,30,274,1,274,274,274,3.2572e-05,1,3.2572e-05,3.2572e-05,3.2572e-05,307,1,307,307,307,4,1,4,4,4,5,1,5,5,5,1,1,1,1,1
44,30,289,1,289,289,289,3.9535e-05,1,3.9535e-05,3.9535e-05,3.9535e-05,362,1,362,362,362,5,1,5,5,5,6,1,6,6,6,1,1,1,1,1
44,30,253,1,253,253,253,3.0386e-05,1,3.0386e-05,3.0386e-05,3.0386e-05,284,1,284,284,284,4,1,4,4,4,5,1,5,5,5,1,1,1,1,1
44,30,279,1,279,279,279,2.2503e-05,1,2.2503e-05,2.2503e-05,2.2503e-05,217,1,217,217,217,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
44,30,293,1,293,293,293,2.9517e-05,1,2.9517e-05,2.9517e-05,2.9517e-05,277,1,277,277,277,4,1,4,4,4,5,1,5,5,5,1,1,1,1,1
44,30,280,1,280,280,280,2.9913e-05,1,2.9913e-05,2.9913e-05,2.9913e-05,281,1,281,281,281,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
44,30,310,1,310,310,310,3.1565e-05,1,3.1565e-05,3.1565e-05,3.1565e-05,297,1,297,297,297,4,1,4,4,4,6,1,6,6,6,2,1,2,2,2
44,30,286,1,286,286,286,3.0098e-05,1,3.0098e-05,3.0098e-05,3.0098e-05,280,1,280,280,280,4,1,4,4,4,5,1,5,5,5,1,1,1,1,1
