n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
12,70,40,1,40,40,40,3.1321e-05,1,3.1321e-05,3.1321e-05,3.1321e-05,126,1,126,126,126,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
12,70,46,1,46,46,46,1.8687e-05,1,1.8687e-05,1.8687e-05,1.8687e-05,163,1,163,163,163,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
12,70,51,1,51,51,51,2.06e-05,1,2.06e-05,2.06e-05,2.06e-05,187,1,187,187,187,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
12,70,43,1,43,43,43,1.5575e-05,1,1.5575e-05,1.5575e-05,1.5575e-05,139,1,139,139,139,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
12,70,46,1,46,46,46,1.4997e-05,1,1.4997e-05,1.4997e-05,1.4997e-05,133,1,133,133,133,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
12,70,44,1,44,44,44,1.8771e-05,1,1.8771e-05,1.8771e-05,1.8771e-05,165,1,165,165,165,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
12,70,44,1,44,44,44,1.9029e-05,1,1.9029e-05,1.9029e-05,1.9029e-05,171,1,171,171,171,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
12,70,43,1,43,43,43,1.3875e-05,1,1.3875e-05,1.3875e-05,1.3875e-05,121,1,121,121,121,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
12,70,47,1,47,47,47,1.929e-05,1,1.929e-05,1.929e-05,1.929e-05,173,1,173,173,173,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
12,70,42,1,42,42,42,1.5497e-05,1,1.5497e-05,1.5497e-05,1.5497e-05,136,1,136,136,136,5,1,5,5,5,6,1,6,6,6,1,1,1,1,1
12,70,47,1,47,47,47,1.9765e-05,1,1.9765e-05,1.9765e-05,1.9765e-05,177,1,177,177,177,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
12,70,44,1,44,44,44,1.4316e-05,1,1.4316e-05,1.4316e-05,1.4316e-05,125,1,125,125,125,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
12,70,46,1,46,46,46,1.5878e-05,1,1.5878e-05,1.5878e-05,1.5878e-05,141,1,141,141,141,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
12,70,41,1,41,41,41,1.1363e-05,1,1.1363e-05,1.1363e-05,1.1363e-05,99,1,99,99,99,4,1,4,4,4,5,1,5,5,5,1,1,1,1,1
12,70,48,1,48,48,48,2.3524e-05,1,2.3524e-05,2.3524e-05,2.3524e-05,209,1,209,209,209,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
12,70,42,1,42,42,42,1.4982e-05,1,1.4982e-05,1.4982e-05,1.4982e-05,133,1,133,133,133,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
12,70,39,1,39,39,39,1.4201e-05,1,1.4201e-05,1.4201e-05,1.4201e-05,125,1,125,125,125,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
12,70,49,1,49,49,49,1.9753e-05,1,1.9753e-05,1.9753e-05,1.9753e-05,178,1,178,178,178,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
12,70,46,1,46,46,46,1.465e-05,1,1.465e-05,1.465e-05,1.465e-05,127,1,127,127,127,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
12,70,45,1,45,45,45,1.54e-05,1,1.54e-05,1.54e-05,1.54e-05,137,1,137,137,137,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
12,70,45,1,45,45,45,2.0082e-05,1,2.0082e-05,2.0082e-05,2.0082e-05,183,1,183,183,183,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
12,70,46,1,46,46,46,1.5126e-05,1,1.5126e-05,1.5126e-05,1.5126e-05,135,1,135,135,135,5,1,5,5,5,6,1,6,6,6,1,1,1,1,1
12,70,46,1,46,46,46,1.9455e-05,1,1.9455e-05,1.9455e-05,1.9455e-05,174,1,174,174,174,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
12,70,47,1,47,47,47,1.5652e-05,1,1.5652e-05,1.5652e-05,1.5652e-05,138,1,138,138,138,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
12,70,47,1,47,47,47,1.7112e-05,1,1.7112e-05,1.7112e-05,1.7112e-05,155,1,155,155,155,5,1,5,5,5,6,1,6,6,6,1,1,1,1,1
12,70,46,1,46,46,46,2.0626e-05,1,2.0626e-05,2.0626e-05,2.0626e-05,187,1,187,187,187,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
12,70,46,1,46,46,46,1.4872e-05,1,1.4872e-05,1.4872e-05,1.4872e-05,129,1,129,129,129,5,1,5,5,5,6,1,6,6,6,1,1,1,1,1
12,70,51,1,51,51,51,2.0234e-05,1,2.0234e-05,2.0234e-05,2.0234e-05,181,1,181,181,181,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
12,70,46,1,46,46,46,1.5178e-05,1,1.5178e-05,1.5178e-05,1.5178e-05,135,1,135,135,135,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
12,70,47,1,47,47,47,2.3361e-05,1,2.3361e-05,2.3361e-05,2.3361e-05,210,1,210,210,210,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
12,70,40,1,40,40,40,1.4697e-05,1,1.4697e-05,1.4697e-05,1.4697e-05,130,1,130,130,130,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
12,70,50,1,50,50,50,1.9388e-05,1,1.9388e-05,1.9388e-05,1.9388e-05,175,1,175,175,175,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
12,70,44,1,44,44,44,1.7603e-05,1,1.7603e-05,1.7603e-05,1.7603e-05,154,1,154,154,154,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
12,70,44,1,44,44,44,1.4489e-05,1,1.4489e-05,1.4489e-05,1.4489e-05,127,1,127,127,127,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
12,70,48,1,48,48,48,1.9822e-05,1,1.9822e-05,1.9822e-05,1.9822e-05,176,1,176,176,176,6,1,6,6,6,7,1,7,7,7,1,1,1,1,1
12,70,50,1,50,50,50,1.5679e-05,1,1.5679e-05,1.5679e-05,1.5679e-05,138,1,138,138,138,5,1,5,5,5,6,1,6,6,6,1,1,1,1,1
12,70,50,1,50,50,50,2.4511e-05,1,2.4511e-05,2.4511e-05,2.4511e-05,219,1,219,219,219,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
12,70,43,1,43,43,43,1.419e-05,1,1.419e-05,1.419e-05,1.419e-05,123,1,123,123,123,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
12,70,37,1,37,37,37,1.0653e-05,1,1.0653e-05,1.0653e-05,1.0653e-05,92,1,92,92,92,4,1,4,4,4,5,1,5,5,5,1,1,1,1,1
12,70,50,1,50,50,50,2.2234e-05,1,2.2234e-05,2.2234e-05,2.2234e-05,205,1,205,205,205,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
12,70,44,1,44,44,44,1.8328e-05,1,1.8328e-05,1.8328e-05,1.8328e-05,161,1,161,161,161,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
12,70,44,1,44,44,44,1.5251e-05,1,1.5251e-05,1.5251e-05,1.5251e-05,135,1,135,135,135,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
12,70,40,1,40,40,40,1.4087e-05,1,1.4087e-05,1.4087e-05,1.4087e-05,124,1,124,124,124,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
12,70,38,1,38,38,38,1.435e-05,1,1.435e-05,1.435e-05,1.435e-05,125,1,125,125,125,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
12,70,42,1,42,42,42,1.1005e-05,1,1.1005e-05,1.1005e-05,1.1005e-05,95,1,95,95,95,4,1,4,4,4,5,1,5,5,5,1,1,1,1,1
12,70,46,1,46,46,46,1.548e-05,1,1.548e-05,1.548e-05,1.548e-05,139,1,139,139,139,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
12,70,49,1,49,49,49,2.4109e-05,1,2.4109e-05,2.4109e-05,2.4109e-05,218,1,218,218,218,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
12,70,48,1,48,48,48,1.9208e-05,1,1.9208e-05,1.9208e-05,1.9208e-05,169,1,169,169,169,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
12,70,45,1,45,45,45,1.9828e-05,1,1.9828e-05,1.9828e-05,1.9828e-05,179,1,179,179,179,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
12,70,44,1,44,44,44,1.5125e-05,1,1.5125e-05,1.5125e-05,1.5125e-05,133,1,133,133,133,5,1,5,5,5,6,1,6,6,6,1,1,1,1,1
12,70,42,1,42,42,42,1.5334e-05,1,1.5334e-05,1.5334e-05,1.5334e-05,137,1,137,137,137,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
12,70,42,1,42,42,42,1.5394e-05,1,1.5394e-05,1.5394e-05,1.5394e-05,137,1,137,137,137,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
12,70,45,1,45,45,45,1.4372e-05,1,1.4372e-05,1.4372e-05,1.4372e-05,126,1,126,126,126,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
12,70,45,1,45,45,45,1.6046e-05,1,1.6046e-05,1.6046e-05,1.6046e-05,144,1,144,144,144,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
12,70,52,1,52,52,52,2.5328e-05,1,2.5328e-05,2.5328e-05,2.5328e-05,229,1,229,229,229,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
12,70,49,1,49,49,49,1.9358e-05,1,1.9358e-05,1.9358e-05,1.9358e-05,173,1,173,173,173,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
12,70,40,1,40,40,40,1.115e-05,1,1.115e-05,1.115e-05,1.115e-05,98,1,98,98,98,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
12,70,54,1,54,54,54,2.6731e-05,1,2.6731e-05,2.6731e-05,2.6731e-05,246,1,246,246,246,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
12,70,47,1,47,47,47,2.1569e-05,1,2.1569e-05,2.1569e-05,2.1569e-05,197,1,197,197,197,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
12,70,44,1,44,44,44,1.4828e-05,1,1.4828e-05,1.4828e-05,1.4828e-05,131,1,131,131,131,5,1,5,5,5,6,1,6,6,6,1,1,1,1,1
12,70,45,1,45,45,45,1.063e-05,1,1.063e-05,1.063e-05,1.063e-05,93,1,93,93,93,4,1,4,4,4,5,1,5,5,5,1,1,1,1,1
12,70,45,1,45,45,45,2.0397e-05,1,2.0397e-05,2.0397e-05,2.0397e-05,186,1,186,186,186,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
12,70,48,1,48,48,48,1.6307e-05,1,1.6307e-05,1.6307e-05,1.6307e-05,147,1,147,147,147,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
12,70,41,1,41,41,41,1.4902e-05,1,1.4902e-05,1.4902e-05,1.4902e-05,130,1,130,130,130,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
12,70,46,1,46,46,46,1.5092e-05,1,1.5092e-05,1.5092e-05,1.5092e-05,133,1,133,133,133,5,1,5,5,5,6,1,6,6,6,1,1,1,1,1
12,70,45,1,45,45,45,2.0984e-05,1,2.0984e-05,2.0984e-05,2.0984e-05,191,1,191,191,191,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
12,70,51,1,51,51,51,2.473e-05,1,2.473e-05,2.473e-05,2.473e-05,225,1,225,225,225,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
12,70,50,1,50,50,50,2.1616e-05,1,2.1616e-05,2.1616e-05,2.1616e-05,197,1,197,197,197,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
