n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
41,20,164,1,164,164,164,2.6899e-05,1,2.6899e-05,2.6899e-05,2.6899e-05,249,1,249,249,249,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
41,20,163,1,163,163,163,2.0218e-05,1,2.0218e-05,2.0218e-05,2.0218e-05,194,1,194,194,194,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,166,1,166,166,166,2.6743e-05,1,2.6743e-05,2.6743e-05,2.6743e-05,247,1,247,247,247,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
41,20,154,1,154,154,154,2.0273e-05,1,2.0273e-05,2.0273e-05,2.0273e-05,192,1,192,192,192,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,174,1,174,174,174,2.0348e-05,1,2.0348e-05,2.0348e-05,2.0348e-05,194,1,194,194,194,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,168,1,168,168,168,1.992e-05,1,1.992e-05,1.992e-05,1.992e-05,192,1,192,192,192,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
41,20,165,1,165,165,165,2.0245e-05,1,2.0245e-05,2.0245e-05,2.0245e-05,195,1,195,195,195,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,162,1,162,162,162,2.6583e-05,1,2.6583e-05,2.6583e-05,2.6583e-05,248,1,248,248,248,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
41,20,148,1,148,148,148,1.9902e-05,1,1.9902e-05,1.9902e-05,1.9902e-05,192,1,192,192,192,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,152,1,152,152,152,1.9686e-05,1,1.9686e-05,1.9686e-05,1.9686e-05,189,1,189,189,189,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,158,1,158,158,158,2.6009e-05,1,2.6009e-05,2.6009e-05,2.6009e-05,242,1,242,242,242,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
41,20,172,1,172,172,172,2.6436e-05,1,2.6436e-05,2.6436e-05,2.6436e-05,247,1,247,247,247,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
41,20,163,1,163,163,163,1.9742e-05,1,1.9742e-05,1.9742e-05,1.9742e-05,189,1,189,189,189,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,150,1,150,150,150,1.9635e-05,1,1.9635e-05,1.9635e-05,1.9635e-05,190,1,190,190,190,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,190,1,190,190,190,2.7492e-05,1,2.7492e-05,2.7492e-05,2.7492e-05,256,1,256,256,256,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
41,20,183,1,183,183,183,2.6558e-05,1,2.6558e-05,2.6558e-05,2.6558e-05,248,1,248,248,248,4,1,4,4,4,5,1,5,5,5,1,1,1,1,1
41,20,170,1,170,170,170,2.6912e-05,1,2.6912e-05,2.6912e-05,2.6912e-05,250,1,250,250,250,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
41,20,153,1,153,153,153,2.7027e-05,1,2.7027e-05,2.7027e-05,2.7027e-05,253,1,253,253,253,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
41,20,164,1,164,164,164,2.0402e-05,1,2.0402e-05,2.0402e-05,2.0402e-05,196,1,196,196,196,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,174,1,174,174,174,3.4014e-05,1,3.4014e-05,3.4014e-05,3.4014e-05,311,1,311,311,311,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
41,20,166,1,166,166,166,2.0173e-05,1,2.0173e-05,2.0173e-05,2.0173e-05,193,1,193,193,193,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,158,1,158,158,158,1.9688e-05,1,1.9688e-05,1.9688e-05,1.9688e-05,190,1,190,190,190,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,159,1,159,159,159,1.9639e-05,1,1.9639e-05,1.9639e-05,1.9639e-05,188,1,188,188,188,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,164,1,164,164,164,2.6516e-05,1,2.6516e-05,2.6516e-05,2.6516e-05,248,1,248,248,248,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
41,20,170,1,170,170,170,2.0368e-05,1,2.0368e-05,2.0368e-05,2.0368e-05,197,1,197,197,197,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,156,1,156,156,156,1.9912e-05,1,1.9912e-05,1.9912e-05,1.9912e-05,190,1,190,190,190,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,166,1,166,166,166,1.9543e-05,1,1.9543e-05,1.9543e-05,1.9543e-05,186,1,186,186,186,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,167,1,167,167,167,2.6541e-05,1,2.6541e-05,2.6541e-05,2.6541e-05,249,1,249,249,249,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
41,20,172,1,172,172,172,2.6262e-05,1,2.6262e-05,2.6262e-05,2.6262e-05,246,1,246,246,246,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
41,20,168,1,168,168,168,2.64e-05,1,2.64e-05,2.64e-05,2.64e-05,248,1,248,248,248,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
41,20,151,1,151,151,151,1.9649e-05,1,1.9649e-05,1.9649e-05,1.9649e-05,187,1,187,187,187,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,155,1,155,155,155,1.9756e-05,1,1.9756e-05,1.9756e-05,1.9756e-05,190,1,190,190,190,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,156,1,156,156,156,2.6988e-05,1,2.6988e-05,2.6988e-05,2.6988e-05,251,1,251,251,251,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
41,20,170,1,170,170,170,2.0813e-05,1,2.0813e-05,2.0813e-05,2.0813e-05,200,1,200,200,200,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,152,1,152,152,152,1.941e-05,1,1.941e-05,1.941e-05,1.941e-05,186,1,186,186,186,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,181,1,181,181,181,2.0587e-05,1,2.0587e-05,2.0587e-05,2.0587e-05,198,1,198,198,198,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,146,1,146,146,146,2.5734e-05,1,2.5734e-05,2.5734e-05,2.5734e-05,238,1,238,238,238,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
41,20,159,1,159,159,159,2.0588e-05,1,2.0588e-05,2.0588e-05,2.0588e-05,198,1,198,198,198,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,185,1,185,185,185,2.7892e-05,1,2.7892e-05,2.7892e-05,2.7892e-05,261,1,261,261,261,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
41,20,167,1,167,167,167,2.6635e-05,1,2.6635e-05,2.6635e-05,2.6635e-05,249,1,249,249,249,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
41,20,154,1,154,154,154,1.9743e-05,1,1.9743e-05,1.9743e-05,1.9743e-05,191,1,191,191,191,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,183,1,183,183,183,2.7335e-05,1,2.7335e-05,2.7335e-05,2.7335e-05,254,1,254,254,254,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
41,20,166,1,166,166,166,2.0445e-05,1,2.0445e-05,2.0445e-05,2.0445e-05,197,1,197,197,197,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,162,1,162,162,162,2.7314e-05,1,2.7314e-05,2.7314e-05,2.7314e-05,257,1,257,257,257,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
41,20,168,1,168,168,168,1.9911e-05,1,1.9911e-05,1.9911e-05,1.9911e-05,192,1,192,192,192,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,160,1,160,160,160,1.9352e-05,1,1.9352e-05,1.9352e-05,1.9352e-05,186,1,186,186,186,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,153,1,153,153,153,3.9349e-05,1,3.9349e-05,3.9349e-05,3.9349e-05,245,1,245,245,245,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
41,20,156,1,156,156,156,1.9217e-05,1,1.9217e-05,1.9217e-05,1.9217e-05,184,1,184,184,184,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,161,1,161,161,161,2.6659e-05,1,2.6659e-05,2.6659e-05,2.6659e-05,249,1,249,249,249,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
41,20,161,1,161,161,161,2.7223e-05,1,2.7223e-05,2.7223e-05,2.7223e-05,254,1,254,254,254,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
41,20,151,1,151,151,151,1.9456e-05,1,1.9456e-05,1.9456e-05,1.9456e-05,189,1,189,189,189,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,166,1,166,166,166,2.0035e-05,1,2.0035e-05,2.0035e-05,2.0035e-05,194,1,194,194,194,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,156,1,156,156,156,2.6008e-05,1,2.6008e-05,2.6008e-05,2.6008e-05,242,1,242,242,242,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
41,20,149,1,149,149,149,2.6224e-05,1,2.6224e-05,2.6224e-05,2.6224e-05,243,1,243,243,243,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
41,20,168,1,168,168,168,2.065e-05,1,2.065e-05,2.065e-05,2.065e-05,197,1,197,197,197,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,158,1,158,158,158,2.8535e-05,1,2.8535e-05,2.8535e-05,2.8535e-05,268,1,268,268,268,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
41,20,165,1,165,165,165,1.9943e-05,1,1.9943e-05,1.9943e-05,1.9943e-05,192,1,192,192,192,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,149,1,149,149,149,1.9808e-05,1,1.9808e-05,1.9808e-05,1.9808e-05,191,1,191,191,191,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,152,1,152,152,152,1.9474e-05,1,1.9474e-05,1.9474e-05,1.9474e-05,188,1,188,188,188,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
41,20,163,1,163,163,163,1.9704e-05,1,1.9704e-05,1.9704e-05,1.9704e-05,190,1,190,190,190,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,147,1,147,147,147,1.9682e-05,1,1.9682e-05,1.9682e-05,1.9682e-05,190,1,190,190,190,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,191,1,191,191,191,2.921e-05,1,2.921e-05,2.921e-05,2.921e-05,273,1,273,273,273,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
41,20,162,1,162,162,162,1.9419e-05,1,1.9419e-05,1.9419e-05,1.9419e-05,188,1,188,188,188,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,177,1,177,177,177,2.6877e-05,1,2.6877e-05,2.6877e-05,2.6877e-05,249,1,249,249,249,4,1,4,4,4,5,1,5,5,5,1,1,1,1,1
41,20,170,1,170,170,170,2.7559e-05,1,2.7559e-05,2.7559e-05,2.7559e-05,258,1,258,258,258,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
41,20,169,1,169,169,169,2.0024e-05,1,2.0024e-05,2.0024e-05,2.0024e-05,194,1,194,194,194,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
41,20,167,1,167,167,167,1.9676e-05,1,1.9676e-05,1.9676e-05,1.9676e-05,190,1,190,190,190,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
