n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
5,80,8,1,8,8,8,3.83e-06,1,3.83e-06,3.83e-06,3.83e-06,27,1,27,27,27,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,80,9,1,9,9,9,5.514e-06,1,5.514e-06,5.514e-06,5.514e-06,42,1,42,42,42,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
5,80,8,1,8,8,8,2.1476e-05,1,2.1476e-05,2.1476e-05,2.1476e-05,40,1,40,40,40,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
5,80,9,1,9,9,9,5.506e-06,1,5.506e-06,5.506e-06,5.506e-06,43,1,43,43,43,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
5,80,10,1,10,10,10,5.802e-06,1,5.802e-06,5.802e-06,5.802e-06,45,1,45,45,45,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
5,80,9,1,9,9,9,5.461e-06,1,5.461e-06,5.461e-06,5.461e-06,43,1,43,43,43,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
5,80,8,1,8,8,8,5.394e-06,1,5.394e-06,5.394e-06,5.394e-06,42,1,42,42,42,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
5,80,7,1,7,7,7,3.819e-06,1,3.819e-06,3.819e-06,3.819e-06,30,1,30,30,30,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,80,8,1,8,8,8,5.211e-06,1,5.211e-06,5.211e-06,5.211e-06,40,1,40,40,40,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
5,80,9,1,9,9,9,5.325e-06,1,5.325e-06,5.325e-06,5.325e-06,42,1,42,42,42,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
