n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
7,50,12,1,12,12,12,5.031e-06,1,5.031e-06,5.031e-06,5.031e-06,39,1,39,39,39,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,50,9,1,9,9,9,4.457e-06,1,4.457e-06,4.457e-06,4.457e-06,35,1,35,35,35,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,50,4,1,4,4,4,4.104e-06,1,4.104e-06,4.104e-06,4.104e-06,33,1,33,33,33,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,50,9,1,9,9,9,4.583e-06,1,4.583e-06,4.583e-06,4.583e-06,36,1,36,36,36,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,50,14,1,14,14,14,7.238e-06,1,7.238e-06,7.238e-06,7.238e-06,59,1,59,59,59,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
7,50,13,1,13,13,13,5.035e-06,1,5.035e-06,5.035e-06,5.035e-06,41,1,41,41,41,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,50,12,1,12,12,12,4.615e-06,1,4.615e-06,4.615e-06,4.615e-06,38,1,38,38,38,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,50,11,1,11,11,11,4.911e-06,1,4.911e-06,4.911e-06,4.911e-06,40,1,40,40,40,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,50,11,1,11,11,11,4.633e-06,1,4.633e-06,4.633e-06,4.633e-06,37,1,37,37,37,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,50,4,1,4,4,4,2.72e-06,1,2.72e-06,2.72e-06,2.72e-06,23,1,23,23,23,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
7,50,12,1,12,12,12,4.551e-06,1,4.551e-06,4.551e-06,4.551e-06,37,1,37,37,37,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
