n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
28,10,37767,1000,37.767,20,58,0.0115049,1000,1.15049e-05,8.885e-06,2.8308e-05,107025,1000,107.025,87,174,2514,1000,2.514,2,4,2924,1000,2.924,2,4,410,1000,0.41,0,1
28,20,75638,1000,75.638,52,101,0.0153423,1000,1.53423e-05,9.243e-06,3.69e-05,137936,1000,137.936,89,248,3152,1000,3.152,2,5,3594,1000,3.594,3,5,442,1000,0.442,0,3
28,30,113308,1000,113.308,84,144,0.0198075,1000,1.98075e-05,1.4318e-05,3.4983e-05,176086,1000,176.086,130,315,3788,1000,3.788,3,6,4321,1000,4.321,3,6,533,1000,0.533,0,2
28,40,151498,1000,151.498,124,179,0.0255743,1000,2.55743e-05,1.5323e-05,5.843e-05,228224,1000,228.224,139,357,4500,1000,4.5,3,6,5152,1000,5.152,4,7,652,1000,0.652,0,3
28,50,189225,1000,189.225,158,225,0.0340093,1000,3.40093e-05,1.6214e-05,7.3491e-05,306779,1000,306.779,147,511,5400,1000,5.4,3,8,6107,1000,6.107,5,8,707,1000,0.707,0,3
28,60,226618,1000,226.618,200,258,0.0458343,1000,4.58343e-05,2.3594e-05,0.000109842,423544,1000,423.544,212,725,6483,1000,6.483,4,9,7301,1000,7.301,6,9,818,1000,0.818,0,4
28,70,264431,1000,264.431,234,296,0.0664866,1000,6.64866e-05,3.4284e-05,0.000139392,633025,1000,633.025,319,1141,8028,1000,8.028,5,11,8861,1000,8.861,7,11,833,1000,0.833,0,4
28,80,302796,1000,302.796,275,328,0.107836,1000,0.000107836,5.254e-05,0.000209982,1061803,1000,1061.8,497,2100,10414,1000,10.414,7,15,11176,1000,11.176,9,15,762,1000,0.762,0,4
28,90,340346,1000,340.346,322,358,0.210837,1000,0.000210837,0.000114286,0.00040393,2139268,1000,2139.27,1137,4222,14637,1000,14.637,11,21,15160,1000,15.16,12,21,523,1000,0.523,0,3
