n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
42,40,338,1,338,338,338,4.2652e-05,1,4.2652e-05,4.2652e-05,4.2652e-05,398,1,398,398,398,5,1,5,5,5,6,1,6,6,6,1,1,1,1,1
42,40,335,1,335,335,335,4.956e-05,1,4.956e-05,4.956e-05,4.956e-05,457,1,457,457,457,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
42,40,333,1,333,333,333,5.9531e-05,1,5.9531e-05,5.9531e-05,5.9531e-05,546,1,546,546,546,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
42,40,354,1,354,354,354,4.1569e-05,1,4.1569e-05,4.1569e-05,4.1569e-05,387,1,387,387,387,5,1,5,5,5,6,1,6,6,6,1,1,1,1,1
42,40,341,1,341,341,341,3.1071e-05,1,3.1071e-05,3.1071e-05,3.1071e-05,292,1,292,292,292,4,1,4,4,4,6,1,6,6,6,2,1,2,2,2
42,40,349,1,349,349,349,3.2767e-05,1,3.2767e-05,3.2767e-05,3.2767e-05,307,1,307,307,307,4,1,4,4,4,6,1,6,6,6,2,1,2,2,2
42,40,378,1,378,378,378,4.2448e-05,1,4.2448e-05,4.2448e-05,4.2448e-05,397,1,397,397,397,5,1,5,5,5,7,1,7,7,7,2,1,2,2,2
42,40,361,1,361,361,361,5.149e-05,1,5.149e-05,5.149e-05,5.149e-05,483,1,483,483,483,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
42,40,346,1,346,346,346,4.156e-05,1,4.156e-05,4.156e-05,4.156e-05,391,1,391,391,391,5,1,5,5,5,6,1,6,6,6,1,1,1,1,1
42,40,315,1,315,315,315,4.8492e-05,1,4.8492e-05,4.8492e-05,4.8492e-05,446,1,446,446,446,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
42,40,346,1,346,346,346,5.1062e-05,1,5.1062e-05,5.1062e-05,5.1062e-05,475,1,475,475,475,6,1,6,6,6,7,1,7,7,7,1,1,1,1,1
42,40,377,1,377,377,377,5.2886e-05,1,5.2886e-05,5.2886e-05,5.2886e-05,497,1,497,497,497,6,1,6,6,6,7,1,7,7,7,1,1,1,1,1
42,40,342,1,342,342,342,6.8138e-05,1,6.8138e-05,6.8138e-05,6.8138e-05,392,1,392,392,392,5,1,5,5,5,6,1,6,6,6,1,1,1,1,1
42,40,352,1,352,352,352,5.072e-05,1,5.072e-05,5.072e-05,5.072e-05,473,1,473,473,473,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
42,40,306,1,306,306,306,3.183e-05,1,3.183e-05,3.183e-05,3.183e-05,300,1,300,300,300,4,1,4,4,4,6,1,6,6,6,2,1,2,2,2
42,40,349,1,349,349,349,4.9533e-05,1,4.9533e-05,4.9533e-05,4.9533e-05,455,1,455,455,455,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
42,40,362,1,362,362,362,3.1747e-05,1,3.1747e-05,3.1747e-05,3.1747e-05,299,1,299,299,299,4,1,4,4,4,6,1,6,6,6,2,1,2,2,2
42,40,336,1,336,336,336,3.9428e-05,1,3.9428e-05,3.9428e-05,3.9428e-05,362,1,362,362,362,5,1,5,5,5,6,1,6,6,6,1,1,1,1,1
42,40,356,1,356,356,356,3.9757e-05,1,3.9757e-05,3.9757e-05,3.9757e-05,369,1,369,369,369,5,1,5,5,5,6,1,6,6,6,1,1,1,1,1
42,40,342,1,342,342,342,2.2944e-05,1,2.2944e-05,2.2944e-05,2.2944e-05,217,1,217,217,217,3,1,3,3,3,6,1,6,6,6,3,1,3,3,3
42,40,336,1,336,336,336,4.0168e-05,1,4.0168e-05,4.0168e-05,4.0168e-05,374,1,374,374,374,5,1,5,5,5,6,1,6,6,6,1,1,1,1,1
42,40,363,1,363,363,363,4.0708e-05,1,4.0708e-05,4.0708e-05,4.0708e-05,378,1,378,378,378,5,1,5,5,5,6,1,6,6,6,1,1,1,1,1
42,40,328,1,328,328,328,3.1516e-05,1,3.1516e-05,3.1516e-05,3.1516e-05,294,1,294,294,294,4,1,4,4,4,6,1,6,6,6,2,1,2,2,2
42,40,330,1,330,330,330,4.9049e-05,1,4.9049e-05,4.9049e-05,4.9049e-05,452,1,452,452,452,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
42,40,346,1,346,346,346,4.1257e-05,1,4.1257e-05,4.1257e-05,4.1257e-05,382,1,382,382,382,5,1,5,5,5,6,1,6,6,6,1,1,1,1,1
42,40,332,1,332,332,332,4.138e-05,1,4.138e-05,4.138e-05,4.138e-05,386,1,386,386,386,5,1,5,5,5,6,1,6,6,6,1,1,1,1,1
42,40,364,1,364,364,364,3.9575e-05,1,3.9575e-05,3.9575e-05,3.9575e-05,364,1,364,364,364,5,1,5,5,5,6,1,6,6,6,1,1,1,1,1
42,40,350,1,350,350,350,4.0846e-05,1,4.0846e-05,4.0846e-05,4.0846e-05,377,1,377,377,377,5,1,5,5,5,6,1,6,6,6,1,1,1,1,1
42,40,329,1,329,329,329,4.982e-05,1,4.982e-05,4.982e-05,4.982e-05,464,1,464,464,464,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
42,40,339,1,339,339,339,4.0224e-05,1,4.0224e-05,4.0224e-05,4.0224e-05,372,1,372,372,372,5,1,5,5,5,6,1,6,6,6,1,1,1,1,1
42,40,321,1,321,321,321,4.0794e-05,1,4.0794e-05,4.0794e-05,4.0794e-05,380,1,380,380,380,5,1,5,5,5,6,1,6,6,6,1,1,1,1,1
42,40,346,1,346,346,346,3.9543e-05,1,3.9543e-05,3.9543e-05,3.9543e-05,366,1,366,366,366,5,1,5,5,5,6,1,6,6,6,1,1,1,1,1
42,40,339,1,339,339,339,4.1533e-05,1,4.1533e-05,4.1533e-05,4.1533e-05,388,1,388,388,388,5,1,5,5,5,6,1,6,6,6,1,1,1,1,1
42,40,345,1,345,345,345,4.3434e-05,1,4.3434e-05,4.3434e-05,4.3434e-05,412,1,412,412,412,5,1,5,5,5,6,1,6,6,6,1,1,1,1,1
42,40,339,1,339,339,339,4.019e-05,1,4.019e-05,4.019e-05,4.019e-05,373,1,373,373,373,5,1,5,5,5,6,1,6,6,6,1,1,1,1,1
42,40,340,1,340,340,340,3.1951e-05,1,3.1951e-05,3.1951e-05,3.1951e-05,301,1,301,301,301,4,1,4,4,4,6,1,6,6,6,2,1,2,2,2
42,40,326,1,326,326,326,3.8788e-05,1,3.8788e-05,3.8788e-05,3.8788e-05,358,1,358,358,358,5,1,5,5,5,6,1,6,6,6,1,1,1,1,1
42,40,345,1,345,345,345,4.0577e-05,1,4.0577e-05,4.0577e-05,4.0577e-05,378,1,378,378,378,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
