n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
40,90,708,1,708,708,708,0.000464187,1,0.000464187,0.000464187,0.000464187,4890,1,4890,4890,4890,19,1,19,19,19,19,1,19,19,19,0,1,0,0,0
40,90,696,1,696,696,696,0.000374455,1,0.000374455,0.000374455,0.000374455,3901,1,3901,3901,3901,17,1,17,17,17,19,1,19,19,19,2,1,2,2,2
40,90,682,1,682,682,682,0.000316227,1,0.000316227,0.000316227,0.000316227,3264,1,3264,3264,3264,16,1,16,16,16,18,1,18,18,18,2,1,2,2,2
40,90,708,1,708,708,708,0.000381943,1,0.000381943,0.000381943,0.000381943,3963,1,3963,3963,3963,17,1,17,17,17,18,1,18,18,18,1,1,1,1,1
40,90,705,1,705,705,705,0.000437552,1,0.000437552,0.000437552,0.000437552,4576,1,4576,4576,4576,18,1,18,18,18,18,1,18,18,18,0,1,0,0,0
40,90,698,1,698,698,698,0.00049642,1,0.00049642,0.00049642,0.00049642,5238,1,5238,5238,5238,20,1,20,20,20,20,1,20,20,20,0,1,0,0,0
40,90,699,1,699,699,699,0.000391504,1,0.000391504,0.000391504,0.000391504,4097,1,4097,4097,4097,17,1,17,17,17,19,1,19,19,19,2,1,2,2,2
40,90,700,1,700,700,700,0.000498997,1,0.000498997,0.000498997,0.000498997,5205,1,5205,5205,5205,20,1,20,20,20,20,1,20,20,20,0,1,0,0,0
40,90,697,1,697,697,697,0.000394327,1,0.000394327,0.000394327,0.000394327,4088,1,4088,4088,4088,18,1,18,18,18,18,1,18,18,18,0,1,0,0,0
40,90,708,1,708,708,708,0.000481242,1,0.000481242,0.000481242,0.000481242,5088,1,5088,5088,5088,19,1,19,19,19,21,1,21,21,21,2,1,2,2,2
40,90,683,1,683,683,683,0.000228839,1,0.000228839,0.000228839,0.000228839,2362,1,2362,2362,2362,13,1,13,13,13,16,1,16,16,16,3,1,3,3,3
40,90,691,1,691,691,691,0.000346298,1,0.000346298,0.000346298,0.000346298,3599,1,3599,3599,3599,17,1,17,17,17,17,1,17,17,17,0,1,0,0,0
40,90,714,1,714,714,714,0.000478161,1,0.000478161,0.000478161,0.000478161,5025,1,5025,5025,5025,19,1,19,19,19,21,1,21,21,21,2,1,2,2,2
40,90,702,1,702,702,702,0.000333276,1,0.000333276,0.000333276,0.000333276,3485,1,3485,3485,3485,16,1,16,16,16,18,1,18,18,18,2,1,2,2,2
40,90,720,1,720,720,720,0.000461275,1,0.000461275,0.000461275,0.000461275,4858,1,4858,4858,4858,19,1,19,19,19,19,1,19,19,19,0,1,0,0,0
40,90,682,1,682,682,682,0.000264204,1,0.000264204,0.000264204,0.000264204,2715,1,2715,2715,2715,14,1,14,14,14,17,1,17,17,17,3,1,3,3,3
40,90,713,1,713,713,713,0.000491681,1,0.000491681,0.000491681,0.000491681,5136,1,5136,5136,5136,20,1,20,20,20,21,1,21,21,21,1,1,1,1,1
40,90,710,1,710,710,710,0.000441246,1,0.000441246,0.000441246,0.000441246,4658,1,4658,4658,4658,19,1,19,19,19,19,1,19,19,19,0,1,0,0,0
40,90,693,1,693,693,693,0.000345548,1,0.000345548,0.000345548,0.000345548,3563,1,3563,3563,3563,17,1,17,17,17,18,1,18,18,18,1,1,1,1,1
40,90,697,1,697,697,697,0.000366115,1,0.000366115,0.000366115,0.000366115,3795,1,3795,3795,3795,17,1,17,17,17,18,1,18,18,18,1,1,1,1,1
40,90,701,1,701,701,701,0.000333279,1,0.000333279,0.000333279,0.000333279,3448,1,3448,3448,3448,16,1,16,16,16,17,1,17,17,17,1,1,1,1,1
40,90,706,1,706,706,706,0.000413472,1,0.000413472,0.000413472,0.000413472,4325,1,4325,4325,4325,18,1,18,18,18,19,1,19,19,19,1,1,1,1,1
