n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
30,20,83,1,83,83,83,1.4731e-05,1,1.4731e-05,1.4731e-05,1.4731e-05,137,1,137,137,137,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,20,92,1,92,92,92,1.4928e-05,1,1.4928e-05,1.4928e-05,1.4928e-05,142,1,142,142,142,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,20,99,1,99,99,99,2.1355e-05,1,2.1355e-05,2.1355e-05,2.1355e-05,196,1,196,196,196,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
30,20,74,1,74,74,74,1.4566e-05,1,1.4566e-05,1.4566e-05,1.4566e-05,137,1,137,137,137,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,20,89,1,89,89,89,1.4884e-05,1,1.4884e-05,1.4884e-05,1.4884e-05,141,1,141,141,141,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
30,20,94,1,94,94,94,1.4044e-05,1,1.4044e-05,1.4044e-05,1.4044e-05,133,1,133,133,133,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
30,20,90,1,90,90,90,1.501e-05,1,1.501e-05,1.501e-05,1.501e-05,142,1,142,142,142,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
30,20,82,1,82,82,82,1.5016e-05,1,1.5016e-05,1.5016e-05,1.5016e-05,142,1,142,142,142,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
30,20,84,1,84,84,84,1.4982e-05,1,1.4982e-05,1.4982e-05,1.4982e-05,140,1,140,140,140,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
30,20,80,1,80,80,80,1.4575e-05,1,1.4575e-05,1.4575e-05,1.4575e-05,139,1,139,139,139,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,20,95,1,95,95,95,1.5576e-05,1,1.5576e-05,1.5576e-05,1.5576e-05,146,1,146,146,146,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
30,20,81,1,81,81,81,1.4967e-05,1,1.4967e-05,1.4967e-05,1.4967e-05,143,1,143,143,143,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,20,82,1,82,82,82,1.4433e-05,1,1.4433e-05,1.4433e-05,1.4433e-05,137,1,137,137,137,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
30,20,83,1,83,83,83,1.3902e-05,1,1.3902e-05,1.3902e-05,1.3902e-05,132,1,132,132,132,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,20,85,1,85,85,85,1.5202e-05,1,1.5202e-05,1.5202e-05,1.5202e-05,145,1,145,145,145,3,1,3,3,3,5,1,5,5,5,2,1,2,2,2
30,20,86,1,86,86,86,1.4395e-05,1,1.4395e-05,1.4395e-05,1.4395e-05,137,1,137,137,137,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,20,86,1,86,86,86,1.5197e-05,1,1.5197e-05,1.5197e-05,1.5197e-05,144,1,144,144,144,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,20,100,1,100,100,100,2.0726e-05,1,2.0726e-05,2.0726e-05,2.0726e-05,191,1,191,191,191,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
30,20,70,1,70,70,70,1.9486e-05,1,1.9486e-05,1.9486e-05,1.9486e-05,178,1,178,178,178,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
30,20,81,1,81,81,81,2.0163e-05,1,2.0163e-05,2.0163e-05,2.0163e-05,186,1,186,186,186,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
30,20,80,1,80,80,80,9.774e-06,1,9.774e-06,9.774e-06,9.774e-06,97,1,97,97,97,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
30,20,94,1,94,94,94,1.5109e-05,1,1.5109e-05,1.5109e-05,1.5109e-05,144,1,144,144,144,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
30,20,89,1,89,89,89,1.9629e-05,1,1.9629e-05,1.9629e-05,1.9629e-05,180,1,180,180,180,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
30,20,86,1,86,86,86,2.0096e-05,1,2.0096e-05,2.0096e-05,2.0096e-05,186,1,186,186,186,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
30,20,84,1,84,84,84,2.0149e-05,1,2.0149e-05,2.0149e-05,2.0149e-05,185,1,185,185,185,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
30,20,93,1,93,93,93,1.4508e-05,1,1.4508e-05,1.4508e-05,1.4508e-05,138,1,138,138,138,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
30,20,96,1,96,96,96,1.5009e-05,1,1.5009e-05,1.5009e-05,1.5009e-05,142,1,142,142,142,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,20,84,1,84,84,84,9.531e-06,1,9.531e-06,9.531e-06,9.531e-06,98,1,98,98,98,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
30,20,87,1,87,87,87,2.0095e-05,1,2.0095e-05,2.0095e-05,2.0095e-05,184,1,184,184,184,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
30,20,84,1,84,84,84,1.4724e-05,1,1.4724e-05,1.4724e-05,1.4724e-05,139,1,139,139,139,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
30,20,88,1,88,88,88,1.43e-05,1,1.43e-05,1.43e-05,1.43e-05,135,1,135,135,135,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
30,20,86,1,86,86,86,1.4229e-05,1,1.4229e-05,1.4229e-05,1.4229e-05,135,1,135,135,135,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,20,90,1,90,90,90,1.5117e-05,1,1.5117e-05,1.5117e-05,1.5117e-05,144,1,144,144,144,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
30,20,90,1,90,90,90,1.5402e-05,1,1.5402e-05,1.5402e-05,1.5402e-05,146,1,146,146,146,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
30,20,85,1,85,85,85,1.5038e-05,1,1.5038e-05,1.5038e-05,1.5038e-05,143,1,143,143,143,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
30,20,91,1,91,91,91,1.4697e-05,1,1.4697e-05,1.4697e-05,1.4697e-05,139,1,139,139,139,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,20,92,1,92,92,92,1.507e-05,1,1.507e-05,1.507e-05,1.507e-05,142,1,142,142,142,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,20,78,1,78,78,78,1.9966e-05,1,1.9966e-05,1.9966e-05,1.9966e-05,184,1,184,184,184,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
30,20,92,1,92,92,92,1.5075e-05,1,1.5075e-05,1.5075e-05,1.5075e-05,142,1,142,142,142,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,20,86,1,86,86,86,1.4735e-05,1,1.4735e-05,1.4735e-05,1.4735e-05,141,1,141,141,141,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
30,20,101,1,101,101,101,2.0747e-05,1,2.0747e-05,2.0747e-05,2.0747e-05,190,1,190,190,190,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
30,20,87,1,87,87,87,2.0148e-05,1,2.0148e-05,2.0148e-05,2.0148e-05,184,1,184,184,184,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
30,20,87,1,87,87,87,1.4205e-05,1,1.4205e-05,1.4205e-05,1.4205e-05,135,1,135,135,135,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
30,20,81,1,81,81,81,1.4383e-05,1,1.4383e-05,1.4383e-05,1.4383e-05,136,1,136,136,136,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,20,74,1,74,74,74,1.466e-05,1,1.466e-05,1.466e-05,1.466e-05,139,1,139,139,139,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
30,20,102,1,102,102,102,1.4801e-05,1,1.4801e-05,1.4801e-05,1.4801e-05,140,1,140,140,140,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
30,20,87,1,87,87,87,1.5006e-05,1,1.5006e-05,1.5006e-05,1.5006e-05,141,1,141,141,141,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
30,20,105,1,105,105,105,2.087e-05,1,2.087e-05,2.087e-05,2.087e-05,192,1,192,192,192,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
30,20,87,1,87,87,87,9.505e-06,1,9.505e-06,9.505e-06,9.505e-06,98,1,98,98,98,2,1,2,2,2,4,1,4,4,4,2,1,2,2,2
30,20,96,1,96,96,96,2.1496e-05,1,2.1496e-05,2.1496e-05,2.1496e-05,197,1,197,197,197,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
30,20,79,1,79,79,79,1.4601e-05,1,1.4601e-05,1.4601e-05,1.4601e-05,139,1,139,139,139,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,20,81,1,81,81,81,9.818e-06,1,9.818e-06,9.818e-06,9.818e-06,98,1,98,98,98,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
30,20,80,1,80,80,80,2.0881e-05,1,2.0881e-05,2.0881e-05,2.0881e-05,191,1,191,191,191,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
30,20,94,1,94,94,94,2.0317e-05,1,2.0317e-05,2.0317e-05,2.0317e-05,187,1,187,187,187,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
30,20,90,1,90,90,90,1.9911e-05,1,1.9911e-05,1.9911e-05,1.9911e-05,184,1,184,184,184,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
30,20,80,1,80,80,80,2.0292e-05,1,2.0292e-05,2.0292e-05,2.0292e-05,185,1,185,185,185,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
30,20,80,1,80,80,80,1.4585e-05,1,1.4585e-05,1.4585e-05,1.4585e-05,138,1,138,138,138,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,20,92,1,92,92,92,2.059e-05,1,2.059e-05,2.059e-05,2.059e-05,190,1,190,190,190,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
30,20,78,1,78,78,78,1.4621e-05,1,1.4621e-05,1.4621e-05,1.4621e-05,139,1,139,139,139,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,20,90,1,90,90,90,1.4938e-05,1,1.4938e-05,1.4938e-05,1.4938e-05,142,1,142,142,142,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,20,103,1,103,103,103,1.4957e-05,1,1.4957e-05,1.4957e-05,1.4957e-05,142,1,142,142,142,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,20,92,1,92,92,92,1.5123e-05,1,1.5123e-05,1.5123e-05,1.5123e-05,141,1,141,141,141,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,20,80,1,80,80,80,1.4809e-05,1,1.4809e-05,1.4809e-05,1.4809e-05,139,1,139,139,139,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,20,92,1,92,92,92,1.4396e-05,1,1.4396e-05,1.4396e-05,1.4396e-05,136,1,136,136,136,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,20,93,1,93,93,93,2.1101e-05,1,2.1101e-05,2.1101e-05,2.1101e-05,194,1,194,194,194,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
30,20,91,1,91,91,91,1.4638e-05,1,1.4638e-05,1.4638e-05,1.4638e-05,139,1,139,139,139,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
30,20,85,1,85,85,85,1.475e-05,1,1.475e-05,1.475e-05,1.475e-05,141,1,141,141,141,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,20,92,1,92,92,92,1.5896e-05,1,1.5896e-05,1.5896e-05,1.5896e-05,150,1,150,150,150,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,20,85,1,85,85,85,1.4994e-05,1,1.4994e-05,1.4994e-05,1.4994e-05,142,1,142,142,142,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,20,100,1,100,100,100,1.5282e-05,1,1.5282e-05,1.5282e-05,1.5282e-05,144,1,144,144,144,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
30,20,82,1,82,82,82,9.818e-06,1,9.818e-06,9.818e-06,9.818e-06,98,1,98,98,98,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
30,20,67,1,67,67,67,9.706e-06,1,9.706e-06,9.706e-06,9.706e-06,98,1,98,98,98,2,1,2,2,2,4,1,4,4,4,2,1,2,2,2
30,20,75,1,75,75,75,1.4149e-05,1,1.4149e-05,1.4149e-05,1.4149e-05,134,1,134,134,134,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,20,87,1,87,87,87,1.5202e-05,1,1.5202e-05,1.5202e-05,1.5202e-05,144,1,144,144,144,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
30,20,92,1,92,92,92,2.0123e-05,1,2.0123e-05,2.0123e-05,2.0123e-05,186,1,186,186,186,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
30,20,89,1,89,89,89,9.91e-06,1,9.91e-06,9.91e-06,9.91e-06,101,1,101,101,101,2,1,2,2,2,4,1,4,4,4,2,1,2,2,2
30,20,95,1,95,95,95,1.5264e-05,1,1.5264e-05,1.5264e-05,1.5264e-05,144,1,144,144,144,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
30,20,94,1,94,94,94,1.4806e-05,1,1.4806e-05,1.4806e-05,1.4806e-05,140,1,140,140,140,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
30,20,81,1,81,81,81,1.5372e-05,1,1.5372e-05,1.5372e-05,1.5372e-05,144,1,144,144,144,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
30,20,71,1,71,71,71,1.5029e-05,1,1.5029e-05,1.5029e-05,1.5029e-05,142,1,142,142,142,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,20,82,1,82,82,82,1.451e-05,1,1.451e-05,1.451e-05,1.451e-05,137,1,137,137,137,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
30,20,92,1,92,92,92,1.4544e-05,1,1.4544e-05,1.4544e-05,1.4544e-05,138,1,138,138,138,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
30,20,89,1,89,89,89,2.0003e-05,1,2.0003e-05,2.0003e-05,2.0003e-05,181,1,181,181,181,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
30,20,92,1,92,92,92,1.5255e-05,1,1.5255e-05,1.5255e-05,1.5255e-05,144,1,144,144,144,3,1,3,3,3,5,1,5,5,5,2,1,2,2,2
30,20,113,1,113,113,113,1.5336e-05,1,1.5336e-05,1.5336e-05,1.5336e-05,144,1,144,144,144,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
30,20,76,1,76,76,76,1.9853e-05,1,1.9853e-05,1.9853e-05,1.9853e-05,183,1,183,183,183,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
30,20,95,1,95,95,95,2.0569e-05,1,2.0569e-05,2.0569e-05,2.0569e-05,190,1,190,190,190,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
30,20,85,1,85,85,85,1.4617e-05,1,1.4617e-05,1.4617e-05,1.4617e-05,139,1,139,139,139,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,20,81,1,81,81,81,9.624e-06,1,9.624e-06,9.624e-06,9.624e-06,98,1,98,98,98,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
30,20,80,1,80,80,80,1.4883e-05,1,1.4883e-05,1.4883e-05,1.4883e-05,143,1,143,143,143,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,20,76,1,76,76,76,1.4641e-05,1,1.4641e-05,1.4641e-05,1.4641e-05,139,1,139,139,139,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,20,74,1,74,74,74,1.4676e-05,1,1.4676e-05,1.4676e-05,1.4676e-05,140,1,140,140,140,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
