n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
20,20,0.00141615,1,0.00141615,0.00141615,0.00141615,251,1,251,251,251,4,1,4,4,4,3,1,3,3,3,1,1,1,1,1
20,20,0.000291616,1,0.000291616,0.000291616,0.000291616,232,1,232,232,232,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
20,20,0.00231523,1,0.00231523,0.00231523,0.00231523,251,1,251,251,251,4,1,4,4,4,3,1,3,3,3,1,1,1,1,1
20,20,0.000278301,1,0.000278301,0.000278301,0.000278301,237,1,237,237,237,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
20,20,0.000215749,1,0.000215749,0.000215749,0.000215749,210,1,210,210,210,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
20,20,0.00028328,1,0.00028328,0.00028328,0.00028328,231,1,231,231,231,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
20,20,0.000300664,1,0.000300664,0.000300664,0.000300664,232,1,232,232,232,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
20,20,0.000215063,1,0.000215063,0.000215063,0.000215063,218,1,218,218,218,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
20,20,0.000905325,1,0.000905325,0.000905325,0.000905325,288,1,288,288,288,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
20,20,0.000234299,1,0.000234299,0.000234299,0.000234299,208,1,208,208,208,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
20,20,0.000349841,1,0.000349841,0.000349841,0.000349841,263,1,263,263,263,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
20,20,0.0113769,1,0.0113769,0.0113769,0.0113769,247,1,247,247,247,4,1,4,4,4,3,1,3,3,3,1,1,1,1,1
20,20,0.000270297,1,0.000270297,0.000270297,0.000270297,222,1,222,222,222,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
20,20,0.00877215,1,0.00877215,0.00877215,0.00877215,255,1,255,255,255,4,1,4,4,4,3,1,3,3,3,1,1,1,1,1
20,20,0.224094,1,0.224094,0.224094,0.224094,259,1,259,259,259,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
