n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
20,40,0.011409,1,0.011409,0.011409,0.011409,307,1,307,307,307,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
20,40,9.91828,1,9.91828,9.91828,9.91828,304,1,304,304,304,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
20,40,0.000390063,1,0.000390063,0.000390063,0.000390063,249,1,249,249,249,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,20.6489,1,20.6489,20.6489,20.6489,269,1,269,269,269,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,0.332844,1,0.332844,0.332844,0.332844,311,1,311,311,311,6,1,6,6,6,4,1,4,4,4,2,1,2,2,2
20,40,1.08142,1,1.08142,1.08142,1.08142,285,1,285,285,285,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
20,40,0.00949441,1,0.00949441,0.00949441,0.00949441,334,1,334,334,334,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
20,40,0.000493732,1,0.000493732,0.000493732,0.000493732,280,1,280,280,280,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,36.9533,1,36.9533,36.9533,36.9533,308,1,308,308,308,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,7.54313,1,7.54313,7.54313,7.54313,345,1,345,345,345,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
20,40,0.000427727,1,0.000427727,0.000427727,0.000427727,251,1,251,251,251,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,3.10509,1,3.10509,3.10509,3.10509,314,1,314,314,314,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
20,40,0.472157,1,0.472157,0.472157,0.472157,333,1,333,333,333,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
20,40,4.25093,1,4.25093,4.25093,4.25093,280,1,280,280,280,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,0.00039295,1,0.00039295,0.00039295,0.00039295,243,1,243,243,243,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
20,40,0.00376457,1,0.00376457,0.00376457,0.00376457,319,1,319,319,319,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
20,40,4.00585,1,4.00585,4.00585,4.00585,322,1,322,322,322,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,0.000484558,1,0.000484558,0.000484558,0.000484558,273,1,273,273,273,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,1.06767,1,1.06767,1.06767,1.06767,293,1,293,293,293,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,9.04758,1,9.04758,9.04758,9.04758,309,1,309,309,309,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
20,40,10.9447,1,10.9447,10.9447,10.9447,299,1,299,299,299,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
20,40,0.000505597,1,0.000505597,0.000505597,0.000505597,298,1,298,298,298,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
20,40,0.0120146,1,0.0120146,0.0120146,0.0120146,292,1,292,292,292,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
20,40,4.31236,1,4.31236,4.31236,4.31236,316,1,316,316,316,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
20,40,0.0180792,1,0.0180792,0.0180792,0.0180792,275,1,275,275,275,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
20,40,0.470921,1,0.470921,0.470921,0.470921,339,1,339,339,339,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
20,40,6.09118,1,6.09118,6.09118,6.09118,293,1,293,293,293,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
20,40,6.04995,1,6.04995,6.04995,6.04995,311,1,311,311,311,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
20,40,0.508566,1,0.508566,0.508566,0.508566,286,1,286,286,286,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
20,40,0.000509336,1,0.000509336,0.000509336,0.000509336,282,1,282,282,282,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,47.5945,1,47.5945,47.5945,47.5945,291,1,291,291,291,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,0.00396911,1,0.00396911,0.00396911,0.00396911,299,1,299,299,299,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
20,40,0.0262808,1,0.0262808,0.0262808,0.0262808,307,1,307,307,307,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,0.000425836,1,0.000425836,0.000425836,0.000425836,265,1,265,265,265,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,0.376597,1,0.376597,0.376597,0.376597,316,1,316,316,316,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
20,40,0.000572957,1,0.000572957,0.000572957,0.000572957,272,1,272,272,272,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,71.8692,1,71.8692,71.8692,71.8692,323,1,323,323,323,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
20,40,0.000552726,1,0.000552726,0.000552726,0.000552726,283,1,283,283,283,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,0.000447729,1,0.000447729,0.000447729,0.000447729,259,1,259,259,259,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,1.03192,1,1.03192,1.03192,1.03192,334,1,334,334,334,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
20,40,6.06513,1,6.06513,6.06513,6.06513,308,1,308,308,308,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
20,40,1.20166,1,1.20166,1.20166,1.20166,269,1,269,269,269,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,0.257969,1,0.257969,0.257969,0.257969,299,1,299,299,299,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
20,40,0.000451229,1,0.000451229,0.000451229,0.000451229,281,1,281,281,281,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,0.202383,1,0.202383,0.202383,0.202383,325,1,325,325,325,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
20,40,0.00040044,1,0.00040044,0.00040044,0.00040044,266,1,266,266,266,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,0.00699332,1,0.00699332,0.00699332,0.00699332,307,1,307,307,307,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
20,40,2.12029,1,2.12029,2.12029,2.12029,290,1,290,290,290,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,2.55252,1,2.55252,2.55252,2.55252,313,1,313,313,313,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
20,40,0.000421748,1,0.000421748,0.000421748,0.000421748,275,1,275,275,275,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,6.51636,1,6.51636,6.51636,6.51636,289,1,289,289,289,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,1.8208,1,1.8208,1.8208,1.8208,267,1,267,267,267,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,0.000479329,1,0.000479329,0.000479329,0.000479329,268,1,268,268,268,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,0.372161,1,0.372161,0.372161,0.372161,312,1,312,312,312,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
20,40,0.488533,1,0.488533,0.488533,0.488533,263,1,263,263,263,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,9.22684,1,9.22684,9.22684,9.22684,323,1,323,323,323,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
20,40,5.6185,1,5.6185,5.6185,5.6185,320,1,320,320,320,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
20,40,25.1735,1,25.1735,25.1735,25.1735,275,1,275,275,275,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,0.000506399,1,0.000506399,0.000506399,0.000506399,283,1,283,283,283,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,0.69354,1,0.69354,0.69354,0.69354,304,1,304,304,304,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
20,40,3.99122,1,3.99122,3.99122,3.99122,346,1,346,346,346,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
20,40,0.00132262,1,0.00132262,0.00132262,0.00132262,305,1,305,305,305,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
20,40,0.366068,1,0.366068,0.366068,0.366068,312,1,312,312,312,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
20,40,0.000497476,1,0.000497476,0.000497476,0.000497476,272,1,272,272,272,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,0.0136723,1,0.0136723,0.0136723,0.0136723,317,1,317,317,317,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
20,40,14.5619,1,14.5619,14.5619,14.5619,296,1,296,296,296,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,45.3484,1,45.3484,45.3484,45.3484,291,1,291,291,291,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,0.000518403,1,0.000518403,0.000518403,0.000518403,298,1,298,298,298,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,0.105636,1,0.105636,0.105636,0.105636,245,1,245,245,245,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,42.0049,1,42.0049,42.0049,42.0049,293,1,293,293,293,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,0.000573206,1,0.000573206,0.000573206,0.000573206,266,1,266,266,266,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,2.86172,1,2.86172,2.86172,2.86172,269,1,269,269,269,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,40,0.00403825,1,0.00403825,0.00403825,0.00403825,312,1,312,312,312,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
