n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
30,10,44,1,44,44,44,0.000663585,1,0.000663585,0.000663585,0.000663585,537,1,537,537,537,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,10,47,1,47,47,47,0.000998558,1,0.000998558,0.000998558,0.000998558,528,1,528,528,528,4,1,4,4,4,3,1,3,3,3,1,1,1,1,1
30,10,47,1,47,47,47,0.000449937,1,0.000449937,0.000449937,0.000449937,479,1,479,479,479,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,10,41,1,41,41,41,0.000800718,1,0.000800718,0.000800718,0.000800718,496,1,496,496,496,4,1,4,4,4,3,1,3,3,3,1,1,1,1,1
30,10,39,1,39,39,39,0.000436142,1,0.000436142,0.000436142,0.000436142,485,1,485,485,485,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,10,35,1,35,35,35,0.0594351,1,0.0594351,0.0594351,0.0594351,498,1,498,498,498,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
30,10,47,1,47,47,47,0.00593316,1,0.00593316,0.00593316,0.00593316,505,1,505,505,505,4,1,4,4,4,3,1,3,3,3,1,1,1,1,1
30,10,39,1,39,39,39,0.000416101,1,0.000416101,0.000416101,0.000416101,479,1,479,479,479,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
30,10,42,1,42,42,42,0.000663412,1,0.000663412,0.000663412,0.000663412,488,1,488,488,488,4,1,4,4,4,3,1,3,3,3,1,1,1,1,1
30,10,48,1,48,48,48,0.000854106,1,0.000854106,0.000854106,0.000854106,522,1,522,522,522,4,1,4,4,4,3,1,3,3,3,1,1,1,1,1
