n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
15,10,9,1,9,9,9,0.000164858,1,0.000164858,0.000164858,0.000164858,130,1,130,130,130,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
15,10,7,1,7,7,7,0.000107021,1,0.000107021,0.000107021,0.000107021,111,1,111,111,111,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
15,10,10,1,10,10,10,0.000196948,1,0.000196948,0.000196948,0.000196948,129,1,129,129,129,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
15,10,11,1,11,11,11,0.000108726,1,0.000108726,0.000108726,0.000108726,112,1,112,112,112,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
15,10,12,1,12,12,12,0.000272204,1,0.000272204,0.000272204,0.000272204,130,1,130,130,130,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
15,10,8,1,8,8,8,0.000108126,1,0.000108126,0.000108126,0.000108126,110,1,110,110,110,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
15,10,9,1,9,9,9,0.000107581,1,0.000107581,0.000107581,0.000107581,111,1,111,111,111,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
15,10,7,1,7,7,7,0.000105159,1,0.000105159,0.000105159,0.000105159,109,1,109,109,109,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
15,10,13,1,13,13,13,0.000236821,1,0.000236821,0.000236821,0.000236821,158,1,158,158,158,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
15,10,10,1,10,10,10,0.000107647,1,0.000107647,0.000107647,0.000107647,112,1,112,112,112,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
