n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
25,50,153,1,153,153,153,1572.66,1,1572.66,1572.66,1572.66,490,1,490,490,490,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
25,50,147,1,147,147,147,3277.56,1,3277.56,3277.56,3277.56,532,1,532,532,532,8,1,8,8,8,7,1,7,7,7,1,1,1,1,1
25,50,152,1,152,152,152,1662.36,1,1662.36,1662.36,1662.36,462,1,462,462,462,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
25,50,150,1,150,150,150,13.7184,1,13.7184,13.7184,13.7184,470,1,470,470,470,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
25,50,144,1,144,144,144,508.207,1,508.207,508.207,508.207,510,1,510,510,510,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
25,50,155,1,155,155,155,43.2202,1,43.2202,43.2202,43.2202,515,1,515,515,515,8,1,8,8,8,7,1,7,7,7,1,1,1,1,1
25,50,138,1,138,138,138,1995.77,1,1995.77,1995.77,1995.77,440,1,440,440,440,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
25,50,132,1,132,132,132,0.000743138,1,0.000743138,0.000743138,0.000743138,419,1,419,419,419,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
25,50,139,1,139,139,139,674.106,1,674.106,674.106,674.106,475,1,475,475,475,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
25,50,155,1,155,155,155,800.898,1,800.898,800.898,800.898,472,1,472,472,472,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
