n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
25,10,39,1,39,39,39,0.000797417,1,0.000797417,0.000797417,0.000797417,407,1,407,407,407,4,1,4,4,4,3,1,3,3,3,1,1,1,1,1
25,10,30,1,30,30,30,0.000294848,1,0.000294848,0.000294848,0.000294848,330,1,330,330,330,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
25,10,31,1,31,31,31,0.000327965,1,0.000327965,0.000327965,0.000327965,337,1,337,337,337,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
25,10,28,1,28,28,28,0.128532,1,0.128532,0.128532,0.128532,344,1,344,344,344,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
25,10,31,1,31,31,31,0.000362349,1,0.000362349,0.000362349,0.000362349,335,1,335,335,335,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
25,10,30,1,30,30,30,0.000332451,1,0.000332451,0.000332451,0.000332451,339,1,339,339,339,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
25,10,32,1,32,32,32,0.000268172,1,0.000268172,0.000268172,0.000268172,326,1,326,326,326,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
25,10,27,1,27,27,27,0.00118478,1,0.00118478,0.00118478,0.00118478,332,1,332,332,332,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
25,10,29,1,29,29,29,0.000397217,1,0.000397217,0.000397217,0.000397217,350,1,350,350,350,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
25,10,27,1,27,27,27,0.00451619,1,0.00451619,0.00451619,0.00451619,337,1,337,337,337,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
