n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
25,30,96,1,96,96,96,134.288,1,134.288,134.288,134.288,435,1,435,435,435,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
25,30,90,1,90,90,90,283.881,1,283.881,283.881,283.881,428,1,428,428,428,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
25,30,87,1,87,87,87,8.07777,1,8.07777,8.07777,8.07777,382,1,382,382,382,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
25,30,92,1,92,92,92,8911.39,1,8911.39,8911.39,8911.39,404,1,404,404,404,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
25,30,95,1,95,95,95,66845.8,1,66845.8,66845.8,66845.8,445,1,445,445,445,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
25,30,84,1,84,84,84,0.000646744,1,0.000646744,0.000646744,0.000646744,433,1,433,433,433,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
25,30,91,1,91,91,91,19786.4,1,19786.4,19786.4,19786.4,454,1,454,454,454,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
25,30,85,1,85,85,85,27.6286,1,27.6286,27.6286,27.6286,480,1,480,480,480,6,1,6,6,6,4,1,4,4,4,2,1,2,2,2
25,30,85,1,85,85,85,1362.33,1,1362.33,1362.33,1362.33,397,1,397,397,397,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
25,30,89,1,89,89,89,495.421,1,495.421,495.421,495.421,435,1,435,435,435,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
