n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
10,10,7.752e-05,1,7.752e-05,7.752e-05,7.752e-05,48,1,48,48,48,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,5.7159e-05,1,5.7159e-05,5.7159e-05,5.7159e-05,48,1,48,48,48,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,5.8414e-05,1,5.8414e-05,5.8414e-05,5.8414e-05,48,1,48,48,48,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,6.0838e-05,1,6.0838e-05,6.0838e-05,6.0838e-05,49,1,49,49,49,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,5.788e-05,1,5.788e-05,5.788e-05,5.788e-05,48,1,48,48,48,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,6.3684e-05,1,6.3684e-05,6.3684e-05,6.3684e-05,48,1,48,48,48,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,5.7585e-05,1,5.7585e-05,5.7585e-05,5.7585e-05,48,1,48,48,48,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,5.7691e-05,1,5.7691e-05,5.7691e-05,5.7691e-05,49,1,49,49,49,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,5.5468e-05,1,5.5468e-05,5.5468e-05,5.5468e-05,48,1,48,48,48,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,5.4553e-05,1,5.4553e-05,5.4553e-05,5.4553e-05,47,1,47,47,47,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,6.1101e-05,1,6.1101e-05,6.1101e-05,6.1101e-05,48,1,48,48,48,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,5.5866e-05,1,5.5866e-05,5.5866e-05,5.5866e-05,47,1,47,47,47,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,5.5336e-05,1,5.5336e-05,5.5336e-05,5.5336e-05,48,1,48,48,48,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,5.814e-05,1,5.814e-05,5.814e-05,5.814e-05,49,1,49,49,49,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,6.3733e-05,1,6.3733e-05,6.3733e-05,6.3733e-05,50,1,50,50,50,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
10,10,5.7801e-05,1,5.7801e-05,5.7801e-05,5.7801e-05,49,1,49,49,49,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000105067,1,0.000105067,0.000105067,0.000105067,68,1,68,68,68,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
10,10,5.6693e-05,1,5.6693e-05,5.6693e-05,5.6693e-05,48,1,48,48,48,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,5.2449e-05,1,5.2449e-05,5.2449e-05,5.2449e-05,46,1,46,46,46,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,6.2669e-05,1,6.2669e-05,6.2669e-05,6.2669e-05,50,1,50,50,50,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,6.2766e-05,1,6.2766e-05,6.2766e-05,6.2766e-05,49,1,49,49,49,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,5.8301e-05,1,5.8301e-05,5.8301e-05,5.8301e-05,47,1,47,47,47,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,5.6869e-05,1,5.6869e-05,5.6869e-05,5.6869e-05,48,1,48,48,48,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,6.2333e-05,1,6.2333e-05,6.2333e-05,6.2333e-05,49,1,49,49,49,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,6.312e-05,1,6.312e-05,6.312e-05,6.312e-05,49,1,49,49,49,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000178288,1,0.000178288,0.000178288,0.000178288,63,1,63,63,63,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
10,10,5.8579e-05,1,5.8579e-05,5.8579e-05,5.8579e-05,49,1,49,49,49,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,5.6067e-05,1,5.6067e-05,5.6067e-05,5.6067e-05,48,1,48,48,48,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,5.9675e-05,1,5.9675e-05,5.9675e-05,5.9675e-05,49,1,49,49,49,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,5.7446e-05,1,5.7446e-05,5.7446e-05,5.7446e-05,48,1,48,48,48,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,6.5858e-05,1,6.5858e-05,6.5858e-05,6.5858e-05,50,1,50,50,50,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
10,10,5.4595e-05,1,5.4595e-05,5.4595e-05,5.4595e-05,47,1,47,47,47,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000101911,1,0.000101911,0.000101911,0.000101911,66,1,66,66,66,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
10,10,5.7177e-05,1,5.7177e-05,5.7177e-05,5.7177e-05,49,1,49,49,49,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000185759,1,0.000185759,0.000185759,0.000185759,64,1,64,64,64,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
10,10,0.000103678,1,0.000103678,0.000103678,0.000103678,64,1,64,64,64,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
10,10,6.2583e-05,1,6.2583e-05,6.2583e-05,6.2583e-05,50,1,50,50,50,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,5.2779e-05,1,5.2779e-05,5.2779e-05,5.2779e-05,46,1,46,46,46,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,5.5368e-05,1,5.5368e-05,5.5368e-05,5.5368e-05,47,1,47,47,47,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,6.188e-05,1,6.188e-05,6.188e-05,6.188e-05,50,1,50,50,50,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,6.3865e-05,1,6.3865e-05,6.3865e-05,6.3865e-05,50,1,50,50,50,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,6.0637e-05,1,6.0637e-05,6.0637e-05,6.0637e-05,49,1,49,49,49,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,6.3512e-05,1,6.3512e-05,6.3512e-05,6.3512e-05,49,1,49,49,49,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,5.9908e-05,1,5.9908e-05,5.9908e-05,5.9908e-05,50,1,50,50,50,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,5.6843e-05,1,5.6843e-05,5.6843e-05,5.6843e-05,48,1,48,48,48,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,6.2795e-05,1,6.2795e-05,6.2795e-05,6.2795e-05,49,1,49,49,49,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,5.6989e-05,1,5.6989e-05,5.6989e-05,5.6989e-05,47,1,47,47,47,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000106104,1,0.000106104,0.000106104,0.000106104,65,1,65,65,65,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,5.5627e-05,1,5.5627e-05,5.5627e-05,5.5627e-05,48,1,48,48,48,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,6.237e-05,1,6.237e-05,6.237e-05,6.237e-05,50,1,50,50,50,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
10,10,6.4152e-05,1,6.4152e-05,6.4152e-05,6.4152e-05,52,1,52,52,52,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
10,10,6.4142e-05,1,6.4142e-05,6.4142e-05,6.4142e-05,49,1,49,49,49,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,5.974e-05,1,5.974e-05,5.974e-05,5.974e-05,47,1,47,47,47,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,5.7665e-05,1,5.7665e-05,5.7665e-05,5.7665e-05,48,1,48,48,48,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,6.0238e-05,1,6.0238e-05,6.0238e-05,6.0238e-05,49,1,49,49,49,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,5.6648e-05,1,5.6648e-05,5.6648e-05,5.6648e-05,48,1,48,48,48,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,5.9738e-05,1,5.9738e-05,5.9738e-05,5.9738e-05,49,1,49,49,49,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
