n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
10,80,0.000262557,1,0.000262557,0.000262557,0.000262557,110,1,110,110,110,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
10,80,0.000234364,1,0.000234364,0.000234364,0.000234364,111,1,111,111,111,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
10,80,0.00046357,1,0.00046357,0.00046357,0.00046357,146,1,146,146,146,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
10,80,0.000193287,1,0.000193287,0.000193287,0.000193287,98,1,98,98,98,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
10,80,0.000192696,1,0.000192696,0.000192696,0.000192696,102,1,102,102,102,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
10,80,0.000241817,1,0.000241817,0.000241817,0.000241817,111,1,111,111,111,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
10,80,0.000896146,1,0.000896146,0.000896146,0.000896146,119,1,119,119,119,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
10,80,0.000327753,1,0.000327753,0.000327753,0.000327753,135,1,135,135,135,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
10,80,0.000250895,1,0.000250895,0.000250895,0.000250895,110,1,110,110,110,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
10,80,0.000333775,1,0.000333775,0.000333775,0.000333775,141,1,141,141,141,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
10,80,0.000231174,1,0.000231174,0.000231174,0.000231174,126,1,126,126,126,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
10,80,0.000150761,1,0.000150761,0.000150761,0.000150761,76,1,76,76,76,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
10,80,0.000443208,1,0.000443208,0.000443208,0.000443208,174,1,174,174,174,8,1,8,8,8,8,1,8,8,8,0,1,0,0,0
10,80,0.000230095,1,0.000230095,0.000230095,0.000230095,110,1,110,110,110,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
