n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
5,60,3.0309e-05,1,3.0309e-05,3.0309e-05,3.0309e-05,13,1,13,13,13,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,60,2.6925e-05,1,2.6925e-05,2.6925e-05,2.6925e-05,13,1,13,13,13,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,60,0.000125912,1,0.000125912,0.000125912,0.000125912,27,1,27,27,27,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,60,2.3821e-05,1,2.3821e-05,2.3821e-05,2.3821e-05,11,1,11,11,11,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,60,3.7286e-05,1,3.7286e-05,3.7286e-05,3.7286e-05,19,1,19,19,19,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
5,60,2.8059e-05,1,2.8059e-05,2.8059e-05,2.8059e-05,14,1,14,14,14,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,60,3.2611e-05,1,3.2611e-05,3.2611e-05,3.2611e-05,16,1,16,16,16,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,60,3.2153e-05,1,3.2153e-05,3.2153e-05,3.2153e-05,16,1,16,16,16,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,60,2.6677e-05,1,2.6677e-05,2.6677e-05,2.6677e-05,12,1,12,12,12,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,60,3.2716e-05,1,3.2716e-05,3.2716e-05,3.2716e-05,16,1,16,16,16,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,60,3.0022e-05,1,3.0022e-05,3.0022e-05,3.0022e-05,15,1,15,15,15,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,60,2.9469e-05,1,2.9469e-05,2.9469e-05,2.9469e-05,14,1,14,14,14,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,60,2.7979e-05,1,2.7979e-05,2.7979e-05,2.7979e-05,14,1,14,14,14,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,60,3.7065e-05,1,3.7065e-05,3.7065e-05,3.7065e-05,19,1,19,19,19,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
5,60,8.3749e-05,1,8.3749e-05,8.3749e-05,8.3749e-05,37,1,37,37,37,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
5,60,3.1783e-05,1,3.1783e-05,3.1783e-05,3.1783e-05,16,1,16,16,16,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,60,3.0943e-05,1,3.0943e-05,3.0943e-05,3.0943e-05,14,1,14,14,14,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,60,3.3362e-05,1,3.3362e-05,3.3362e-05,3.3362e-05,17,1,17,17,17,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,60,2.9946e-05,1,2.9946e-05,2.9946e-05,2.9946e-05,14,1,14,14,14,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,60,2.8388e-05,1,2.8388e-05,2.8388e-05,2.8388e-05,14,1,14,14,14,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,60,3.3195e-05,1,3.3195e-05,3.3195e-05,3.3195e-05,17,1,17,17,17,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
5,60,3.3389e-05,1,3.3389e-05,3.3389e-05,3.3389e-05,16,1,16,16,16,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,60,2.7503e-05,1,2.7503e-05,2.7503e-05,2.7503e-05,13,1,13,13,13,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,60,3.1312e-05,1,3.1312e-05,3.1312e-05,3.1312e-05,13,1,13,13,13,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,60,3.2598e-05,1,3.2598e-05,3.2598e-05,3.2598e-05,16,1,16,16,16,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,60,3.5094e-05,1,3.5094e-05,3.5094e-05,3.5094e-05,16,1,16,16,16,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,60,2.6613e-05,1,2.6613e-05,2.6613e-05,2.6613e-05,13,1,13,13,13,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,60,3.0574e-05,1,3.0574e-05,3.0574e-05,3.0574e-05,14,1,14,14,14,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,60,3.2712e-05,1,3.2712e-05,3.2712e-05,3.2712e-05,16,1,16,16,16,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,60,3.1585e-05,1,3.1585e-05,3.1585e-05,3.1585e-05,16,1,16,16,16,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,60,3.6986e-05,1,3.6986e-05,3.6986e-05,3.6986e-05,19,1,19,19,19,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
5,60,3.2826e-05,1,3.2826e-05,3.2826e-05,3.2826e-05,17,1,17,17,17,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
5,60,2.976e-05,1,2.976e-05,2.976e-05,2.976e-05,14,1,14,14,14,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,60,2.7579e-05,1,2.7579e-05,2.7579e-05,2.7579e-05,12,1,12,12,12,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,60,2.4611e-05,1,2.4611e-05,2.4611e-05,2.4611e-05,12,1,12,12,12,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,60,3.2883e-05,1,3.2883e-05,3.2883e-05,3.2883e-05,16,1,16,16,16,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,60,3.0853e-05,1,3.0853e-05,3.0853e-05,3.0853e-05,14,1,14,14,14,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,60,2.6107e-05,1,2.6107e-05,2.6107e-05,2.6107e-05,13,1,13,13,13,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,60,2.7838e-05,1,2.7838e-05,2.7838e-05,2.7838e-05,14,1,14,14,14,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,60,3.5093e-05,1,3.5093e-05,3.5093e-05,3.5093e-05,16,1,16,16,16,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,60,3.0916e-05,1,3.0916e-05,3.0916e-05,3.0916e-05,13,1,13,13,13,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,60,3.1469e-05,1,3.1469e-05,3.1469e-05,3.1469e-05,16,1,16,16,16,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,60,3.3122e-05,1,3.3122e-05,3.3122e-05,3.3122e-05,17,1,17,17,17,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
