n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
15,60,61,1,61,61,61,0.000469796,1,0.000469796,0.000469796,0.000469796,205,1,205,205,205,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
15,60,61,1,61,61,61,0.0190073,1,0.0190073,0.0190073,0.0190073,200,1,200,200,200,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
15,60,64,1,64,64,64,0.00029295,1,0.00029295,0.00029295,0.00029295,158,1,158,158,158,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
15,60,64,1,64,64,64,0.000359449,1,0.000359449,0.000359449,0.000359449,175,1,175,175,175,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
15,60,65,1,65,65,65,0.00788283,1,0.00788283,0.00788283,0.00788283,207,1,207,207,207,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
15,60,58,1,58,58,58,0.0113642,1,0.0113642,0.0113642,0.0113642,190,1,190,190,190,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
15,60,67,1,67,67,67,0.00963734,1,0.00963734,0.00963734,0.00963734,194,1,194,194,194,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
15,60,67,1,67,67,67,0.000476725,1,0.000476725,0.000476725,0.000476725,218,1,218,218,218,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
15,60,55,1,55,55,55,0.000308453,1,0.000308453,0.000308453,0.000308453,177,1,177,177,177,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
15,60,60,1,60,60,60,0.000290375,1,0.000290375,0.000290375,0.000290375,152,1,152,152,152,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
