n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
20,10,0.000275628,1,0.000275628,0.000275628,0.000275628,221,1,221,221,221,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
20,10,0.000191461,1,0.000191461,0.000191461,0.000191461,205,1,205,205,205,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
20,10,0.000302366,1,0.000302366,0.000302366,0.000302366,233,1,233,233,233,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
20,10,0.00084273,1,0.00084273,0.00084273,0.00084273,201,1,201,201,201,3,1,3,3,3,2,1,2,2,2,1,1,1,1,1
20,10,0.000290291,1,0.000290291,0.000290291,0.000290291,228,1,228,228,228,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
20,10,0.00023121,1,0.00023121,0.00023121,0.00023121,226,1,226,226,226,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
20,10,0.000244406,1,0.000244406,0.000244406,0.000244406,221,1,221,221,221,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
20,10,0.000173099,1,0.000173099,0.000173099,0.000173099,200,1,200,200,200,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
20,10,0.00015877,1,0.00015877,0.00015877,0.00015877,194,1,194,194,194,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
20,10,0.000211449,1,0.000211449,0.000211449,0.000211449,220,1,220,220,220,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
20,10,0.000173421,1,0.000173421,0.000173421,0.000173421,201,1,201,201,201,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
20,10,0.000167244,1,0.000167244,0.000167244,0.000167244,198,1,198,198,198,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
20,10,0.00024859,1,0.00024859,0.00024859,0.00024859,221,1,221,221,221,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
20,10,0.000234386,1,0.000234386,0.000234386,0.000234386,223,1,223,223,223,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
