n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
20,10,194,10,19.4,14,30,0.00236332,10,0.000236332,0.000175786,0.000309278,2219,10,221.9,198,240,28,10,2.8,2,3,28,10,2.8,2,3,0,10,0,0,0
20,20,388,10,38.8,31,51,43.4936,10,4.34936,0.000209648,31.3617,2495,10,249.5,207,274,38,10,3.8,3,4,36,10,3.6,3,4,2,10,0.2,0,1
20,30,570,10,57,48,68,5.83392,10,0.583392,0.000316585,5.12583,2653,10,265.3,231,305,44,10,4.4,4,5,41,10,4.1,4,5,3,10,0.3,0,1
20,40,749,10,74.9,66,87,25.4981,10,2.54981,0.000360178,15.5033,2950,10,295,245,335,53,10,5.3,4,6,50,10,5,4,6,3,10,0.3,0,1
20,50,936,10,93.6,89,100,51.5607,10,5.15607,0.000654484,10.7023,3210,10,321,287,379,64,10,6.4,6,7,57,10,5.7,5,7,7,10,0.7,0,2
20,60,1175,10,117.5,105,130,4.38813,10,0.438813,0.0006345,1.87422,3624,10,362.4,300,423,75,10,7.5,6,9,68,10,6.8,6,8,7,10,0.7,0,1
20,70,1344,10,134.4,121,143,0.667134,10,0.0667134,0.000876798,0.355814,3889,10,388.9,356,452,82,10,8.2,7,10,80,10,8,7,10,2,10,0.2,0,1
20,80,1521,10,152.1,143,157,0.0649206,10,0.00649206,0.00105057,0.016342,4881,10,488.1,409,517,106,10,10.6,9,11,97,10,9.7,9,11,9,10,0.9,0,2
20,90,1698,10,169.8,163,178,0.0234917,10,0.00234917,0.00156714,0.00625514,5519,10,551.9,445,675,118,10,11.8,10,14,118,10,11.8,10,14,0,10,0,0,0
