n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
5,40,6,1,6,6,6,3.4458e-05,1,3.4458e-05,3.4458e-05,3.4458e-05,16,1,16,16,16,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,40,5,1,5,5,5,3.0419e-05,1,3.0419e-05,3.0419e-05,3.0419e-05,14,1,14,14,14,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,40,2,1,2,2,2,2.4719e-05,1,2.4719e-05,2.4719e-05,2.4719e-05,12,1,12,12,12,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,40,2,1,2,2,2,2.4595e-05,1,2.4595e-05,2.4595e-05,2.4595e-05,12,1,12,12,12,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,40,4,1,4,4,4,2.7917e-05,1,2.7917e-05,2.7917e-05,2.7917e-05,13,1,13,13,13,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,40,6,1,6,6,6,3.1666e-05,1,3.1666e-05,3.1666e-05,3.1666e-05,16,1,16,16,16,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,40,1,1,1,1,1,2.3263e-05,1,2.3263e-05,2.3263e-05,2.3263e-05,11,1,11,11,11,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,40,6,1,6,6,6,3.1863e-05,1,3.1863e-05,3.1863e-05,3.1863e-05,15,1,15,15,15,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,40,6,1,6,6,6,3.0757e-05,1,3.0757e-05,3.0757e-05,3.0757e-05,14,1,14,14,14,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
5,40,4,1,4,4,4,2.8641e-05,1,2.8641e-05,2.8641e-05,2.8641e-05,12,1,12,12,12,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
