n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
10,40,0.000170379,1,0.000170379,0.000170379,0.000170379,76,1,76,76,76,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
10,40,8.9236e-05,1,8.9236e-05,8.9236e-05,8.9236e-05,56,1,56,56,56,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
10,40,0.000320718,1,0.000320718,0.000320718,0.000320718,94,1,94,94,94,4,1,4,4,4,3,1,3,3,3,1,1,1,1,1
10,40,8.6394e-05,1,8.6394e-05,8.6394e-05,8.6394e-05,55,1,55,55,55,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
10,40,7.2166e-05,1,7.2166e-05,7.2166e-05,7.2166e-05,52,1,52,52,52,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
10,40,9.1094e-05,1,9.1094e-05,9.1094e-05,9.1094e-05,61,1,61,61,61,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
10,40,0.00011957,1,0.00011957,0.00011957,0.00011957,74,1,74,74,74,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
10,40,0.000109274,1,0.000109274,0.000109274,0.000109274,71,1,71,71,71,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
10,40,8.6418e-05,1,8.6418e-05,8.6418e-05,8.6418e-05,56,1,56,56,56,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
10,40,0.000444551,1,0.000444551,0.000444551,0.000444551,75,1,75,75,75,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
10,40,0.000397853,1,0.000397853,0.000397853,0.000397853,72,1,72,72,72,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
10,40,0.000169077,1,0.000169077,0.000169077,0.000169077,87,1,87,87,87,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
10,40,8.3731e-05,1,8.3731e-05,8.3731e-05,8.3731e-05,56,1,56,56,56,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
10,40,0.0012057,1,0.0012057,0.0012057,0.0012057,78,1,78,78,78,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
10,40,0.000980048,1,0.000980048,0.000980048,0.000980048,80,1,80,80,80,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
10,40,7.7143e-05,1,7.7143e-05,7.7143e-05,7.7143e-05,56,1,56,56,56,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
10,40,0.000128338,1,0.000128338,0.000128338,0.000128338,72,1,72,72,72,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
10,40,0.000140184,1,0.000140184,0.000140184,0.000140184,65,1,65,65,65,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
10,40,0.000146031,1,0.000146031,0.000146031,0.000146031,76,1,76,76,76,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
10,40,0.00055608,1,0.00055608,0.00055608,0.00055608,92,1,92,92,92,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
10,40,0.000126337,1,0.000126337,0.000126337,0.000126337,78,1,78,78,78,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
10,40,8.342e-05,1,8.342e-05,8.342e-05,8.342e-05,54,1,54,54,54,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
10,40,0.000126752,1,0.000126752,0.000126752,0.000126752,71,1,71,71,71,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
10,40,0.000136535,1,0.000136535,0.000136535,0.000136535,74,1,74,74,74,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
10,40,8.3237e-05,1,8.3237e-05,8.3237e-05,8.3237e-05,58,1,58,58,58,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
10,40,0.000165908,1,0.000165908,0.000165908,0.000165908,89,1,89,89,89,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
10,40,0.000118094,1,0.000118094,0.000118094,0.000118094,73,1,73,73,73,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
10,40,8.3997e-05,1,8.3997e-05,8.3997e-05,8.3997e-05,57,1,57,57,57,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
10,40,8.1619e-05,1,8.1619e-05,8.1619e-05,8.1619e-05,55,1,55,55,55,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
10,40,0.00016222,1,0.00016222,0.00016222,0.00016222,82,1,82,82,82,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
10,40,9.0331e-05,1,9.0331e-05,9.0331e-05,9.0331e-05,54,1,54,54,54,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
10,40,0.000148919,1,0.000148919,0.000148919,0.000148919,74,1,74,74,74,4,1,4,4,4,3,1,3,3,3,1,1,1,1,1
10,40,0.000162076,1,0.000162076,0.000162076,0.000162076,77,1,77,77,77,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
10,40,7.2943e-05,1,7.2943e-05,7.2943e-05,7.2943e-05,53,1,53,53,53,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
10,40,0.000137195,1,0.000137195,0.000137195,0.000137195,77,1,77,77,77,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
10,40,7.6607e-05,1,7.6607e-05,7.6607e-05,7.6607e-05,53,1,53,53,53,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
10,40,0.000129735,1,0.000129735,0.000129735,0.000129735,74,1,74,74,74,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
