n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
25,70,223,1,223,223,223,0.0695575,1,0.0695575,0.0695575,0.0695575,717,1,717,717,717,12,1,12,12,12,10,1,10,10,10,2,1,2,2,2
25,70,197,1,197,197,197,9.79797,1,9.79797,9.79797,9.79797,545,1,545,545,545,9,1,9,9,9,9,1,9,9,9,0,1,0,0,0
25,70,213,1,213,213,213,5.75793,1,5.75793,5.75793,5.75793,614,1,614,614,614,10,1,10,10,10,9,1,9,9,9,1,1,1,1,1
25,70,212,1,212,212,212,4.53201,1,4.53201,4.53201,4.53201,630,1,630,630,630,10,1,10,10,10,9,1,9,9,9,1,1,1,1,1
25,70,208,1,208,208,208,84.5661,1,84.5661,84.5661,84.5661,639,1,639,639,639,10,1,10,10,10,8,1,8,8,8,2,1,2,2,2
25,70,200,1,200,200,200,132.225,1,132.225,132.225,132.225,617,1,617,617,617,10,1,10,10,10,9,1,9,9,9,1,1,1,1,1
25,70,213,1,213,213,213,27.5902,1,27.5902,27.5902,27.5902,620,1,620,620,620,10,1,10,10,10,9,1,9,9,9,1,1,1,1,1
25,70,201,1,201,201,201,103.157,1,103.157,103.157,103.157,566,1,566,566,566,9,1,9,9,9,9,1,9,9,9,0,1,0,0,0
25,70,196,1,196,196,196,0.00153848,1,0.00153848,0.00153848,0.00153848,528,1,528,528,528,8,1,8,8,8,8,1,8,8,8,0,1,0,0,0
25,70,209,1,209,209,209,3.4697,1,3.4697,3.4697,3.4697,541,1,541,541,541,9,1,9,9,9,9,1,9,9,9,0,1,0,0,0
