n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
5,10,0.0243429,1000,2.43429e-05,2.1226e-05,0.000142599,10892,1000,10.892,10,16,1619,1000,1.619,1,3,1619,1000,1.619,1,3,0,1000,0,0,0
5,20,0.0251836,1000,2.51836e-05,2.1374e-05,6.9117e-05,11766,1000,11.766,10,27,1952,1000,1.952,1,4,1952,1000,1.952,1,4,0,1000,0,0,0
5,30,0.0277322,1000,2.77322e-05,2.1579e-05,0.000129567,12660,1000,12.66,10,27,2197,1000,2.197,1,4,2197,1000,2.197,1,4,0,1000,0,0,0
5,40,0.0293939,1000,2.93939e-05,2.1831e-05,0.000128757,13441,1000,13.441,10,27,2424,1000,2.424,1,4,2424,1000,2.424,1,4,0,1000,0,0,0
5,50,0.0321937,1000,3.21937e-05,2.2003e-05,0.000127986,14493,1000,14.493,10,37,2705,1000,2.705,1,5,2705,1000,2.705,1,5,0,1000,0,0,0
5,60,0.0336261,1000,3.36261e-05,2.2041e-05,0.000127651,15532,1000,15.532,10,37,2991,1000,2.991,1,5,2991,1000,2.991,1,5,0,1000,0,0,0
5,70,0.0358063,1000,3.58063e-05,2.536e-05,0.000127897,16886,1000,16.886,12,37,3340,1000,3.34,2,5,3340,1000,3.34,2,5,0,1000,0,0,0
5,80,0.0409685,1000,4.09685e-05,2.8174e-05,0.000104943,19546,1000,19.546,12,37,3720,1000,3.72,2,5,3720,1000,3.72,2,5,0,1000,0,0,0
5,90,0.0525696,1000,5.25696e-05,3.0341e-05,0.00012061,24597,1000,24.597,13,37,4216,1000,4.216,2,5,4216,1000,4.216,2,5,0,1000,0,0,0
