n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
25,10,304,10,30.4,27,39,0.137019,10,0.0137019,0.00026869,0.128533,3437,10,343.7,326,407,31,10,3.1,3,4,30,10,3,3,3,1,10,0.1,0,1
25,20,588,10,58.8,53,71,2241.47,10,224.147,0.000409518,925.778,3849,10,384.9,341,434,41,10,4.1,4,5,38,10,3.8,3,4,3,10,0.3,0,1
25,30,894,10,89.4,84,96,97855.2,10,9785.52,0.00064741,66845.8,4293,10,429.3,382,480,51,10,5.1,4,6,45,10,4.5,4,5,6,10,0.6,0,2
25,40,1216,10,121.6,109,137,9752.5,10,975.25,0.000618322,4478.4,4542,10,454.2,399,488,64,10,6.4,5,7,55,10,5.5,5,6,9,10,0.9,0,2
25,50,1465,10,146.5,132,155,10548.5,10,1054.85,0.000743737,3277.56,4785,10,478.5,419,532,70,10,7,6,8,64,10,6.4,6,7,6,10,0.6,0,1
25,60,1825,10,182.5,172,194,1329.12,10,132.912,1.50318,524.783,5698,10,569.8,504,650,88,10,8.8,8,10,77,10,7.7,7,8,11,10,1.1,0,3
25,70,2072,10,207.2,196,223,371.167,10,37.1167,0.00153908,132.225,6017,10,601.7,528,717,97,10,9.7,8,12,89,10,8.9,8,10,8,10,0.8,0,2
25,80,2420,10,242,232,253,17.3123,10,1.73123,0.00245379,15.5957,7117,10,711.7,653,786,119,10,11.9,11,13,112,10,11.2,10,13,7,10,0.7,0,2
25,90,2713,10,271.3,259,280,0.0674351,10,0.00674351,0.00363531,0.0127415,8968,10,896.8,771,998,148,10,14.8,13,16,143,10,14.3,12,16,5,10,0.5,0,1
