n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
5,10,3,1,3,3,3,0.000160837,1,0.000160837,0.000160837,0.000160837,12,1,12,12,12,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,10,0,1,0,0,0,5.2841e-05,1,5.2841e-05,5.2841e-05,5.2841e-05,10,1,10,10,10,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
5,10,1,1,1,1,1,2.3832e-05,1,2.3832e-05,2.3832e-05,2.3832e-05,11,1,11,11,11,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,10,0,1,0,0,0,2.1631e-05,1,2.1631e-05,2.1631e-05,2.1631e-05,10,1,10,10,10,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
5,10,3,1,3,3,3,3.1758e-05,1,3.1758e-05,3.1758e-05,3.1758e-05,13,1,13,13,13,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,10,2,1,2,2,2,2.5233e-05,1,2.5233e-05,2.5233e-05,2.5233e-05,12,1,12,12,12,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,10,1,1,1,1,1,2.3355e-05,1,2.3355e-05,2.3355e-05,2.3355e-05,11,1,11,11,11,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,10,2,1,2,2,2,2.5069e-05,1,2.5069e-05,2.5069e-05,2.5069e-05,12,1,12,12,12,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,10,1,1,1,1,1,2.3087e-05,1,2.3087e-05,2.3087e-05,2.3087e-05,11,1,11,11,11,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
5,10,0,1,0,0,0,2.1372e-05,1,2.1372e-05,2.1372e-05,2.1372e-05,10,1,10,10,10,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
