n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
20,30,0.000409666,1,0.000409666,0.000409666,0.000409666,263,1,263,263,263,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,30,6.35458,1,6.35458,6.35458,6.35458,287,1,287,287,287,6,1,6,6,6,4,1,4,4,4,2,1,2,2,2
20,30,0.000373547,1,0.000373547,0.000373547,0.000373547,255,1,255,255,255,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
20,30,0.00181037,1,0.00181037,0.00181037,0.00181037,270,1,270,270,270,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
20,30,19.0524,1,19.0524,19.0524,19.0524,281,1,281,281,281,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,30,7.02501,1,7.02501,7.02501,7.02501,272,1,272,272,272,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,30,0.00499792,1,0.00499792,0.00499792,0.00499792,282,1,282,282,282,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
20,30,0.000433015,1,0.000433015,0.000433015,0.000433015,283,1,283,283,283,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
20,30,0.000380275,1,0.000380275,0.000380275,0.000380275,257,1,257,257,257,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
20,30,0.620172,1,0.620172,0.620172,0.620172,238,1,238,238,238,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
20,30,1.98317,1,1.98317,1.98317,1.98317,244,1,244,244,244,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
20,30,0.0152487,1,0.0152487,0.0152487,0.0152487,291,1,291,291,291,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
20,30,0.737698,1,0.737698,0.737698,0.737698,268,1,268,268,268,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
20,30,19.6813,1,19.6813,19.6813,19.6813,302,1,302,302,302,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
20,30,11.4681,1,11.4681,11.4681,11.4681,329,1,329,329,329,6,1,6,6,6,4,1,4,4,4,2,1,2,2,2
20,30,0.911517,1,0.911517,0.911517,0.911517,294,1,294,294,294,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
20,30,1.94247,1,1.94247,1.94247,1.94247,286,1,286,286,286,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
20,30,0.0266487,1,0.0266487,0.0266487,0.0266487,284,1,284,284,284,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
20,30,0.000341323,1,0.000341323,0.000341323,0.000341323,257,1,257,257,257,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
20,30,0.000495539,1,0.000495539,0.000495539,0.000495539,286,1,286,286,286,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,30,0.533625,1,0.533625,0.533625,0.533625,281,1,281,281,281,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,30,0.000318732,1,0.000318732,0.000318732,0.000318732,250,1,250,250,250,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
20,30,0.000344254,1,0.000344254,0.000344254,0.000344254,262,1,262,262,262,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
20,30,0.109612,1,0.109612,0.109612,0.109612,291,1,291,291,291,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,30,0.00082328,1,0.00082328,0.00082328,0.00082328,284,1,284,284,284,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
20,30,4.95067,1,4.95067,4.95067,4.95067,245,1,245,245,245,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
20,30,0.0257021,1,0.0257021,0.0257021,0.0257021,285,1,285,285,285,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
20,30,0.866743,1,0.866743,0.866743,0.866743,278,1,278,278,278,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
20,30,0.00513405,1,0.00513405,0.00513405,0.00513405,244,1,244,244,244,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
20,30,0.0156178,1,0.0156178,0.0156178,0.0156178,308,1,308,308,308,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
20,30,0.000722418,1,0.000722418,0.000722418,0.000722418,259,1,259,259,259,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
20,30,4.01134,1,4.01134,4.01134,4.01134,277,1,277,277,277,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
20,30,2.66269,1,2.66269,2.66269,2.66269,247,1,247,247,247,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
20,30,0.00037332,1,0.00037332,0.00037332,0.00037332,253,1,253,253,253,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,30,1.60174,1,1.60174,1.60174,1.60174,257,1,257,257,257,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,30,0.0458165,1,0.0458165,0.0458165,0.0458165,274,1,274,274,274,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,30,0.000432541,1,0.000432541,0.000432541,0.000432541,282,1,282,282,282,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,30,0.000377129,1,0.000377129,0.000377129,0.000377129,242,1,242,242,242,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
20,30,0.000402716,1,0.000402716,0.000402716,0.000402716,269,1,269,269,269,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,30,0.670099,1,0.670099,0.670099,0.670099,291,1,291,291,291,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
20,30,0.00293454,1,0.00293454,0.00293454,0.00293454,277,1,277,277,277,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
20,30,0.0199161,1,0.0199161,0.0199161,0.0199161,251,1,251,251,251,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
20,30,0.0028593,1,0.0028593,0.0028593,0.0028593,309,1,309,309,309,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
20,30,0.000414644,1,0.000414644,0.000414644,0.000414644,286,1,286,286,286,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
20,30,4.90628,1,4.90628,4.90628,4.90628,287,1,287,287,287,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
20,30,1.42887,1,1.42887,1.42887,1.42887,276,1,276,276,276,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
20,30,34.7863,1,34.7863,34.7863,34.7863,252,1,252,252,252,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
20,30,0.00599391,1,0.00599391,0.00599391,0.00599391,260,1,260,260,260,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
20,30,0.00130787,1,0.00130787,0.00130787,0.00130787,259,1,259,259,259,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
20,30,3.99336,1,3.99336,3.99336,3.99336,250,1,250,250,250,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
20,30,10.9375,1,10.9375,10.9375,10.9375,256,1,256,256,256,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
20,30,0.0209618,1,0.0209618,0.0209618,0.0209618,285,1,285,285,285,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
20,30,0.000288631,1,0.000288631,0.000288631,0.000288631,225,1,225,225,225,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
20,30,0.000455404,1,0.000455404,0.000455404,0.000455404,281,1,281,281,281,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
