n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max
38,40,9.6666e-05,1,9.6666e-05,9.6666e-05,9.6666e-05,806,1,806,806,806,7,1,7,7,7
38,40,9.7055e-05,1,9.7055e-05,9.7055e-05,9.7055e-05,835,1,835,835,835,9,1,9,9,9
38,40,9.7267e-05,1,9.7267e-05,9.7267e-05,9.7267e-05,816,1,816,816,816,8,1,8,8,8
38,40,9.8038e-05,1,9.8038e-05,9.8038e-05,9.8038e-05,832,1,832,832,832,8,1,8,8,8
38,40,9.7965e-05,1,9.7965e-05,9.7965e-05,9.7965e-05,828,1,828,828,828,9,1,9,9,9
38,40,9.7521e-05,1,9.7521e-05,9.7521e-05,9.7521e-05,843,1,843,843,843,10,1,10,10,10
38,40,9.7156e-05,1,9.7156e-05,9.7156e-05,9.7156e-05,819,1,819,819,819,8,1,8,8,8
38,40,9.7745e-05,1,9.7745e-05,9.7745e-05,9.7745e-05,816,1,816,816,816,8,1,8,8,8
38,40,9.9366e-05,1,9.9366e-05,9.9366e-05,9.9366e-05,838,1,838,838,838,9,1,9,9,9
38,40,0.000116458,1,0.000116458,0.000116458,0.000116458,822,1,822,822,822,9,1,9,9,9
38,40,0.000101391,1,0.000101391,0.000101391,0.000101391,835,1,835,835,835,9,1,9,9,9
38,40,0.000101351,1,0.000101351,0.000101351,0.000101351,819,1,819,819,819,9,1,9,9,9
38,40,9.9936e-05,1,9.9936e-05,9.9936e-05,9.9936e-05,830,1,830,830,830,8,1,8,8,8
38,40,0.000101153,1,0.000101153,0.000101153,0.000101153,829,1,829,829,829,8,1,8,8,8
38,40,0.000100292,1,0.000100292,0.000100292,0.000100292,828,1,828,828,828,8,1,8,8,8
38,40,0.00010043,1,0.00010043,0.00010043,0.00010043,807,1,807,807,807,9,1,9,9,9
38,40,9.8046e-05,1,9.8046e-05,9.8046e-05,9.8046e-05,827,1,827,827,827,9,1,9,9,9
38,40,0.000116738,1,0.000116738,0.000116738,0.000116738,835,1,835,835,835,8,1,8,8,8
38,40,0.000112306,1,0.000112306,0.000112306,0.000112306,815,1,815,815,815,8,1,8,8,8
38,40,0.000100496,1,0.000100496,0.000100496,0.000100496,823,1,823,823,823,8,1,8,8,8
