n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max
48,40,0.000146532,1,0.000146532,0.000146532,0.000146532,1339,1,1339,1339,1339,11,1,11,11,11
48,40,0.000147158,1,0.000147158,0.000147158,0.000147158,1320,1,1320,1320,1320,10,1,10,10,10
48,40,0.000145253,1,0.000145253,0.000145253,0.000145253,1309,1,1309,1309,1309,10,1,10,10,10
48,40,0.00014654,1,0.00014654,0.00014654,0.00014654,1313,1,1313,1313,1313,9,1,9,9,9
48,40,0.000146883,1,0.000146883,0.000146883,0.000146883,1319,1,1319,1319,1319,10,1,10,10,10
48,40,0.000146425,1,0.000146425,0.000146425,0.000146425,1308,1,1308,1308,1308,10,1,10,10,10
48,40,0.000147181,1,0.000147181,0.000147181,0.000147181,1322,1,1322,1322,1322,10,1,10,10,10
48,40,0.000147621,1,0.000147621,0.000147621,0.000147621,1322,1,1322,1322,1322,10,1,10,10,10
48,40,0.000145936,1,0.000145936,0.000145936,0.000145936,1322,1,1322,1322,1322,10,1,10,10,10
48,40,0.000145264,1,0.000145264,0.000145264,0.000145264,1302,1,1302,1302,1302,10,1,10,10,10
48,40,0.000147505,1,0.000147505,0.000147505,0.000147505,1329,1,1329,1329,1329,10,1,10,10,10
48,40,0.000145053,1,0.000145053,0.000145053,0.000145053,1315,1,1315,1315,1315,10,1,10,10,10
48,40,0.000144994,1,0.000144994,0.000144994,0.000144994,1337,1,1337,1337,1337,11,1,11,11,11
48,40,0.000142713,1,0.000142713,0.000142713,0.000142713,1289,1,1289,1289,1289,9,1,9,9,9
48,40,0.000142287,1,0.000142287,0.000142287,0.000142287,1289,1,1289,1289,1289,9,1,9,9,9
48,40,0.00014212,1,0.00014212,0.00014212,0.00014212,1296,1,1296,1296,1296,10,1,10,10,10
48,40,0.000143518,1,0.000143518,0.000143518,0.000143518,1342,1,1342,1342,1342,10,1,10,10,10
48,40,0.000142513,1,0.000142513,0.000142513,0.000142513,1323,1,1323,1323,1323,10,1,10,10,10
48,40,0.00014282,1,0.00014282,0.00014282,0.00014282,1316,1,1316,1316,1316,10,1,10,10,10
48,40,0.00015895,1,0.00015895,0.00015895,0.00015895,1319,1,1319,1319,1319,10,1,10,10,10
48,40,0.000146068,1,0.000146068,0.000146068,0.000146068,1303,1,1303,1303,1303,10,1,10,10,10
48,40,0.000153596,1,0.000153596,0.000153596,0.000153596,1315,1,1315,1315,1315,9,1,9,9,9
48,40,0.000145286,1,0.000145286,0.000145286,0.000145286,1290,1,1290,1290,1290,9,1,9,9,9
48,40,0.000145292,1,0.000145292,0.000145292,0.000145292,1315,1,1315,1315,1315,10,1,10,10,10
48,40,0.000147501,1,0.000147501,0.000147501,0.000147501,1302,1,1302,1302,1302,9,1,9,9,9
48,40,0.000146792,1,0.000146792,0.000146792,0.000146792,1313,1,1313,1313,1313,10,1,10,10,10
48,40,0.00014689,1,0.00014689,0.00014689,0.00014689,1312,1,1312,1312,1312,10,1,10,10,10
48,40,0.000146451,1,0.000146451,0.000146451,0.000146451,1310,1,1310,1310,1310,9,1,9,9,9
48,40,0.000145296,1,0.000145296,0.000145296,0.000145296,1314,1,1314,1314,1314,9,1,9,9,9
48,40,0.000147337,1,0.000147337,0.000147337,0.000147337,1313,1,1313,1313,1313,10,1,10,10,10
48,40,0.000145509,1,0.000145509,0.000145509,0.000145509,1307,1,1307,1307,1307,10,1,10,10,10
48,40,0.000148632,1,0.000148632,0.000148632,0.000148632,1334,1,1334,1334,1334,10,1,10,10,10
48,40,0.000146338,1,0.000146338,0.000146338,0.000146338,1319,1,1319,1319,1319,10,1,10,10,10
48,40,0.000143445,1,0.000143445,0.000143445,0.000143445,1312,1,1312,1312,1312,9,1,9,9,9
48,40,0.000140534,1,0.000140534,0.000140534,0.000140534,1280,1,1280,1280,1280,9,1,9,9,9
48,40,0.000143222,1,0.000143222,0.000143222,0.000143222,1311,1,1311,1311,1311,10,1,10,10,10
48,40,0.000143625,1,0.000143625,0.000143625,0.000143625,1330,1,1330,1330,1330,10,1,10,10,10
48,40,0.00014307,1,0.00014307,0.00014307,0.00014307,1305,1,1305,1305,1305,10,1,10,10,10
48,40,0.000142598,1,0.000142598,0.000142598,0.000142598,1310,1,1310,1310,1310,11,1,11,11,11
48,40,0.000143759,1,0.000143759,0.000143759,0.000143759,1312,1,1312,1312,1312,10,1,10,10,10
48,40,0.000146818,1,0.000146818,0.000146818,0.000146818,1307,1,1307,1307,1307,10,1,10,10,10
48,40,0.000146182,1,0.000146182,0.000146182,0.000146182,1301,1,1301,1301,1301,9,1,9,9,9
48,40,0.000146469,1,0.000146469,0.000146469,0.000146469,1317,1,1317,1317,1317,9,1,9,9,9
48,40,0.000148328,1,0.000148328,0.000148328,0.000148328,1315,1,1315,1315,1315,11,1,11,11,11
48,40,0.000147726,1,0.000147726,0.000147726,0.000147726,1324,1,1324,1324,1324,10,1,10,10,10
48,40,0.000145756,1,0.000145756,0.000145756,0.000145756,1317,1,1317,1317,1317,9,1,9,9,9
48,40,0.000147138,1,0.000147138,0.000147138,0.000147138,1317,1,1317,1317,1317,10,1,10,10,10
48,40,0.000146469,1,0.000146469,0.000146469,0.000146469,1266,1,1266,1266,1266,8,1,8,8,8
48,40,0.000146596,1,0.000146596,0.000146596,0.000146596,1317,1,1317,1317,1317,10,1,10,10,10
48,40,0.000146581,1,0.000146581,0.000146581,0.000146581,1326,1,1326,1326,1326,11,1,11,11,11
48,40,0.000145399,1,0.000145399,0.000145399,0.000145399,1296,1,1296,1296,1296,9,1,9,9,9
48,40,0.000146346,1,0.000146346,0.000146346,0.000146346,1311,1,1311,1311,1311,10,1,10,10,10
48,40,0.000160239,1,0.000160239,0.000160239,0.000160239,1331,1,1331,1331,1331,10,1,10,10,10
48,40,0.000143418,1,0.000143418,0.000143418,0.000143418,1328,1,1328,1328,1328,10,1,10,10,10
48,40,0.00014217,1,0.00014217,0.00014217,0.00014217,1313,1,1313,1313,1313,10,1,10,10,10
48,40,0.000142357,1,0.000142357,0.000142357,0.000142357,1321,1,1321,1321,1321,11,1,11,11,11
48,40,0.000141739,1,0.000141739,0.000141739,0.000141739,1329,1,1329,1329,1329,9,1,9,9,9
48,40,0.000140594,1,0.000140594,0.000140594,0.000140594,1315,1,1315,1315,1315,9,1,9,9,9
48,40,0.00014178,1,0.00014178,0.00014178,0.00014178,1293,1,1293,1293,1293,9,1,9,9,9
48,40,0.000143025,1,0.000143025,0.000143025,0.000143025,1317,1,1317,1317,1317,10,1,10,10,10
48,40,0.000147181,1,0.000147181,0.000147181,0.000147181,1307,1,1307,1307,1307,10,1,10,10,10
48,40,0.000146036,1,0.000146036,0.000146036,0.000146036,1297,1,1297,1297,1297,9,1,9,9,9
48,40,0.000147252,1,0.000147252,0.000147252,0.000147252,1328,1,1328,1328,1328,11,1,11,11,11
48,40,0.00014895,1,0.00014895,0.00014895,0.00014895,1324,1,1324,1324,1324,10,1,10,10,10
48,40,0.000148244,1,0.000148244,0.000148244,0.000148244,1306,1,1306,1306,1306,9,1,9,9,9
48,40,0.00014611,1,0.00014611,0.00014611,0.00014611,1296,1,1296,1296,1296,10,1,10,10,10
48,40,0.000146632,1,0.000146632,0.000146632,0.000146632,1336,1,1336,1336,1336,10,1,10,10,10
48,40,0.000145816,1,0.000145816,0.000145816,0.000145816,1307,1,1307,1307,1307,9,1,9,9,9
48,40,0.000146175,1,0.000146175,0.000146175,0.000146175,1299,1,1299,1299,1299,9,1,9,9,9
48,40,0.000147201,1,0.000147201,0.000147201,0.000147201,1307,1,1307,1307,1307,10,1,10,10,10
48,40,0.000145623,1,0.000145623,0.000145623,0.000145623,1319,1,1319,1319,1319,11,1,11,11,11
48,40,0.00015252,1,0.00015252,0.00015252,0.00015252,1283,1,1283,1283,1283,8,1,8,8,8
48,40,0.0001461,1,0.0001461,0.0001461,0.0001461,1304,1,1304,1304,1304,9,1,9,9,9
48,40,0.000154731,1,0.000154731,0.000154731,0.000154731,1288,1,1288,1288,1288,9,1,9,9,9
48,40,0.000140573,1,0.000140573,0.000140573,0.000140573,1307,1,1307,1307,1307,10,1,10,10,10
48,40,0.000141992,1,0.000141992,0.000141992,0.000141992,1306,1,1306,1306,1306,10,1,10,10,10
48,40,0.000142119,1,0.000142119,0.000142119,0.000142119,1292,1,1292,1292,1292,9,1,9,9,9
48,40,0.000141952,1,0.000141952,0.000141952,0.000141952,1291,1,1291,1291,1291,9,1,9,9,9
48,40,0.000140897,1,0.000140897,0.000140897,0.000140897,1304,1,1304,1304,1304,9,1,9,9,9
48,40,0.000142138,1,0.000142138,0.000142138,0.000142138,1304,1,1304,1304,1304,9,1,9,9,9
48,40,0.000144435,1,0.000144435,0.000144435,0.000144435,1317,1,1317,1317,1317,9,1,9,9,9
48,40,0.000144454,1,0.000144454,0.000144454,0.000144454,1317,1,1317,1317,1317,10,1,10,10,10
48,40,0.000147894,1,0.000147894,0.000147894,0.000147894,1297,1,1297,1297,1297,9,1,9,9,9
48,40,0.000148857,1,0.000148857,0.000148857,0.000148857,1295,1,1295,1295,1295,9,1,9,9,9
48,40,0.000147155,1,0.000147155,0.000147155,0.000147155,1325,1,1325,1325,1325,11,1,11,11,11
48,40,0.000146691,1,0.000146691,0.000146691,0.000146691,1314,1,1314,1314,1314,9,1,9,9,9
48,40,0.000146865,1,0.000146865,0.000146865,0.000146865,1315,1,1315,1315,1315,10,1,10,10,10
48,40,0.000146377,1,0.000146377,0.000146377,0.000146377,1316,1,1316,1316,1316,10,1,10,10,10
48,40,0.000148241,1,0.000148241,0.000148241,0.000148241,1312,1,1312,1312,1312,9,1,9,9,9
48,40,0.000145986,1,0.000145986,0.000145986,0.000145986,1302,1,1302,1302,1302,10,1,10,10,10
48,40,0.000145552,1,0.000145552,0.000145552,0.000145552,1305,1,1305,1305,1305,9,1,9,9,9
48,40,0.000146961,1,0.000146961,0.000146961,0.000146961,1321,1,1321,1321,1321,10,1,10,10,10
48,40,0.000144656,1,0.000144656,0.000144656,0.000144656,1311,1,1311,1311,1311,10,1,10,10,10
48,40,0.00014573,1,0.00014573,0.00014573,0.00014573,1295,1,1295,1295,1295,9,1,9,9,9
48,40,0.000145078,1,0.000145078,0.000145078,0.000145078,1307,1,1307,1307,1307,9,1,9,9,9
48,40,0.000145172,1,0.000145172,0.000145172,0.000145172,1326,1,1326,1326,1326,11,1,11,11,11
48,40,0.000142655,1,0.000142655,0.000142655,0.000142655,1319,1,1319,1319,1319,10,1,10,10,10
48,40,0.000143451,1,0.000143451,0.000143451,0.000143451,1295,1,1295,1295,1295,8,1,8,8,8
48,40,0.000143231,1,0.000143231,0.000143231,0.000143231,1309,1,1309,1309,1309,10,1,10,10,10
48,40,0.000145074,1,0.000145074,0.000145074,0.000145074,1319,1,1319,1319,1319,10,1,10,10,10
48,40,0.000139925,1,0.000139925,0.000139925,0.000139925,1293,1,1293,1293,1293,9,1,9,9,9
48,40,0.000142316,1,0.000142316,0.000142316,0.000142316,1312,1,1312,1312,1312,10,1,10,10,10
48,40,0.000142136,1,0.000142136,0.000142136,0.000142136,1320,1,1320,1320,1320,10,1,10,10,10
48,40,0.000142494,1,0.000142494,0.000142494,0.000142494,1304,1,1304,1304,1304,10,1,10,10,10
48,40,0.000147542,1,0.000147542,0.000147542,0.000147542,1316,1,1316,1316,1316,10,1,10,10,10
48,40,0.000146998,1,0.000146998,0.000146998,0.000146998,1325,1,1325,1325,1325,10,1,10,10,10
48,40,0.000146699,1,0.000146699,0.000146699,0.000146699,1297,1,1297,1297,1297,9,1,9,9,9
48,40,0.000144224,1,0.000144224,0.000144224,0.000144224,1330,1,1330,1330,1330,10,1,10,10,10
48,40,0.000146145,1,0.000146145,0.000146145,0.000146145,1307,1,1307,1307,1307,9,1,9,9,9
48,40,0.000146161,1,0.000146161,0.000146161,0.000146161,1301,1,1301,1301,1301,9,1,9,9,9
48,40,0.000144532,1,0.000144532,0.000144532,0.000144532,1293,1,1293,1293,1293,9,1,9,9,9
48,40,0.000146112,1,0.000146112,0.000146112,0.000146112,1315,1,1315,1315,1315,11,1,11,11,11
48,40,0.000145839,1,0.000145839,0.000145839,0.000145839,1293,1,1293,1293,1293,9,1,9,9,9
48,40,0.000146491,1,0.000146491,0.000146491,0.000146491,1307,1,1307,1307,1307,10,1,10,10,10
48,40,0.0001459,1,0.0001459,0.0001459,0.0001459,1299,1,1299,1299,1299,9,1,9,9,9
48,40,0.000148221,1,0.000148221,0.000148221,0.000148221,1302,1,1302,1302,1302,11,1,11,11,11
48,40,0.000145668,1,0.000145668,0.000145668,0.000145668,1310,1,1310,1310,1310,10,1,10,10,10
48,40,0.000146131,1,0.000146131,0.000146131,0.000146131,1283,1,1283,1283,1283,8,1,8,8,8
48,40,0.000147354,1,0.000147354,0.000147354,0.000147354,1302,1,1302,1302,1302,10,1,10,10,10
