n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max
34,10,7.4382e-05,1,7.4382e-05,7.4382e-05,7.4382e-05,586,1,586,586,586,3,1,3,3,3
34,10,7.2599e-05,1,7.2599e-05,7.2599e-05,7.2599e-05,586,1,586,586,586,3,1,3,3,3
34,10,7.5237e-05,1,7.5237e-05,7.5237e-05,7.5237e-05,589,1,589,589,589,3,1,3,3,3
34,10,7.3966e-05,1,7.3966e-05,7.3966e-05,7.3966e-05,598,1,598,598,598,4,1,4,4,4
34,10,7.4012e-05,1,7.4012e-05,7.4012e-05,7.4012e-05,590,1,590,590,590,3,1,3,3,3
34,10,7.3355e-05,1,7.3355e-05,7.3355e-05,7.3355e-05,593,1,593,593,593,4,1,4,4,4
34,10,7.2278e-05,1,7.2278e-05,7.2278e-05,7.2278e-05,596,1,596,596,596,4,1,4,4,4
34,10,7.4491e-05,1,7.4491e-05,7.4491e-05,7.4491e-05,596,1,596,596,596,4,1,4,4,4
34,10,7.3892e-05,1,7.3892e-05,7.3892e-05,7.3892e-05,587,1,587,587,587,4,1,4,4,4
34,10,9.434e-05,1,9.434e-05,9.434e-05,9.434e-05,593,1,593,593,593,4,1,4,4,4
34,10,7.7701e-05,1,7.7701e-05,7.7701e-05,7.7701e-05,590,1,590,590,590,4,1,4,4,4
34,10,7.7837e-05,1,7.7837e-05,7.7837e-05,7.7837e-05,595,1,595,595,595,4,1,4,4,4
34,10,7.4362e-05,1,7.4362e-05,7.4362e-05,7.4362e-05,595,1,595,595,595,4,1,4,4,4
34,10,7.3837e-05,1,7.3837e-05,7.3837e-05,7.3837e-05,591,1,591,591,591,3,1,3,3,3
34,10,7.4457e-05,1,7.4457e-05,7.4457e-05,7.4457e-05,590,1,590,590,590,3,1,3,3,3
34,10,7.309e-05,1,7.309e-05,7.309e-05,7.309e-05,591,1,591,591,591,4,1,4,4,4
34,10,7.3985e-05,1,7.3985e-05,7.3985e-05,7.3985e-05,596,1,596,596,596,4,1,4,4,4
34,10,7.3007e-05,1,7.3007e-05,7.3007e-05,7.3007e-05,591,1,591,591,591,4,1,4,4,4
34,10,7.3308e-05,1,7.3308e-05,7.3308e-05,7.3308e-05,597,1,597,597,597,4,1,4,4,4
34,10,7.1855e-05,1,7.1855e-05,7.1855e-05,7.1855e-05,587,1,587,587,587,3,1,3,3,3
34,10,9.3937e-05,1,9.3937e-05,9.3937e-05,9.3937e-05,598,1,598,598,598,4,1,4,4,4
34,10,7.791e-05,1,7.791e-05,7.791e-05,7.791e-05,594,1,594,594,594,4,1,4,4,4
34,10,7.6788e-05,1,7.6788e-05,7.6788e-05,7.6788e-05,587,1,587,587,587,3,1,3,3,3
34,10,7.6761e-05,1,7.6761e-05,7.6761e-05,7.6761e-05,593,1,593,593,593,3,1,3,3,3
34,10,7.4442e-05,1,7.4442e-05,7.4442e-05,7.4442e-05,595,1,595,595,595,4,1,4,4,4
34,10,7.2751e-05,1,7.2751e-05,7.2751e-05,7.2751e-05,588,1,588,588,588,3,1,3,3,3
34,10,7.7042e-05,1,7.7042e-05,7.7042e-05,7.7042e-05,585,1,585,585,585,4,1,4,4,4
34,10,7.7078e-05,1,7.7078e-05,7.7078e-05,7.7078e-05,601,1,601,601,601,4,1,4,4,4
34,10,9.3569e-05,1,9.3569e-05,9.3569e-05,9.3569e-05,601,1,601,601,601,4,1,4,4,4
34,10,7.8986e-05,1,7.8986e-05,7.8986e-05,7.8986e-05,601,1,601,601,601,4,1,4,4,4
