n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max
37,90,0.000101227,1,0.000101227,0.000101227,0.000101227,996,1,996,996,996,20,1,20,20,20
37,90,0.000104128,1,0.000104128,0.000104128,0.000104128,1036,1,1036,1036,1036,20,1,20,20,20
37,90,0.000104059,1,0.000104059,0.000104059,0.000104059,1003,1,1003,1003,1003,19,1,19,19,19
37,90,0.00010247,1,0.00010247,0.00010247,0.00010247,1035,1,1035,1035,1035,21,1,21,21,21
37,90,0.000101621,1,0.000101621,0.000101621,0.000101621,1011,1,1011,1011,1011,19,1,19,19,19
37,90,0.000102037,1,0.000102037,0.000102037,0.000102037,975,1,975,975,975,18,1,18,18,18
37,90,0.000107194,1,0.000107194,0.000107194,0.000107194,1004,1,1004,1004,1004,19,1,19,19,19
37,90,0.000101875,1,0.000101875,0.000101875,0.000101875,992,1,992,992,992,19,1,19,19,19
37,90,0.000102266,1,0.000102266,0.000102266,0.000102266,1001,1,1001,1001,1001,19,1,19,19,19
37,90,0.000101882,1,0.000101882,0.000101882,0.000101882,1000,1,1000,1000,1000,20,1,20,20,20
37,90,0.000108986,1,0.000108986,0.000108986,0.000108986,1005,1,1005,1005,1005,19,1,19,19,19
37,90,0.000101047,1,0.000101047,0.000101047,0.000101047,964,1,964,964,964,17,1,17,17,17
37,90,0.000104331,1,0.000104331,0.000104331,0.000104331,1054,1,1054,1054,1054,20,1,20,20,20
37,90,0.000101564,1,0.000101564,0.000101564,0.000101564,984,1,984,984,984,19,1,19,19,19
37,90,0.000101191,1,0.000101191,0.000101191,0.000101191,1035,1,1035,1035,1035,21,1,21,21,21
37,90,0.000121863,1,0.000121863,0.000121863,0.000121863,977,1,977,977,977,18,1,18,18,18
37,90,0.000123333,1,0.000123333,0.000123333,0.000123333,1020,1,1020,1020,1020,20,1,20,20,20
37,90,0.000101831,1,0.000101831,0.000101831,0.000101831,989,1,989,989,989,18,1,18,18,18
37,90,0.000101962,1,0.000101962,0.000101962,0.000101962,967,1,967,967,967,18,1,18,18,18
37,90,0.000102194,1,0.000102194,0.000102194,0.000102194,1012,1,1012,1012,1012,19,1,19,19,19
37,90,0.000101837,1,0.000101837,0.000101837,0.000101837,1000,1,1000,1000,1000,19,1,19,19,19
37,90,0.000102765,1,0.000102765,0.000102765,0.000102765,985,1,985,985,985,19,1,19,19,19
37,90,0.00010373,1,0.00010373,0.00010373,0.00010373,1025,1,1025,1025,1025,20,1,20,20,20
37,90,0.000102098,1,0.000102098,0.000102098,0.000102098,1020,1,1020,1020,1020,21,1,21,21,21
37,90,0.000101929,1,0.000101929,0.000101929,0.000101929,1032,1,1032,1032,1032,21,1,21,21,21
37,90,0.000104101,1,0.000104101,0.000104101,0.000104101,1006,1,1006,1006,1006,19,1,19,19,19
37,90,0.00010599,1,0.00010599,0.00010599,0.00010599,974,1,974,974,974,18,1,18,18,18
37,90,0.000103072,1,0.000103072,0.000103072,0.000103072,990,1,990,990,990,19,1,19,19,19
37,90,0.000102281,1,0.000102281,0.000102281,0.000102281,993,1,993,993,993,19,1,19,19,19
37,90,0.000100894,1,0.000100894,0.000100894,0.000100894,965,1,965,965,965,17,1,17,17,17
37,90,0.000101926,1,0.000101926,0.000101926,0.000101926,972,1,972,972,972,18,1,18,18,18
37,90,0.000101345,1,0.000101345,0.000101345,0.000101345,979,1,979,979,979,20,1,20,20,20
37,90,0.000102734,1,0.000102734,0.000102734,0.000102734,1010,1,1010,1010,1010,20,1,20,20,20
37,90,0.000100631,1,0.000100631,0.000100631,0.000100631,989,1,989,989,989,18,1,18,18,18
37,90,0.000101709,1,0.000101709,0.000101709,0.000101709,998,1,998,998,998,20,1,20,20,20
37,90,0.000101904,1,0.000101904,0.000101904,0.000101904,992,1,992,992,992,20,1,20,20,20
37,90,0.000107961,1,0.000107961,0.000107961,0.000107961,1022,1,1022,1022,1022,20,1,20,20,20
37,90,0.000101451,1,0.000101451,0.000101451,0.000101451,985,1,985,985,985,19,1,19,19,19
37,90,0.00010208,1,0.00010208,0.00010208,0.00010208,1017,1,1017,1017,1017,20,1,20,20,20
37,90,0.000100416,1,0.000100416,0.000100416,0.000100416,962,1,962,962,962,18,1,18,18,18
37,90,0.000101753,1,0.000101753,0.000101753,0.000101753,972,1,972,972,972,17,1,17,17,17
37,90,0.00011023,1,0.00011023,0.00011023,0.00011023,1001,1,1001,1001,1001,19,1,19,19,19
37,90,0.000107569,1,0.000107569,0.000107569,0.000107569,985,1,985,985,985,18,1,18,18,18
37,90,0.000103728,1,0.000103728,0.000103728,0.000103728,975,1,975,975,975,18,1,18,18,18
37,90,0.000100987,1,0.000100987,0.000100987,0.000100987,1001,1,1001,1001,1001,19,1,19,19,19
37,90,0.000100878,1,0.000100878,0.000100878,0.000100878,950,1,950,950,950,17,1,17,17,17
37,90,0.000100057,1,0.000100057,0.000100057,0.000100057,968,1,968,968,968,17,1,17,17,17
37,90,0.000103927,1,0.000103927,0.000103927,0.000103927,988,1,988,988,988,20,1,20,20,20
37,90,0.000102477,1,0.000102477,0.000102477,0.000102477,995,1,995,995,995,19,1,19,19,19
37,90,0.000101988,1,0.000101988,0.000101988,0.000101988,987,1,987,987,987,20,1,20,20,20
37,90,0.000103244,1,0.000103244,0.000103244,0.000103244,1012,1,1012,1012,1012,19,1,19,19,19
37,90,0.000102868,1,0.000102868,0.000102868,0.000102868,1023,1,1023,1023,1023,21,1,21,21,21
37,90,0.000102214,1,0.000102214,0.000102214,0.000102214,992,1,992,992,992,18,1,18,18,18
37,90,0.000101833,1,0.000101833,0.000101833,0.000101833,1025,1,1025,1025,1025,21,1,21,21,21
37,90,0.000102589,1,0.000102589,0.000102589,0.000102589,981,1,981,981,981,18,1,18,18,18
37,90,0.000101221,1,0.000101221,0.000101221,0.000101221,1023,1,1023,1023,1023,20,1,20,20,20
37,90,0.000106415,1,0.000106415,0.000106415,0.000106415,1008,1,1008,1008,1008,19,1,19,19,19
37,90,0.000108395,1,0.000108395,0.000108395,0.000108395,1007,1,1007,1007,1007,19,1,19,19,19
