n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max
5,90,5.412e-06,1,5.412e-06,5.412e-06,5.412e-06,20,1,20,20,20,5,1,5,5,5
5,90,4.924e-06,1,4.924e-06,4.924e-06,4.924e-06,16,1,16,16,16,3,1,3,3,3
5,90,4.996e-06,1,4.996e-06,4.996e-06,4.996e-06,19,1,19,19,19,4,1,4,4,4
5,90,4.761e-06,1,4.761e-06,4.761e-06,4.761e-06,19,1,19,19,19,4,1,4,4,4
5,90,4.671e-06,1,4.671e-06,4.671e-06,4.671e-06,20,1,20,20,20,5,1,5,5,5
5,90,4.812e-06,1,4.812e-06,4.812e-06,4.812e-06,19,1,19,19,19,4,1,4,4,4
5,90,4.615e-06,1,4.615e-06,4.615e-06,4.615e-06,20,1,20,20,20,5,1,5,5,5
5,90,4.67e-06,1,4.67e-06,4.67e-06,4.67e-06,19,1,19,19,19,4,1,4,4,4
5,90,4.719e-06,1,4.719e-06,4.719e-06,4.719e-06,19,1,19,19,19,4,1,4,4,4
5,90,4.763e-06,1,4.763e-06,4.763e-06,4.763e-06,19,1,19,19,19,4,1,4,4,4
5,90,4.705e-06,1,4.705e-06,4.705e-06,4.705e-06,18,1,18,18,18,4,1,4,4,4
5,90,4.783e-06,1,4.783e-06,4.783e-06,4.783e-06,19,1,19,19,19,4,1,4,4,4
5,90,4.743e-06,1,4.743e-06,4.743e-06,4.743e-06,19,1,19,19,19,4,1,4,4,4
5,90,4.419e-06,1,4.419e-06,4.419e-06,4.419e-06,20,1,20,20,20,5,1,5,5,5
5,90,4.456e-06,1,4.456e-06,4.456e-06,4.456e-06,18,1,18,18,18,4,1,4,4,4
5,90,4.375e-06,1,4.375e-06,4.375e-06,4.375e-06,20,1,20,20,20,5,1,5,5,5
5,90,4.538e-06,1,4.538e-06,4.538e-06,4.538e-06,19,1,19,19,19,4,1,4,4,4
5,90,4.381e-06,1,4.381e-06,4.381e-06,4.381e-06,20,1,20,20,20,5,1,5,5,5
5,90,4.764e-06,1,4.764e-06,4.764e-06,4.764e-06,17,1,17,17,17,3,1,3,3,3
5,90,4.557e-06,1,4.557e-06,4.557e-06,4.557e-06,19,1,19,19,19,4,1,4,4,4
5,90,4.379e-06,1,4.379e-06,4.379e-06,4.379e-06,20,1,20,20,20,5,1,5,5,5
5,90,4.354e-06,1,4.354e-06,4.354e-06,4.354e-06,18,1,18,18,18,4,1,4,4,4
5,90,4.471e-06,1,4.471e-06,4.471e-06,4.471e-06,19,1,19,19,19,4,1,4,4,4
