n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max
34,40,8.147e-05,1,8.147e-05,8.147e-05,8.147e-05,667,1,667,667,667,9,1,9,9,9
34,40,8.1418e-05,1,8.1418e-05,8.1418e-05,8.1418e-05,690,1,690,690,690,10,1,10,10,10
34,40,8.0509e-05,1,8.0509e-05,8.0509e-05,8.0509e-05,662,1,662,662,662,7,1,7,7,7
34,40,8.0104e-05,1,8.0104e-05,8.0104e-05,8.0104e-05,650,1,650,650,650,7,1,7,7,7
34,40,7.9818e-05,1,7.9818e-05,7.9818e-05,7.9818e-05,662,1,662,662,662,8,1,8,8,8
34,40,8.0541e-05,1,8.0541e-05,8.0541e-05,8.0541e-05,665,1,665,665,665,8,1,8,8,8
34,40,8.4969e-05,1,8.4969e-05,8.4969e-05,8.4969e-05,651,1,651,651,651,7,1,7,7,7
34,40,8.4499e-05,1,8.4499e-05,8.4499e-05,8.4499e-05,651,1,651,651,651,7,1,7,7,7
34,40,8.1041e-05,1,8.1041e-05,8.1041e-05,8.1041e-05,662,1,662,662,662,8,1,8,8,8
34,40,8.2623e-05,1,8.2623e-05,8.2623e-05,8.2623e-05,662,1,662,662,662,8,1,8,8,8
34,40,7.9796e-05,1,7.9796e-05,7.9796e-05,7.9796e-05,661,1,661,661,661,8,1,8,8,8
34,40,8.0728e-05,1,8.0728e-05,8.0728e-05,8.0728e-05,671,1,671,671,671,8,1,8,8,8
34,40,7.9209e-05,1,7.9209e-05,7.9209e-05,7.9209e-05,643,1,643,643,643,7,1,7,7,7
34,40,8.1069e-05,1,8.1069e-05,8.1069e-05,8.1069e-05,653,1,653,653,653,7,1,7,7,7
34,40,8.1142e-05,1,8.1142e-05,8.1142e-05,8.1142e-05,660,1,660,660,660,8,1,8,8,8
34,40,8.0216e-05,1,8.0216e-05,8.0216e-05,8.0216e-05,657,1,657,657,657,7,1,7,7,7
34,40,8.0238e-05,1,8.0238e-05,8.0238e-05,8.0238e-05,659,1,659,659,659,7,1,7,7,7
34,40,8.0358e-05,1,8.0358e-05,8.0358e-05,8.0358e-05,660,1,660,660,660,8,1,8,8,8
34,40,8.1217e-05,1,8.1217e-05,8.1217e-05,8.1217e-05,655,1,655,655,655,8,1,8,8,8
34,40,7.9811e-05,1,7.9811e-05,7.9811e-05,7.9811e-05,655,1,655,655,655,8,1,8,8,8
34,40,8.118e-05,1,8.118e-05,8.118e-05,8.118e-05,653,1,653,653,653,7,1,7,7,7
34,40,8.119e-05,1,8.119e-05,8.119e-05,8.119e-05,658,1,658,658,658,7,1,7,7,7
34,40,8.0965e-05,1,8.0965e-05,8.0965e-05,8.0965e-05,652,1,652,652,652,7,1,7,7,7
34,40,8.0096e-05,1,8.0096e-05,8.0096e-05,8.0096e-05,648,1,648,648,648,7,1,7,7,7
34,40,8.1322e-05,1,8.1322e-05,8.1322e-05,8.1322e-05,671,1,671,671,671,8,1,8,8,8
34,40,8.6341e-05,1,8.6341e-05,8.6341e-05,8.6341e-05,673,1,673,673,673,10,1,10,10,10
34,40,8.0298e-05,1,8.0298e-05,8.0298e-05,8.0298e-05,659,1,659,659,659,7,1,7,7,7
34,40,8.0636e-05,1,8.0636e-05,8.0636e-05,8.0636e-05,655,1,655,655,655,8,1,8,8,8
34,40,7.891e-05,1,7.891e-05,7.891e-05,7.891e-05,661,1,661,661,661,8,1,8,8,8
34,40,8.0682e-05,1,8.0682e-05,8.0682e-05,8.0682e-05,645,1,645,645,645,8,1,8,8,8
34,40,8.0538e-05,1,8.0538e-05,8.0538e-05,8.0538e-05,666,1,666,666,666,8,1,8,8,8
34,40,7.8789e-05,1,7.8789e-05,7.8789e-05,7.8789e-05,667,1,667,667,667,8,1,8,8,8
34,40,8.1889e-05,1,8.1889e-05,8.1889e-05,8.1889e-05,661,1,661,661,661,8,1,8,8,8
34,40,8.1011e-05,1,8.1011e-05,8.1011e-05,8.1011e-05,659,1,659,659,659,8,1,8,8,8
34,40,7.9559e-05,1,7.9559e-05,7.9559e-05,7.9559e-05,652,1,652,652,652,7,1,7,7,7
34,40,8.0624e-05,1,8.0624e-05,8.0624e-05,8.0624e-05,663,1,663,663,663,7,1,7,7,7
34,40,8.1128e-05,1,8.1128e-05,8.1128e-05,8.1128e-05,654,1,654,654,654,7,1,7,7,7
34,40,8.0268e-05,1,8.0268e-05,8.0268e-05,8.0268e-05,668,1,668,668,668,8,1,8,8,8
34,40,8.6437e-05,1,8.6437e-05,8.6437e-05,8.6437e-05,660,1,660,660,660,8,1,8,8,8
34,40,8.1403e-05,1,8.1403e-05,8.1403e-05,8.1403e-05,659,1,659,659,659,8,1,8,8,8
34,40,8.0557e-05,1,8.0557e-05,8.0557e-05,8.0557e-05,656,1,656,656,656,8,1,8,8,8
34,40,8.0902e-05,1,8.0902e-05,8.0902e-05,8.0902e-05,668,1,668,668,668,9,1,9,9,9
34,40,8.0296e-05,1,8.0296e-05,8.0296e-05,8.0296e-05,656,1,656,656,656,7,1,7,7,7
34,40,7.8552e-05,1,7.8552e-05,7.8552e-05,7.8552e-05,656,1,656,656,656,7,1,7,7,7
34,40,8.0738e-05,1,8.0738e-05,8.0738e-05,8.0738e-05,662,1,662,662,662,8,1,8,8,8
34,40,8.0524e-05,1,8.0524e-05,8.0524e-05,8.0524e-05,660,1,660,660,660,8,1,8,8,8
34,40,7.8802e-05,1,7.8802e-05,7.8802e-05,7.8802e-05,660,1,660,660,660,8,1,8,8,8
34,40,8.0487e-05,1,8.0487e-05,8.0487e-05,8.0487e-05,641,1,641,641,641,7,1,7,7,7
34,40,8.081e-05,1,8.081e-05,8.081e-05,8.081e-05,678,1,678,678,678,8,1,8,8,8
34,40,8.0113e-05,1,8.0113e-05,8.0113e-05,8.0113e-05,672,1,672,672,672,9,1,9,9,9
34,40,8.2113e-05,1,8.2113e-05,8.2113e-05,8.2113e-05,670,1,670,670,670,9,1,9,9,9
34,40,8.2651e-05,1,8.2651e-05,8.2651e-05,8.2651e-05,657,1,657,657,657,7,1,7,7,7
34,40,7.9892e-05,1,7.9892e-05,7.9892e-05,7.9892e-05,686,1,686,686,686,9,1,9,9,9
34,40,7.9245e-05,1,7.9245e-05,7.9245e-05,7.9245e-05,654,1,654,654,654,7,1,7,7,7
34,40,8.0477e-05,1,8.0477e-05,8.0477e-05,8.0477e-05,655,1,655,655,655,7,1,7,7,7
