n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max
13,40,1.8128e-05,1,1.8128e-05,1.8128e-05,1.8128e-05,97,1,97,97,97,4,1,4,4,4
13,40,1.731e-05,1,1.731e-05,1.731e-05,1.731e-05,93,1,93,93,93,4,1,4,4,4
13,40,1.6969e-05,1,1.6969e-05,1.6969e-05,1.6969e-05,103,1,103,103,103,5,1,5,5,5
13,40,1.7318e-05,1,1.7318e-05,1.7318e-05,1.7318e-05,97,1,97,97,97,4,1,4,4,4
13,40,1.6869e-05,1,1.6869e-05,1.6869e-05,1.6869e-05,97,1,97,97,97,5,1,5,5,5
13,40,1.6465e-05,1,1.6465e-05,1.6465e-05,1.6465e-05,101,1,101,101,101,5,1,5,5,5
13,40,1.6227e-05,1,1.6227e-05,1.6227e-05,1.6227e-05,95,1,95,95,95,4,1,4,4,4
13,40,1.693e-05,1,1.693e-05,1.693e-05,1.693e-05,97,1,97,97,97,4,1,4,4,4
13,40,1.6265e-05,1,1.6265e-05,1.6265e-05,1.6265e-05,95,1,95,95,95,4,1,4,4,4
13,40,1.6581e-05,1,1.6581e-05,1.6581e-05,1.6581e-05,92,1,92,92,92,3,1,3,3,3
13,40,1.6902e-05,1,1.6902e-05,1.6902e-05,1.6902e-05,99,1,99,99,99,5,1,5,5,5
13,40,1.6167e-05,1,1.6167e-05,1.6167e-05,1.6167e-05,94,1,94,94,94,4,1,4,4,4
13,40,1.6378e-05,1,1.6378e-05,1.6378e-05,1.6378e-05,94,1,94,94,94,4,1,4,4,4
13,40,1.6999e-05,1,1.6999e-05,1.6999e-05,1.6999e-05,96,1,96,96,96,4,1,4,4,4
13,40,1.5842e-05,1,1.5842e-05,1.5842e-05,1.5842e-05,95,1,95,95,95,4,1,4,4,4
13,40,1.6532e-05,1,1.6532e-05,1.6532e-05,1.6532e-05,97,1,97,97,97,5,1,5,5,5
13,40,1.719e-05,1,1.719e-05,1.719e-05,1.719e-05,94,1,94,94,94,4,1,4,4,4
13,40,1.6561e-05,1,1.6561e-05,1.6561e-05,1.6561e-05,101,1,101,101,101,5,1,5,5,5
13,40,1.6666e-05,1,1.6666e-05,1.6666e-05,1.6666e-05,97,1,97,97,97,5,1,5,5,5
13,40,1.6563e-05,1,1.6563e-05,1.6563e-05,1.6563e-05,101,1,101,101,101,5,1,5,5,5
13,40,1.7308e-05,1,1.7308e-05,1.7308e-05,1.7308e-05,98,1,98,98,98,4,1,4,4,4
13,40,1.6641e-05,1,1.6641e-05,1.6641e-05,1.6641e-05,95,1,95,95,95,4,1,4,4,4
13,40,1.6944e-05,1,1.6944e-05,1.6944e-05,1.6944e-05,94,1,94,94,94,4,1,4,4,4
13,40,1.6697e-05,1,1.6697e-05,1.6697e-05,1.6697e-05,100,1,100,100,100,5,1,5,5,5
13,40,1.7072e-05,1,1.7072e-05,1.7072e-05,1.7072e-05,91,1,91,91,91,4,1,4,4,4
13,40,1.5851e-05,1,1.5851e-05,1.5851e-05,1.5851e-05,99,1,99,99,99,4,1,4,4,4
13,40,1.6494e-05,1,1.6494e-05,1.6494e-05,1.6494e-05,91,1,91,91,91,4,1,4,4,4
13,40,1.6863e-05,1,1.6863e-05,1.6863e-05,1.6863e-05,97,1,97,97,97,4,1,4,4,4
13,40,1.6887e-05,1,1.6887e-05,1.6887e-05,1.6887e-05,101,1,101,101,101,5,1,5,5,5
13,40,1.6432e-05,1,1.6432e-05,1.6432e-05,1.6432e-05,93,1,93,93,93,3,1,3,3,3
13,40,1.61e-05,1,1.61e-05,1.61e-05,1.61e-05,94,1,94,94,94,4,1,4,4,4
13,40,1.7501e-05,1,1.7501e-05,1.7501e-05,1.7501e-05,97,1,97,97,97,5,1,5,5,5
13,40,1.6799e-05,1,1.6799e-05,1.6799e-05,1.6799e-05,100,1,100,100,100,5,1,5,5,5
13,40,1.6351e-05,1,1.6351e-05,1.6351e-05,1.6351e-05,95,1,95,95,95,4,1,4,4,4
13,40,1.6592e-05,1,1.6592e-05,1.6592e-05,1.6592e-05,99,1,99,99,99,4,1,4,4,4
13,40,1.6467e-05,1,1.6467e-05,1.6467e-05,1.6467e-05,96,1,96,96,96,4,1,4,4,4
13,40,1.6934e-05,1,1.6934e-05,1.6934e-05,1.6934e-05,97,1,97,97,97,4,1,4,4,4
13,40,1.6834e-05,1,1.6834e-05,1.6834e-05,1.6834e-05,98,1,98,98,98,4,1,4,4,4
13,40,1.6372e-05,1,1.6372e-05,1.6372e-05,1.6372e-05,92,1,92,92,92,3,1,3,3,3
13,40,1.6533e-05,1,1.6533e-05,1.6533e-05,1.6533e-05,92,1,92,92,92,4,1,4,4,4
13,40,1.6577e-05,1,1.6577e-05,1.6577e-05,1.6577e-05,89,1,89,89,89,3,1,3,3,3
13,40,1.6946e-05,1,1.6946e-05,1.6946e-05,1.6946e-05,102,1,102,102,102,5,1,5,5,5
13,40,1.6915e-05,1,1.6915e-05,1.6915e-05,1.6915e-05,100,1,100,100,100,5,1,5,5,5
13,40,1.8291e-05,1,1.8291e-05,1.8291e-05,1.8291e-05,96,1,96,96,96,4,1,4,4,4
13,40,1.7297e-05,1,1.7297e-05,1.7297e-05,1.7297e-05,98,1,98,98,98,4,1,4,4,4
13,40,1.8271e-05,1,1.8271e-05,1.8271e-05,1.8271e-05,103,1,103,103,103,5,1,5,5,5
13,40,1.6453e-05,1,1.6453e-05,1.6453e-05,1.6453e-05,93,1,93,93,93,4,1,4,4,4
13,40,1.6839e-05,1,1.6839e-05,1.6839e-05,1.6839e-05,100,1,100,100,100,5,1,5,5,5
13,40,1.6787e-05,1,1.6787e-05,1.6787e-05,1.6787e-05,96,1,96,96,96,4,1,4,4,4
13,40,1.6289e-05,1,1.6289e-05,1.6289e-05,1.6289e-05,93,1,93,93,93,4,1,4,4,4
13,40,1.7374e-05,1,1.7374e-05,1.7374e-05,1.7374e-05,101,1,101,101,101,5,1,5,5,5
13,40,1.6661e-05,1,1.6661e-05,1.6661e-05,1.6661e-05,97,1,97,97,97,4,1,4,4,4
13,40,1.67e-05,1,1.67e-05,1.67e-05,1.67e-05,95,1,95,95,95,4,1,4,4,4
13,40,1.6256e-05,1,1.6256e-05,1.6256e-05,1.6256e-05,97,1,97,97,97,4,1,4,4,4
13,40,1.633e-05,1,1.633e-05,1.633e-05,1.633e-05,98,1,98,98,98,5,1,5,5,5
13,40,1.6963e-05,1,1.6963e-05,1.6963e-05,1.6963e-05,97,1,97,97,97,5,1,5,5,5
13,40,1.6582e-05,1,1.6582e-05,1.6582e-05,1.6582e-05,92,1,92,92,92,4,1,4,4,4
13,40,1.5969e-05,1,1.5969e-05,1.5969e-05,1.5969e-05,95,1,95,95,95,4,1,4,4,4
13,40,1.6082e-05,1,1.6082e-05,1.6082e-05,1.6082e-05,95,1,95,95,95,4,1,4,4,4
13,40,1.6993e-05,1,1.6993e-05,1.6993e-05,1.6993e-05,94,1,94,94,94,4,1,4,4,4
13,40,1.698e-05,1,1.698e-05,1.698e-05,1.698e-05,95,1,95,95,95,4,1,4,4,4
13,40,1.6504e-05,1,1.6504e-05,1.6504e-05,1.6504e-05,91,1,91,91,91,3,1,3,3,3
13,40,1.6838e-05,1,1.6838e-05,1.6838e-05,1.6838e-05,102,1,102,102,102,4,1,4,4,4
13,40,1.6773e-05,1,1.6773e-05,1.6773e-05,1.6773e-05,89,1,89,89,89,3,1,3,3,3
13,40,1.6445e-05,1,1.6445e-05,1.6445e-05,1.6445e-05,95,1,95,95,95,4,1,4,4,4
13,40,1.7043e-05,1,1.7043e-05,1.7043e-05,1.7043e-05,96,1,96,96,96,4,1,4,4,4
13,40,1.7363e-05,1,1.7363e-05,1.7363e-05,1.7363e-05,100,1,100,100,100,5,1,5,5,5
13,40,1.6508e-05,1,1.6508e-05,1.6508e-05,1.6508e-05,95,1,95,95,95,4,1,4,4,4
13,40,1.6215e-05,1,1.6215e-05,1.6215e-05,1.6215e-05,92,1,92,92,92,4,1,4,4,4
13,40,1.673e-05,1,1.673e-05,1.673e-05,1.673e-05,97,1,97,97,97,4,1,4,4,4
13,40,1.6038e-05,1,1.6038e-05,1.6038e-05,1.6038e-05,94,1,94,94,94,4,1,4,4,4
13,40,1.5951e-05,1,1.5951e-05,1.5951e-05,1.5951e-05,95,1,95,95,95,4,1,4,4,4
13,40,1.6374e-05,1,1.6374e-05,1.6374e-05,1.6374e-05,98,1,98,98,98,4,1,4,4,4
13,40,1.7429e-05,1,1.7429e-05,1.7429e-05,1.7429e-05,93,1,93,93,93,4,1,4,4,4
13,40,1.7023e-05,1,1.7023e-05,1.7023e-05,1.7023e-05,96,1,96,96,96,4,1,4,4,4
13,40,1.6389e-05,1,1.6389e-05,1.6389e-05,1.6389e-05,93,1,93,93,93,4,1,4,4,4
13,40,1.594e-05,1,1.594e-05,1.594e-05,1.594e-05,92,1,92,92,92,4,1,4,4,4
13,40,1.6067e-05,1,1.6067e-05,1.6067e-05,1.6067e-05,95,1,95,95,95,4,1,4,4,4
13,40,1.6678e-05,1,1.6678e-05,1.6678e-05,1.6678e-05,94,1,94,94,94,4,1,4,4,4
13,40,1.6909e-05,1,1.6909e-05,1.6909e-05,1.6909e-05,91,1,91,91,91,3,1,3,3,3
13,40,1.664e-05,1,1.664e-05,1.664e-05,1.664e-05,94,1,94,94,94,5,1,5,5,5
13,40,1.6111e-05,1,1.6111e-05,1.6111e-05,1.6111e-05,98,1,98,98,98,4,1,4,4,4
13,40,1.6898e-05,1,1.6898e-05,1.6898e-05,1.6898e-05,96,1,96,96,96,4,1,4,4,4
13,40,1.5902e-05,1,1.5902e-05,1.5902e-05,1.5902e-05,95,1,95,95,95,4,1,4,4,4
13,40,1.6752e-05,1,1.6752e-05,1.6752e-05,1.6752e-05,91,1,91,91,91,4,1,4,4,4
13,40,1.6223e-05,1,1.6223e-05,1.6223e-05,1.6223e-05,95,1,95,95,95,4,1,4,4,4
13,40,1.6623e-05,1,1.6623e-05,1.6623e-05,1.6623e-05,100,1,100,100,100,5,1,5,5,5
13,40,1.6886e-05,1,1.6886e-05,1.6886e-05,1.6886e-05,104,1,104,104,104,5,1,5,5,5
13,40,1.6877e-05,1,1.6877e-05,1.6877e-05,1.6877e-05,101,1,101,101,101,5,1,5,5,5
13,40,1.6873e-05,1,1.6873e-05,1.6873e-05,1.6873e-05,92,1,92,92,92,3,1,3,3,3
13,40,1.6343e-05,1,1.6343e-05,1.6343e-05,1.6343e-05,92,1,92,92,92,3,1,3,3,3
