n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max
40,70,0.000115155,1,0.000115155,0.000115155,0.000115155,1017,1,1017,1017,1017,14,1,14,14,14
40,70,0.00013438,1,0.00013438,0.00013438,0.00013438,1038,1,1038,1038,1038,15,1,15,15,15
40,70,0.000111566,1,0.000111566,0.000111566,0.000111566,1042,1,1042,1042,1042,14,1,14,14,14
40,70,0.000112693,1,0.000112693,0.000112693,0.000112693,1044,1,1044,1044,1044,14,1,14,14,14
40,70,0.000112912,1,0.000112912,0.000112912,0.000112912,1032,1,1032,1032,1032,14,1,14,14,14
40,70,0.000112824,1,0.000112824,0.000112824,0.000112824,1020,1,1020,1020,1020,14,1,14,14,14
40,70,0.000112468,1,0.000112468,0.000112468,0.000112468,1010,1,1010,1010,1010,13,1,13,13,13
40,70,0.000113831,1,0.000113831,0.000113831,0.000113831,1054,1,1054,1054,1054,15,1,15,15,15
40,70,0.000114086,1,0.000114086,0.000114086,0.000114086,1038,1,1038,1038,1038,14,1,14,14,14
40,70,0.000117096,1,0.000117096,0.000117096,0.000117096,1021,1,1021,1021,1021,14,1,14,14,14
40,70,0.000119495,1,0.000119495,0.000119495,0.000119495,1057,1,1057,1057,1057,15,1,15,15,15
40,70,0.00011358,1,0.00011358,0.00011358,0.00011358,1034,1,1034,1034,1034,15,1,15,15,15
40,70,0.000112006,1,0.000112006,0.000112006,0.000112006,1033,1,1033,1033,1033,13,1,13,13,13
40,70,0.000113453,1,0.000113453,0.000113453,0.000113453,1027,1,1027,1027,1027,15,1,15,15,15
40,70,0.000110986,1,0.000110986,0.000110986,0.000110986,1013,1,1013,1013,1013,13,1,13,13,13
40,70,0.000111121,1,0.000111121,0.000111121,0.000111121,1012,1,1012,1012,1012,13,1,13,13,13
40,70,0.000111318,1,0.000111318,0.000111318,0.000111318,1041,1,1041,1041,1041,15,1,15,15,15
40,70,0.000112432,1,0.000112432,0.000112432,0.000112432,1008,1,1008,1008,1008,13,1,13,13,13
40,70,0.000113721,1,0.000113721,0.000113721,0.000113721,1050,1,1050,1050,1050,15,1,15,15,15
40,70,0.000111032,1,0.000111032,0.000111032,0.000111032,1029,1,1029,1029,1029,15,1,15,15,15
40,70,0.000112274,1,0.000112274,0.000112274,0.000112274,1012,1,1012,1012,1012,14,1,14,14,14
40,70,0.000110869,1,0.000110869,0.000110869,0.000110869,1020,1,1020,1020,1020,13,1,13,13,13
40,70,0.000113049,1,0.000113049,0.000113049,0.000113049,1039,1,1039,1039,1039,14,1,14,14,14
40,70,0.000111783,1,0.000111783,0.000111783,0.000111783,1018,1,1018,1018,1018,14,1,14,14,14
40,70,0.000112371,1,0.000112371,0.000112371,0.000112371,1024,1,1024,1024,1024,14,1,14,14,14
40,70,0.000111939,1,0.000111939,0.000111939,0.000111939,1024,1,1024,1024,1024,15,1,15,15,15
40,70,0.000113986,1,0.000113986,0.000113986,0.000113986,1022,1,1022,1022,1022,13,1,13,13,13
40,70,0.000111858,1,0.000111858,0.000111858,0.000111858,1016,1,1016,1016,1016,13,1,13,13,13
40,70,0.000110366,1,0.000110366,0.000110366,0.000110366,1019,1,1019,1019,1019,14,1,14,14,14
40,70,0.000113426,1,0.000113426,0.000113426,0.000113426,1031,1,1031,1031,1031,14,1,14,14,14
40,70,0.00012051,1,0.00012051,0.00012051,0.00012051,1033,1,1033,1033,1033,14,1,14,14,14
40,70,0.000129651,1,0.000129651,0.000129651,0.000129651,1020,1,1020,1020,1020,13,1,13,13,13
40,70,0.000112513,1,0.000112513,0.000112513,0.000112513,1024,1,1024,1024,1024,13,1,13,13,13
40,70,0.00011149,1,0.00011149,0.00011149,0.00011149,1031,1,1031,1031,1031,14,1,14,14,14
40,70,0.000114437,1,0.000114437,0.000114437,0.000114437,1004,1,1004,1004,1004,13,1,13,13,13
40,70,0.000112005,1,0.000112005,0.000112005,0.000112005,1032,1,1032,1032,1032,16,1,16,16,16
40,70,0.000112086,1,0.000112086,0.000112086,0.000112086,1026,1,1026,1026,1026,13,1,13,13,13
40,70,0.000112423,1,0.000112423,0.000112423,0.000112423,998,1,998,998,998,13,1,13,13,13
40,70,0.000113725,1,0.000113725,0.000113725,0.000113725,1074,1,1074,1074,1074,16,1,16,16,16
40,70,0.000110731,1,0.000110731,0.000110731,0.000110731,1023,1,1023,1023,1023,14,1,14,14,14
40,70,0.000111018,1,0.000111018,0.000111018,0.000111018,1006,1,1006,1006,1006,14,1,14,14,14
40,70,0.000113424,1,0.000113424,0.000113424,0.000113424,1047,1,1047,1047,1047,15,1,15,15,15
40,70,0.000113599,1,0.000113599,0.000113599,0.000113599,1024,1,1024,1024,1024,14,1,14,14,14
40,70,0.000112801,1,0.000112801,0.000112801,0.000112801,1012,1,1012,1012,1012,14,1,14,14,14
40,70,0.000118805,1,0.000118805,0.000118805,0.000118805,1013,1,1013,1013,1013,14,1,14,14,14
40,70,0.000111756,1,0.000111756,0.000111756,0.000111756,1006,1,1006,1006,1006,12,1,12,12,12
40,70,0.000113738,1,0.000113738,0.000113738,0.000113738,1062,1,1062,1062,1062,16,1,16,16,16
40,70,0.000110891,1,0.000110891,0.000110891,0.000110891,1007,1,1007,1007,1007,13,1,13,13,13
