n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max
46,50,0.000138932,1,0.000138932,0.000138932,0.000138932,1234,1,1234,1234,1234,11,1,11,11,11
46,50,0.000137412,1,0.000137412,0.000137412,0.000137412,1244,1,1244,1244,1244,12,1,12,12,12
46,50,0.000138275,1,0.000138275,0.000138275,0.000138275,1257,1,1257,1257,1257,12,1,12,12,12
46,50,0.000133402,1,0.000133402,0.000133402,0.000133402,1247,1,1247,1247,1247,11,1,11,11,11
46,50,0.000132949,1,0.000132949,0.000132949,0.000132949,1233,1,1233,1233,1233,11,1,11,11,11
46,50,0.000137242,1,0.000137242,0.000137242,0.000137242,1252,1,1252,1252,1252,11,1,11,11,11
46,50,0.000135245,1,0.000135245,0.000135245,0.000135245,1248,1,1248,1248,1248,12,1,12,12,12
46,50,0.000134417,1,0.000134417,0.000134417,0.000134417,1240,1,1240,1240,1240,11,1,11,11,11
46,50,0.000133238,1,0.000133238,0.000133238,0.000133238,1228,1,1228,1228,1228,11,1,11,11,11
46,50,0.000136891,1,0.000136891,0.000136891,0.000136891,1269,1,1269,1269,1269,12,1,12,12,12
46,50,0.000149935,1,0.000149935,0.000149935,0.000149935,1241,1,1241,1241,1241,11,1,11,11,11
46,50,0.000139144,1,0.000139144,0.000139144,0.000139144,1239,1,1239,1239,1239,11,1,11,11,11
46,50,0.000138762,1,0.000138762,0.000138762,0.000138762,1265,1,1265,1265,1265,12,1,12,12,12
46,50,0.000139278,1,0.000139278,0.000139278,0.000139278,1252,1,1252,1252,1252,12,1,12,12,12
46,50,0.000139728,1,0.000139728,0.000139728,0.000139728,1244,1,1244,1244,1244,12,1,12,12,12
46,50,0.000138551,1,0.000138551,0.000138551,0.000138551,1227,1,1227,1227,1227,11,1,11,11,11
46,50,0.000138767,1,0.000138767,0.000138767,0.000138767,1265,1,1265,1265,1265,12,1,12,12,12
46,50,0.000138849,1,0.000138849,0.000138849,0.000138849,1243,1,1243,1243,1243,12,1,12,12,12
46,50,0.000137977,1,0.000137977,0.000137977,0.000137977,1241,1,1241,1241,1241,11,1,11,11,11
46,50,0.000137404,1,0.000137404,0.000137404,0.000137404,1249,1,1249,1249,1249,12,1,12,12,12
46,50,0.000141874,1,0.000141874,0.000141874,0.000141874,1278,1,1278,1278,1278,12,1,12,12,12
46,50,0.00013902,1,0.00013902,0.00013902,0.00013902,1231,1,1231,1231,1231,10,1,10,10,10
46,50,0.000139159,1,0.000139159,0.000139159,0.000139159,1242,1,1242,1242,1242,11,1,11,11,11
46,50,0.000137802,1,0.000137802,0.000137802,0.000137802,1237,1,1237,1237,1237,11,1,11,11,11
46,50,0.000138152,1,0.000138152,0.000138152,0.000138152,1255,1,1255,1255,1255,11,1,11,11,11
46,50,0.000146836,1,0.000146836,0.000146836,0.000146836,1251,1,1251,1251,1251,11,1,11,11,11
46,50,0.000143091,1,0.000143091,0.000143091,0.000143091,1252,1,1252,1252,1252,11,1,11,11,11
46,50,0.000142852,1,0.000142852,0.000142852,0.000142852,1247,1,1247,1247,1247,11,1,11,11,11
46,50,0.000142795,1,0.000142795,0.000142795,0.000142795,1247,1,1247,1247,1247,11,1,11,11,11
46,50,0.000143203,1,0.000143203,0.000143203,0.000143203,1246,1,1246,1246,1246,12,1,12,12,12
46,50,0.000153514,1,0.000153514,0.000153514,0.000153514,1268,1,1268,1268,1268,12,1,12,12,12
46,50,0.000142134,1,0.000142134,0.000142134,0.000142134,1236,1,1236,1236,1236,10,1,10,10,10
46,50,0.000143783,1,0.000143783,0.000143783,0.000143783,1238,1,1238,1238,1238,11,1,11,11,11
46,50,0.000143091,1,0.000143091,0.000143091,0.000143091,1249,1,1249,1249,1249,11,1,11,11,11
46,50,0.000141495,1,0.000141495,0.000141495,0.000141495,1232,1,1232,1232,1232,11,1,11,11,11
46,50,0.000148174,1,0.000148174,0.000148174,0.000148174,1247,1,1247,1247,1247,11,1,11,11,11
46,50,0.000143529,1,0.000143529,0.000143529,0.000143529,1254,1,1254,1254,1254,11,1,11,11,11
46,50,0.000143563,1,0.000143563,0.000143563,0.000143563,1258,1,1258,1258,1258,12,1,12,12,12
46,50,0.000142704,1,0.000142704,0.000142704,0.000142704,1226,1,1226,1226,1226,10,1,10,10,10
46,50,0.000144151,1,0.000144151,0.000144151,0.000144151,1255,1,1255,1255,1255,12,1,12,12,12
46,50,0.000142662,1,0.000142662,0.000142662,0.000142662,1244,1,1244,1244,1244,11,1,11,11,11
46,50,0.000141671,1,0.000141671,0.000141671,0.000141671,1232,1,1232,1232,1232,11,1,11,11,11
46,50,0.000142347,1,0.000142347,0.000142347,0.000142347,1244,1,1244,1244,1244,11,1,11,11,11
46,50,0.000142481,1,0.000142481,0.000142481,0.000142481,1262,1,1262,1262,1262,12,1,12,12,12
46,50,0.000144928,1,0.000144928,0.000144928,0.000144928,1271,1,1271,1271,1271,12,1,12,12,12
46,50,0.000144353,1,0.000144353,0.000144353,0.000144353,1256,1,1256,1256,1256,12,1,12,12,12
46,50,0.000142872,1,0.000142872,0.000142872,0.000142872,1244,1,1244,1244,1244,11,1,11,11,11
46,50,0.000142104,1,0.000142104,0.000142104,0.000142104,1239,1,1239,1239,1239,10,1,10,10,10
46,50,0.00013978,1,0.00013978,0.00013978,0.00013978,1255,1,1255,1255,1255,11,1,11,11,11
46,50,0.000137974,1,0.000137974,0.000137974,0.000137974,1246,1,1246,1246,1246,12,1,12,12,12
46,50,0.000137469,1,0.000137469,0.000137469,0.000137469,1243,1,1243,1243,1243,11,1,11,11,11
46,50,0.000139927,1,0.000139927,0.000139927,0.000139927,1264,1,1264,1264,1264,12,1,12,12,12
46,50,0.000139486,1,0.000139486,0.000139486,0.000139486,1226,1,1226,1226,1226,11,1,11,11,11
