n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max
14,40,1.8855e-05,1,1.8855e-05,1.8855e-05,1.8855e-05,118,1,118,118,118,5,1,5,5,5
14,40,1.9325e-05,1,1.9325e-05,1.9325e-05,1.9325e-05,112,1,112,112,112,4,1,4,4,4
14,40,1.9654e-05,1,1.9654e-05,1.9654e-05,1.9654e-05,114,1,114,114,114,5,1,5,5,5
14,40,1.897e-05,1,1.897e-05,1.897e-05,1.897e-05,114,1,114,114,114,5,1,5,5,5
14,40,1.93e-05,1,1.93e-05,1.93e-05,1.93e-05,107,1,107,107,107,4,1,4,4,4
14,40,1.8334e-05,1,1.8334e-05,1.8334e-05,1.8334e-05,116,1,116,116,116,5,1,5,5,5
14,40,1.809e-05,1,1.809e-05,1.809e-05,1.809e-05,108,1,108,108,108,4,1,4,4,4
14,40,1.8277e-05,1,1.8277e-05,1.8277e-05,1.8277e-05,119,1,119,119,119,5,1,5,5,5
14,40,1.8748e-05,1,1.8748e-05,1.8748e-05,1.8748e-05,114,1,114,114,114,4,1,4,4,4
14,40,1.8311e-05,1,1.8311e-05,1.8311e-05,1.8311e-05,112,1,112,112,112,5,1,5,5,5
14,40,1.8417e-05,1,1.8417e-05,1.8417e-05,1.8417e-05,107,1,107,107,107,4,1,4,4,4
14,40,1.8763e-05,1,1.8763e-05,1.8763e-05,1.8763e-05,116,1,116,116,116,5,1,5,5,5
14,40,1.8762e-05,1,1.8762e-05,1.8762e-05,1.8762e-05,111,1,111,111,111,5,1,5,5,5
14,40,1.8621e-05,1,1.8621e-05,1.8621e-05,1.8621e-05,108,1,108,108,108,3,1,3,3,3
14,40,1.8029e-05,1,1.8029e-05,1.8029e-05,1.8029e-05,106,1,106,106,106,4,1,4,4,4
14,40,1.9153e-05,1,1.9153e-05,1.9153e-05,1.9153e-05,115,1,115,115,115,5,1,5,5,5
14,40,1.8371e-05,1,1.8371e-05,1.8371e-05,1.8371e-05,111,1,111,111,111,4,1,4,4,4
14,40,1.903e-05,1,1.903e-05,1.903e-05,1.903e-05,119,1,119,119,119,5,1,5,5,5
14,40,1.8876e-05,1,1.8876e-05,1.8876e-05,1.8876e-05,111,1,111,111,111,4,1,4,4,4
14,40,1.8355e-05,1,1.8355e-05,1.8355e-05,1.8355e-05,108,1,108,108,108,4,1,4,4,4
14,40,1.8769e-05,1,1.8769e-05,1.8769e-05,1.8769e-05,117,1,117,117,117,5,1,5,5,5
14,40,1.9219e-05,1,1.9219e-05,1.9219e-05,1.9219e-05,118,1,118,118,118,5,1,5,5,5
14,40,1.852e-05,1,1.852e-05,1.852e-05,1.852e-05,109,1,109,109,109,4,1,4,4,4
14,40,1.8713e-05,1,1.8713e-05,1.8713e-05,1.8713e-05,114,1,114,114,114,5,1,5,5,5
14,40,1.8909e-05,1,1.8909e-05,1.8909e-05,1.8909e-05,108,1,108,108,108,4,1,4,4,4
14,40,1.888e-05,1,1.888e-05,1.888e-05,1.888e-05,113,1,113,113,113,4,1,4,4,4
14,40,1.8709e-05,1,1.8709e-05,1.8709e-05,1.8709e-05,114,1,114,114,114,4,1,4,4,4
14,40,1.8738e-05,1,1.8738e-05,1.8738e-05,1.8738e-05,115,1,115,115,115,5,1,5,5,5
14,40,1.8976e-05,1,1.8976e-05,1.8976e-05,1.8976e-05,114,1,114,114,114,5,1,5,5,5
14,40,1.8804e-05,1,1.8804e-05,1.8804e-05,1.8804e-05,115,1,115,115,115,4,1,4,4,4
14,40,1.8439e-05,1,1.8439e-05,1.8439e-05,1.8439e-05,110,1,110,110,110,4,1,4,4,4
14,40,1.9645e-05,1,1.9645e-05,1.9645e-05,1.9645e-05,110,1,110,110,110,4,1,4,4,4
14,40,1.8732e-05,1,1.8732e-05,1.8732e-05,1.8732e-05,108,1,108,108,108,4,1,4,4,4
14,40,1.9349e-05,1,1.9349e-05,1.9349e-05,1.9349e-05,111,1,111,111,111,4,1,4,4,4
14,40,1.849e-05,1,1.849e-05,1.849e-05,1.849e-05,111,1,111,111,111,4,1,4,4,4
14,40,1.8635e-05,1,1.8635e-05,1.8635e-05,1.8635e-05,107,1,107,107,107,4,1,4,4,4
14,40,1.9021e-05,1,1.9021e-05,1.9021e-05,1.9021e-05,110,1,110,110,110,4,1,4,4,4
14,40,1.8423e-05,1,1.8423e-05,1.8423e-05,1.8423e-05,111,1,111,111,111,4,1,4,4,4
14,40,1.8697e-05,1,1.8697e-05,1.8697e-05,1.8697e-05,111,1,111,111,111,4,1,4,4,4
14,40,1.8575e-05,1,1.8575e-05,1.8575e-05,1.8575e-05,113,1,113,113,113,4,1,4,4,4
14,40,1.8823e-05,1,1.8823e-05,1.8823e-05,1.8823e-05,111,1,111,111,111,5,1,5,5,5
14,40,1.8387e-05,1,1.8387e-05,1.8387e-05,1.8387e-05,111,1,111,111,111,4,1,4,4,4
14,40,1.8506e-05,1,1.8506e-05,1.8506e-05,1.8506e-05,107,1,107,107,107,4,1,4,4,4
14,40,1.8696e-05,1,1.8696e-05,1.8696e-05,1.8696e-05,111,1,111,111,111,4,1,4,4,4
14,40,1.9721e-05,1,1.9721e-05,1.9721e-05,1.9721e-05,116,1,116,116,116,5,1,5,5,5
14,40,2.0023e-05,1,2.0023e-05,2.0023e-05,2.0023e-05,115,1,115,115,115,5,1,5,5,5
14,40,1.8001e-05,1,1.8001e-05,1.8001e-05,1.8001e-05,109,1,109,109,109,4,1,4,4,4
14,40,1.9053e-05,1,1.9053e-05,1.9053e-05,1.9053e-05,110,1,110,110,110,4,1,4,4,4
14,40,1.8202e-05,1,1.8202e-05,1.8202e-05,1.8202e-05,110,1,110,110,110,4,1,4,4,4
14,40,1.9553e-05,1,1.9553e-05,1.9553e-05,1.9553e-05,112,1,112,112,112,4,1,4,4,4
14,40,1.9186e-05,1,1.9186e-05,1.9186e-05,1.9186e-05,111,1,111,111,111,5,1,5,5,5
14,40,1.9057e-05,1,1.9057e-05,1.9057e-05,1.9057e-05,111,1,111,111,111,4,1,4,4,4
14,40,1.8833e-05,1,1.8833e-05,1.8833e-05,1.8833e-05,115,1,115,115,115,4,1,4,4,4
14,40,1.9049e-05,1,1.9049e-05,1.9049e-05,1.9049e-05,110,1,110,110,110,4,1,4,4,4
14,40,1.8435e-05,1,1.8435e-05,1.8435e-05,1.8435e-05,108,1,108,108,108,4,1,4,4,4
14,40,1.9376e-05,1,1.9376e-05,1.9376e-05,1.9376e-05,117,1,117,117,117,4,1,4,4,4
14,40,1.8949e-05,1,1.8949e-05,1.8949e-05,1.8949e-05,111,1,111,111,111,5,1,5,5,5
14,40,1.8455e-05,1,1.8455e-05,1.8455e-05,1.8455e-05,112,1,112,112,112,5,1,5,5,5
14,40,1.8649e-05,1,1.8649e-05,1.8649e-05,1.8649e-05,113,1,113,113,113,5,1,5,5,5
14,40,1.8221e-05,1,1.8221e-05,1.8221e-05,1.8221e-05,109,1,109,109,109,4,1,4,4,4
14,40,1.8281e-05,1,1.8281e-05,1.8281e-05,1.8281e-05,111,1,111,111,111,4,1,4,4,4
14,40,1.9308e-05,1,1.9308e-05,1.9308e-05,1.9308e-05,113,1,113,113,113,4,1,4,4,4
14,40,1.8549e-05,1,1.8549e-05,1.8549e-05,1.8549e-05,112,1,112,112,112,4,1,4,4,4
14,40,1.8992e-05,1,1.8992e-05,1.8992e-05,1.8992e-05,113,1,113,113,113,5,1,5,5,5
14,40,1.8732e-05,1,1.8732e-05,1.8732e-05,1.8732e-05,112,1,112,112,112,4,1,4,4,4
14,40,1.8419e-05,1,1.8419e-05,1.8419e-05,1.8419e-05,113,1,113,113,113,5,1,5,5,5
14,40,1.8008e-05,1,1.8008e-05,1.8008e-05,1.8008e-05,105,1,105,105,105,4,1,4,4,4
14,40,1.8326e-05,1,1.8326e-05,1.8326e-05,1.8326e-05,114,1,114,114,114,5,1,5,5,5
14,40,1.8323e-05,1,1.8323e-05,1.8323e-05,1.8323e-05,106,1,106,106,106,4,1,4,4,4
14,40,1.9687e-05,1,1.9687e-05,1.9687e-05,1.9687e-05,111,1,111,111,111,4,1,4,4,4
14,40,1.8417e-05,1,1.8417e-05,1.8417e-05,1.8417e-05,111,1,111,111,111,4,1,4,4,4
14,40,1.8521e-05,1,1.8521e-05,1.8521e-05,1.8521e-05,110,1,110,110,110,4,1,4,4,4
14,40,1.7901e-05,1,1.7901e-05,1.7901e-05,1.7901e-05,113,1,113,113,113,5,1,5,5,5
14,40,1.8431e-05,1,1.8431e-05,1.8431e-05,1.8431e-05,108,1,108,108,108,4,1,4,4,4
14,40,1.7804e-05,1,1.7804e-05,1.7804e-05,1.7804e-05,110,1,110,110,110,4,1,4,4,4
14,40,1.9216e-05,1,1.9216e-05,1.9216e-05,1.9216e-05,114,1,114,114,114,5,1,5,5,5
14,40,1.8781e-05,1,1.8781e-05,1.8781e-05,1.8781e-05,111,1,111,111,111,5,1,5,5,5
14,40,1.8642e-05,1,1.8642e-05,1.8642e-05,1.8642e-05,119,1,119,119,119,5,1,5,5,5
14,40,1.8509e-05,1,1.8509e-05,1.8509e-05,1.8509e-05,115,1,115,115,115,5,1,5,5,5
14,40,1.8694e-05,1,1.8694e-05,1.8694e-05,1.8694e-05,108,1,108,108,108,4,1,4,4,4
14,40,1.8072e-05,1,1.8072e-05,1.8072e-05,1.8072e-05,116,1,116,116,116,5,1,5,5,5
14,40,1.8747e-05,1,1.8747e-05,1.8747e-05,1.8747e-05,114,1,114,114,114,5,1,5,5,5
14,40,1.8892e-05,1,1.8892e-05,1.8892e-05,1.8892e-05,109,1,109,109,109,4,1,4,4,4
14,40,1.948e-05,1,1.948e-05,1.948e-05,1.948e-05,115,1,115,115,115,5,1,5,5,5
14,40,1.8923e-05,1,1.8923e-05,1.8923e-05,1.8923e-05,108,1,108,108,108,4,1,4,4,4
14,40,1.8864e-05,1,1.8864e-05,1.8864e-05,1.8864e-05,108,1,108,108,108,4,1,4,4,4
14,40,1.8862e-05,1,1.8862e-05,1.8862e-05,1.8862e-05,109,1,109,109,109,4,1,4,4,4
14,40,1.8785e-05,1,1.8785e-05,1.8785e-05,1.8785e-05,111,1,111,111,111,4,1,4,4,4
14,40,1.9642e-05,1,1.9642e-05,1.9642e-05,1.9642e-05,111,1,111,111,111,5,1,5,5,5
14,40,1.9628e-05,1,1.9628e-05,1.9628e-05,1.9628e-05,110,1,110,110,110,4,1,4,4,4
14,40,1.939e-05,1,1.939e-05,1.939e-05,1.939e-05,119,1,119,119,119,5,1,5,5,5
14,40,1.7901e-05,1,1.7901e-05,1.7901e-05,1.7901e-05,109,1,109,109,109,4,1,4,4,4
14,40,1.8818e-05,1,1.8818e-05,1.8818e-05,1.8818e-05,111,1,111,111,111,5,1,5,5,5
14,40,1.8335e-05,1,1.8335e-05,1.8335e-05,1.8335e-05,114,1,114,114,114,5,1,5,5,5
14,40,1.8822e-05,1,1.8822e-05,1.8822e-05,1.8822e-05,111,1,111,111,111,4,1,4,4,4
14,40,1.7898e-05,1,1.7898e-05,1.7898e-05,1.7898e-05,111,1,111,111,111,4,1,4,4,4
14,40,1.8166e-05,1,1.8166e-05,1.8166e-05,1.8166e-05,107,1,107,107,107,4,1,4,4,4
14,40,1.7793e-05,1,1.7793e-05,1.7793e-05,1.7793e-05,110,1,110,110,110,4,1,4,4,4
14,40,1.8311e-05,1,1.8311e-05,1.8311e-05,1.8311e-05,109,1,109,109,109,4,1,4,4,4
