n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max
31,20,6.5923e-05,1,6.5923e-05,6.5923e-05,6.5923e-05,513,1,513,513,513,5,1,5,5,5
31,20,6.495e-05,1,6.495e-05,6.495e-05,6.495e-05,506,1,506,506,506,4,1,4,4,4
31,20,6.4672e-05,1,6.4672e-05,6.4672e-05,6.4672e-05,507,1,507,507,507,4,1,4,4,4
31,20,6.462e-05,1,6.462e-05,6.462e-05,6.462e-05,509,1,509,509,509,5,1,5,5,5
31,20,6.5092e-05,1,6.5092e-05,6.5092e-05,6.5092e-05,512,1,512,512,512,5,1,5,5,5
31,20,6.52e-05,1,6.52e-05,6.52e-05,6.52e-05,508,1,508,508,508,5,1,5,5,5
31,20,6.507e-05,1,6.507e-05,6.507e-05,6.507e-05,511,1,511,511,511,5,1,5,5,5
31,20,6.4813e-05,1,6.4813e-05,6.4813e-05,6.4813e-05,514,1,514,514,514,5,1,5,5,5
31,20,6.5503e-05,1,6.5503e-05,6.5503e-05,6.5503e-05,520,1,520,520,520,5,1,5,5,5
31,20,6.5411e-05,1,6.5411e-05,6.5411e-05,6.5411e-05,510,1,510,510,510,5,1,5,5,5
31,20,6.532e-05,1,6.532e-05,6.532e-05,6.532e-05,507,1,507,507,507,4,1,4,4,4
31,20,7.2633e-05,1,7.2633e-05,7.2633e-05,7.2633e-05,507,1,507,507,507,5,1,5,5,5
31,20,6.7482e-05,1,6.7482e-05,6.7482e-05,6.7482e-05,506,1,506,506,506,4,1,4,4,4
31,20,6.9849e-05,1,6.9849e-05,6.9849e-05,6.9849e-05,510,1,510,510,510,5,1,5,5,5
31,20,8.5601e-05,1,8.5601e-05,8.5601e-05,8.5601e-05,511,1,511,511,511,5,1,5,5,5
31,20,6.4369e-05,1,6.4369e-05,6.4369e-05,6.4369e-05,500,1,500,500,500,4,1,4,4,4
31,20,6.4855e-05,1,6.4855e-05,6.4855e-05,6.4855e-05,509,1,509,509,509,5,1,5,5,5
31,20,6.4836e-05,1,6.4836e-05,6.4836e-05,6.4836e-05,506,1,506,506,506,4,1,4,4,4
31,20,6.5163e-05,1,6.5163e-05,6.5163e-05,6.5163e-05,514,1,514,514,514,5,1,5,5,5
31,20,6.5941e-05,1,6.5941e-05,6.5941e-05,6.5941e-05,512,1,512,512,512,6,1,6,6,6
31,20,6.4877e-05,1,6.4877e-05,6.4877e-05,6.4877e-05,509,1,509,509,509,4,1,4,4,4
31,20,6.403e-05,1,6.403e-05,6.403e-05,6.403e-05,509,1,509,509,509,4,1,4,4,4
31,20,6.622e-05,1,6.622e-05,6.622e-05,6.622e-05,506,1,506,506,506,5,1,5,5,5
31,20,6.5053e-05,1,6.5053e-05,6.5053e-05,6.5053e-05,512,1,512,512,512,5,1,5,5,5
31,20,6.5109e-05,1,6.5109e-05,6.5109e-05,6.5109e-05,513,1,513,513,513,4,1,4,4,4
31,20,6.6153e-05,1,6.6153e-05,6.6153e-05,6.6153e-05,516,1,516,516,516,5,1,5,5,5
31,20,6.2941e-05,1,6.2941e-05,6.2941e-05,6.2941e-05,515,1,515,515,515,5,1,5,5,5
31,20,6.459e-05,1,6.459e-05,6.459e-05,6.459e-05,507,1,507,507,507,4,1,4,4,4
31,20,6.4382e-05,1,6.4382e-05,6.4382e-05,6.4382e-05,508,1,508,508,508,4,1,4,4,4
31,20,6.5304e-05,1,6.5304e-05,6.5304e-05,6.5304e-05,509,1,509,509,509,4,1,4,4,4
31,20,6.4301e-05,1,6.4301e-05,6.4301e-05,6.4301e-05,516,1,516,516,516,5,1,5,5,5
31,20,6.5628e-05,1,6.5628e-05,6.5628e-05,6.5628e-05,509,1,509,509,509,5,1,5,5,5
31,20,6.5239e-05,1,6.5239e-05,6.5239e-05,6.5239e-05,513,1,513,513,513,5,1,5,5,5
31,20,6.5516e-05,1,6.5516e-05,6.5516e-05,6.5516e-05,522,1,522,522,522,5,1,5,5,5
31,20,6.5441e-05,1,6.5441e-05,6.5441e-05,6.5441e-05,521,1,521,521,521,5,1,5,5,5
31,20,6.754e-05,1,6.754e-05,6.754e-05,6.754e-05,523,1,523,523,523,5,1,5,5,5
31,20,6.5154e-05,1,6.5154e-05,6.5154e-05,6.5154e-05,521,1,521,521,521,5,1,5,5,5
31,20,6.639e-05,1,6.639e-05,6.639e-05,6.639e-05,515,1,515,515,515,5,1,5,5,5
31,20,6.534e-05,1,6.534e-05,6.534e-05,6.534e-05,512,1,512,512,512,5,1,5,5,5
31,20,6.4872e-05,1,6.4872e-05,6.4872e-05,6.4872e-05,506,1,506,506,506,4,1,4,4,4
31,20,6.4636e-05,1,6.4636e-05,6.4636e-05,6.4636e-05,519,1,519,519,519,5,1,5,5,5
31,20,6.4845e-05,1,6.4845e-05,6.4845e-05,6.4845e-05,513,1,513,513,513,5,1,5,5,5
31,20,6.5783e-05,1,6.5783e-05,6.5783e-05,6.5783e-05,514,1,514,514,514,5,1,5,5,5
31,20,6.4549e-05,1,6.4549e-05,6.4549e-05,6.4549e-05,508,1,508,508,508,4,1,4,4,4
31,20,8.0512e-05,1,8.0512e-05,8.0512e-05,8.0512e-05,519,1,519,519,519,5,1,5,5,5
31,20,6.8411e-05,1,6.8411e-05,6.8411e-05,6.8411e-05,518,1,518,518,518,5,1,5,5,5
31,20,7.148e-05,1,7.148e-05,7.148e-05,7.148e-05,504,1,504,504,504,4,1,4,4,4
