n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max
19,90,3.4358e-05,1,3.4358e-05,3.4358e-05,3.4358e-05,300,1,300,300,300,13,1,13,13,13
19,90,3.2646e-05,1,3.2646e-05,3.2646e-05,3.2646e-05,270,1,270,270,270,11,1,11,11,11
19,90,3.3962e-05,1,3.3962e-05,3.3962e-05,3.3962e-05,287,1,287,287,287,13,1,13,13,13
19,90,3.272e-05,1,3.272e-05,3.272e-05,3.272e-05,270,1,270,270,270,11,1,11,11,11
19,90,3.5059e-05,1,3.5059e-05,3.5059e-05,3.5059e-05,271,1,271,271,271,11,1,11,11,11
19,90,3.3171e-05,1,3.3171e-05,3.3171e-05,3.3171e-05,271,1,271,271,271,11,1,11,11,11
19,90,3.5113e-05,1,3.5113e-05,3.5113e-05,3.5113e-05,276,1,276,276,276,11,1,11,11,11
19,90,5.1793e-05,1,5.1793e-05,5.1793e-05,5.1793e-05,294,1,294,294,294,13,1,13,13,13
19,90,3.3637e-05,1,3.3637e-05,3.3637e-05,3.3637e-05,282,1,282,282,282,12,1,12,12,12
19,90,3.3197e-05,1,3.3197e-05,3.3197e-05,3.3197e-05,272,1,272,272,272,12,1,12,12,12
19,90,3.3939e-05,1,3.3939e-05,3.3939e-05,3.3939e-05,279,1,279,279,279,11,1,11,11,11
19,90,3.3722e-05,1,3.3722e-05,3.3722e-05,3.3722e-05,279,1,279,279,279,12,1,12,12,12
19,90,3.2716e-05,1,3.2716e-05,3.2716e-05,3.2716e-05,272,1,272,272,272,11,1,11,11,11
19,90,3.2618e-05,1,3.2618e-05,3.2618e-05,3.2618e-05,259,1,259,259,259,10,1,10,10,10
19,90,3.3052e-05,1,3.3052e-05,3.3052e-05,3.3052e-05,255,1,255,255,255,10,1,10,10,10
19,90,3.3075e-05,1,3.3075e-05,3.3075e-05,3.3075e-05,265,1,265,265,265,12,1,12,12,12
19,90,3.3366e-05,1,3.3366e-05,3.3366e-05,3.3366e-05,287,1,287,287,287,12,1,12,12,12
19,90,3.4159e-05,1,3.4159e-05,3.4159e-05,3.4159e-05,304,1,304,304,304,14,1,14,14,14
19,90,3.41e-05,1,3.41e-05,3.41e-05,3.41e-05,278,1,278,278,278,11,1,11,11,11
19,90,3.3299e-05,1,3.3299e-05,3.3299e-05,3.3299e-05,289,1,289,289,289,12,1,12,12,12
19,90,3.4153e-05,1,3.4153e-05,3.4153e-05,3.4153e-05,294,1,294,294,294,13,1,13,13,13
19,90,3.394e-05,1,3.394e-05,3.394e-05,3.394e-05,283,1,283,283,283,11,1,11,11,11
