n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max
15,10,0.0201003,1000,2.01003e-05,1.8192e-05,3.8194e-05,112557,1000,112.557,107,120,2497,1000,2.497,2,4
15,20,0.020721,1000,2.0721e-05,1.8957e-05,3.8812e-05,117856,1000,117.856,111,128,3203,1000,3.203,2,4
15,30,0.0211754,1000,2.11754e-05,1.9511e-05,4.5704e-05,122987,1000,122.987,115,133,3902,1000,3.902,3,5
15,40,0.0216347,1000,2.16347e-05,1.946e-05,3.9568e-05,128382,1000,128.382,117,142,4558,1000,4.558,3,7
15,50,0.0219833,1000,2.19833e-05,2.0113e-05,3.9762e-05,133763,1000,133.763,121,148,5221,1000,5.221,4,7
15,60,0.0224767,1000,2.24767e-05,2.0469e-05,4.0889e-05,140517,1000,140.517,125,158,6066,1000,6.066,4,8
15,70,0.0226706,1000,2.26706e-05,2.0975e-05,4.0591e-05,147480,1000,147.48,130,174,6882,1000,6.882,5,9
15,80,0.0230324,1000,2.30324e-05,2.1172e-05,4.244e-05,157261,1000,157.261,141,191,7981,1000,7.981,6,11
15,90,0.0235032,1000,2.35032e-05,2.1405e-05,4.1345e-05,177710,1000,177.71,152,206,9945,1000,9.945,7,13
