n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max
29,10,5.7215e-05,1,5.7215e-05,5.7215e-05,5.7215e-05,425,1,425,425,425,3,1,3,3,3
29,10,5.5481e-05,1,5.5481e-05,5.5481e-05,5.5481e-05,431,1,431,431,431,3,1,3,3,3
29,10,5.9739e-05,1,5.9739e-05,5.9739e-05,5.9739e-05,433,1,433,433,433,4,1,4,4,4
29,10,7.5376e-05,1,7.5376e-05,7.5376e-05,7.5376e-05,434,1,434,434,434,4,1,4,4,4
29,10,5.6963e-05,1,5.6963e-05,5.6963e-05,5.6963e-05,437,1,437,437,437,4,1,4,4,4
29,10,5.6609e-05,1,5.6609e-05,5.6609e-05,5.6609e-05,427,1,427,427,427,3,1,3,3,3
29,10,5.7932e-05,1,5.7932e-05,5.7932e-05,5.7932e-05,430,1,430,430,430,4,1,4,4,4
29,10,5.59e-05,1,5.59e-05,5.59e-05,5.59e-05,429,1,429,429,429,3,1,3,3,3
29,10,5.6272e-05,1,5.6272e-05,5.6272e-05,5.6272e-05,430,1,430,430,430,3,1,3,3,3
29,10,5.6009e-05,1,5.6009e-05,5.6009e-05,5.6009e-05,422,1,422,422,422,3,1,3,3,3
29,10,5.6646e-05,1,5.6646e-05,5.6646e-05,5.6646e-05,424,1,424,424,424,3,1,3,3,3
29,10,5.6262e-05,1,5.6262e-05,5.6262e-05,5.6262e-05,429,1,429,429,429,4,1,4,4,4
29,10,5.6793e-05,1,5.6793e-05,5.6793e-05,5.6793e-05,430,1,430,430,430,4,1,4,4,4
29,10,5.5761e-05,1,5.5761e-05,5.5761e-05,5.5761e-05,426,1,426,426,426,3,1,3,3,3
29,10,5.5917e-05,1,5.5917e-05,5.5917e-05,5.5917e-05,425,1,425,425,425,3,1,3,3,3
29,10,5.6836e-05,1,5.6836e-05,5.6836e-05,5.6836e-05,435,1,435,435,435,4,1,4,4,4
29,10,5.5823e-05,1,5.5823e-05,5.5823e-05,5.5823e-05,428,1,428,428,428,4,1,4,4,4
29,10,5.6938e-05,1,5.6938e-05,5.6938e-05,5.6938e-05,429,1,429,429,429,3,1,3,3,3
29,10,5.677e-05,1,5.677e-05,5.677e-05,5.677e-05,439,1,439,439,439,4,1,4,4,4
29,10,5.6195e-05,1,5.6195e-05,5.6195e-05,5.6195e-05,431,1,431,431,431,4,1,4,4,4
29,10,5.6806e-05,1,5.6806e-05,5.6806e-05,5.6806e-05,432,1,432,432,432,3,1,3,3,3
29,10,5.6227e-05,1,5.6227e-05,5.6227e-05,5.6227e-05,426,1,426,426,426,3,1,3,3,3
29,10,5.7763e-05,1,5.7763e-05,5.7763e-05,5.7763e-05,429,1,429,429,429,3,1,3,3,3
29,10,5.6484e-05,1,5.6484e-05,5.6484e-05,5.6484e-05,433,1,433,433,433,4,1,4,4,4
