n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
7,30,0.000347511,1,0.000347511,0.000347511,0.000347511,25,1,25,25,25,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
7,30,0.000347354,1,0.000347354,0.000347354,0.000347354,29,1,29,29,29,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,30,0.000346916,1,0.000346916,0.000346916,0.000346916,28,1,28,28,28,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,30,0.000256722,1,0.000256722,0.000256722,0.000256722,27,1,27,27,27,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,30,0.000265156,1,0.000265156,0.000265156,0.000265156,24,1,24,24,24,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
7,30,0.000232997,1,0.000232997,0.000232997,0.000232997,25,1,25,25,25,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,30,0.000215795,1,0.000215795,0.000215795,0.000215795,26,1,26,26,26,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,30,0.000263035,1,0.000263035,0.000263035,0.000263035,24,1,24,24,24,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
7,30,0.000208745,1,0.000208745,0.000208745,0.000208745,26,1,26,26,26,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
7,30,0.000430107,1,0.000430107,0.000430107,0.000430107,39,1,39,39,39,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,30,0.000380714,1,0.000380714,0.000380714,0.000380714,27,1,27,27,27,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,30,0.000290174,1,0.000290174,0.000290174,0.000290174,27,1,27,27,27,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,30,0.000418165,1,0.000418165,0.000418165,0.000418165,28,1,28,28,28,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
7,30,0.00026342,1,0.00026342,0.00026342,0.00026342,24,1,24,24,24,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
7,30,0.000437383,1,0.000437383,0.000437383,0.000437383,41,1,41,41,41,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,30,0.000218461,1,0.000218461,0.000218461,0.000218461,27,1,27,27,27,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,30,0.000448278,1,0.000448278,0.000448278,0.000448278,26,1,26,26,26,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,30,0.000258915,1,0.000258915,0.000258915,0.000258915,23,1,23,23,23,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
7,30,0.00046824,1,0.00046824,0.00046824,0.00046824,25,1,25,25,25,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
7,30,0.000394817,1,0.000394817,0.000394817,0.000394817,27,1,27,27,27,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,30,0.000526053,1,0.000526053,0.000526053,0.000526053,29,1,29,29,29,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,30,0.000417322,1,0.000417322,0.000417322,0.000417322,40,1,40,40,40,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,30,0.00028328,1,0.00028328,0.00028328,0.00028328,23,1,23,23,23,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
7,30,0.000570557,1,0.000570557,0.000570557,0.000570557,45,1,45,45,45,4,1,4,4,4,3,1,3,3,3,1,1,1,1,1
7,30,0.00025798,1,0.00025798,0.00025798,0.00025798,25,1,25,25,25,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
7,30,0.000392775,1,0.000392775,0.000392775,0.000392775,25,1,25,25,25,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,30,0.000274838,1,0.000274838,0.000274838,0.000274838,23,1,23,23,23,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
7,30,0.000364882,1,0.000364882,0.000364882,0.000364882,26,1,26,26,26,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,30,0.000262272,1,0.000262272,0.000262272,0.000262272,25,1,25,25,25,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
7,30,0.000265238,1,0.000265238,0.000265238,0.000265238,24,1,24,24,24,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
7,30,0.000247434,1,0.000247434,0.000247434,0.000247434,28,1,28,28,28,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,30,0.000378943,1,0.000378943,0.000378943,0.000378943,29,1,29,29,29,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,30,0.000340168,1,0.000340168,0.000340168,0.000340168,39,1,39,39,39,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,30,0.000211968,1,0.000211968,0.000211968,0.000211968,23,1,23,23,23,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
7,30,0.000353551,1,0.000353551,0.000353551,0.000353551,40,1,40,40,40,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,30,0.000373931,1,0.000373931,0.000373931,0.000373931,27,1,27,27,27,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,30,0.000310459,1,0.000310459,0.000310459,0.000310459,24,1,24,24,24,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
7,30,0.000527942,1,0.000527942,0.000527942,0.000527942,29,1,29,29,29,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
7,30,0.000507818,1,0.000507818,0.000507818,0.000507818,25,1,25,25,25,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,30,0.000245832,1,0.000245832,0.000245832,0.000245832,24,1,24,24,24,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
7,30,0.000294501,1,0.000294501,0.000294501,0.000294501,24,1,24,24,24,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
7,30,0.000469135,1,0.000469135,0.000469135,0.000469135,25,1,25,25,25,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
7,30,0.000308475,1,0.000308475,0.000308475,0.000308475,24,1,24,24,24,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
7,30,0.000309215,1,0.000309215,0.000309215,0.000309215,27,1,27,27,27,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,30,0.000403918,1,0.000403918,0.000403918,0.000403918,24,1,24,24,24,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
7,30,0.000419821,1,0.000419821,0.000419821,0.000419821,28,1,28,28,28,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,30,0.000192649,1,0.000192649,0.000192649,0.000192649,29,1,29,29,29,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,30,0.000404004,1,0.000404004,0.000404004,0.000404004,24,1,24,24,24,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
7,30,0.000357897,1,0.000357897,0.000357897,0.000357897,28,1,28,28,28,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,30,0.000320413,1,0.000320413,0.000320413,0.000320413,28,1,28,28,28,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,30,0.000741357,1,0.000741357,0.000741357,0.000741357,26,1,26,26,26,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,30,0.000448104,1,0.000448104,0.000448104,0.000448104,26,1,26,26,26,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
7,30,0.000264287,1,0.000264287,0.000264287,0.000264287,23,1,23,23,23,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
