n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
8,90,0.000383671,1,0.000383671,0.000383671,0.000383671,90,1,90,90,90,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
8,90,0.000468299,1,0.000468299,0.000468299,0.000468299,88,1,88,88,88,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
8,90,0.000434348,1,0.000434348,0.000434348,0.000434348,64,1,64,64,64,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
8,90,0.000459224,1,0.000459224,0.000459224,0.000459224,118,1,118,118,118,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
8,90,0.000449819,1,0.000449819,0.000449819,0.000449819,118,1,118,118,118,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
8,90,0.000386288,1,0.000386288,0.000386288,0.000386288,90,1,90,90,90,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
8,90,0.000345346,1,0.000345346,0.000345346,0.000345346,91,1,91,91,91,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
8,90,0.000359179,1,0.000359179,0.000359179,0.000359179,90,1,90,90,90,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
8,90,0.000293963,1,0.000293963,0.000293963,0.000293963,64,1,64,64,64,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
8,90,0.000446818,1,0.000446818,0.000446818,0.000446818,118,1,118,118,118,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
8,90,0.000293119,1,0.000293119,0.000293119,0.000293119,64,1,64,64,64,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
8,90,0.00054396,1,0.00054396,0.00054396,0.00054396,148,1,148,148,148,8,1,8,8,8,8,1,8,8,8,0,1,0,0,0
8,90,0.000435076,1,0.000435076,0.000435076,0.000435076,118,1,118,118,118,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
8,90,0.00039354,1,0.00039354,0.00039354,0.00039354,88,1,88,88,88,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
8,90,0.00035463,1,0.00035463,0.00035463,0.00035463,88,1,88,88,88,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
8,90,0.000272181,1,0.000272181,0.000272181,0.000272181,61,1,61,61,61,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
8,90,0.000453318,1,0.000453318,0.000453318,0.000453318,118,1,118,118,118,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
8,90,0.000344035,1,0.000344035,0.000344035,0.000344035,89,1,89,89,89,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
8,90,0.000433737,1,0.000433737,0.000433737,0.000433737,118,1,118,118,118,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
8,90,0.000311146,1,0.000311146,0.000311146,0.000311146,40,1,40,40,40,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
8,90,0.000515464,1,0.000515464,0.000515464,0.000515464,86,1,86,86,86,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
8,90,0.00036753,1,0.00036753,0.00036753,0.00036753,90,1,90,90,90,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
8,90,0.000411253,1,0.000411253,0.000411253,0.000411253,118,1,118,118,118,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
8,90,0.000432845,1,0.000432845,0.000432845,0.000432845,118,1,118,118,118,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
8,90,0.00035294,1,0.00035294,0.00035294,0.00035294,88,1,88,88,88,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
8,90,0.000526504,1,0.000526504,0.000526504,0.000526504,92,1,92,92,92,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
8,90,0.000364239,1,0.000364239,0.000364239,0.000364239,90,1,90,90,90,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
8,90,0.000353571,1,0.000353571,0.000353571,0.000353571,88,1,88,88,88,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
8,90,0.000467836,1,0.000467836,0.000467836,0.000467836,118,1,118,118,118,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
8,90,0.000609174,1,0.000609174,0.000609174,0.000609174,117,1,117,117,117,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
8,90,0.000472736,1,0.000472736,0.000472736,0.000472736,116,1,116,116,116,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
8,90,0.000389965,1,0.000389965,0.000389965,0.000389965,63,1,63,63,63,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
8,90,0.000303003,1,0.000303003,0.000303003,0.000303003,61,1,61,61,61,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
8,90,0.000310717,1,0.000310717,0.000310717,0.000310717,64,1,64,64,64,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
8,90,0.000545273,1,0.000545273,0.000545273,0.000545273,148,1,148,148,148,8,1,8,8,8,8,1,8,8,8,0,1,0,0,0
8,90,0.000339205,1,0.000339205,0.000339205,0.000339205,91,1,91,91,91,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
8,90,0.000434408,1,0.000434408,0.000434408,0.000434408,117,1,117,117,117,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
8,90,0.000555156,1,0.000555156,0.000555156,0.000555156,90,1,90,90,90,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
8,90,0.000415767,1,0.000415767,0.000415767,0.000415767,118,1,118,118,118,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
8,90,0.000597264,1,0.000597264,0.000597264,0.000597264,117,1,117,117,117,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
8,90,0.00046777,1,0.00046777,0.00046777,0.00046777,117,1,117,117,117,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
8,90,0.00045217,1,0.00045217,0.00045217,0.00045217,117,1,117,117,117,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
8,90,0.000345232,1,0.000345232,0.000345232,0.000345232,91,1,91,91,91,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
8,90,0.000368595,1,0.000368595,0.000368595,0.000368595,90,1,90,90,90,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
8,90,0.000653071,1,0.000653071,0.000653071,0.000653071,92,1,92,92,92,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
8,90,0.000482775,1,0.000482775,0.000482775,0.000482775,87,1,87,87,87,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
8,90,0.000358131,1,0.000358131,0.000358131,0.000358131,91,1,91,91,91,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
8,90,0.000427864,1,0.000427864,0.000427864,0.000427864,40,1,40,40,40,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
