n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
17,10,0.842007,100,0.00842007,0.00180129,0.0686755,15657,100,156.57,141,229,259,100,2.59,2,3,258,100,2.58,2,3,1,100,0.01,0,1
17,20,2.25772,100,0.0225772,0.00485672,0.0789382,17309,100,173.09,147,273,343,100,3.43,3,5,321,100,3.21,3,5,22,100,0.22,0,1
17,30,3.12354,100,0.0312354,0.00627695,0.105919,19027,100,190.27,154,254,416,100,4.16,3,5,390,100,3.9,3,5,26,100,0.26,0,1
17,40,3.77781,100,0.0377781,0.00552521,0.149863,21660,100,216.6,160,294,494,100,4.94,4,6,445,100,4.45,4,6,49,100,0.49,0,2
17,50,3.64703,100,0.0364703,0.00537338,0.144818,23275,100,232.75,184,316,572,100,5.72,5,7,535,100,5.35,4,6,37,100,0.37,0,1
17,60,2.94273,100,0.0294273,0.00342561,0.101986,25776,100,257.76,201,339,655,100,6.55,5,8,608,100,6.08,5,7,47,100,0.47,0,2
17,70,1.78309,100,0.0178309,0.00236921,0.0450537,28757,100,287.57,218,350,754,100,7.54,6,9,718,100,7.18,6,9,36,100,0.36,0,1
17,80,0.932791,100,0.00932791,0.00130823,0.0398039,33952,100,339.52,266,474,891,100,8.91,7,12,865,100,8.65,7,11,26,100,0.26,0,2
17,90,0.360545,100,0.00360545,0.00121648,0.0152965,43055,100,430.55,320,550,1083,100,10.83,8,13,1081,100,10.81,8,13,2,100,0.02,0,1
