n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
15,10,0.345922,100,0.00345922,0.00115373,0.0125145,11880,100,118.8,109,193,246,100,2.46,2,3,243,100,2.43,2,3,3,100,0.03,0,1
15,20,0.831911,100,0.00831911,0.00117725,0.0323921,13331,100,133.31,110,174,316,100,3.16,2,4,306,100,3.06,2,4,10,100,0.1,0,1
15,30,1.31701,100,0.0131701,0.00277818,0.0611217,14691,100,146.91,117,223,386,100,3.86,3,5,365,100,3.65,3,5,21,100,0.21,0,1
15,40,1.38256,100,0.0138256,0.00270192,0.0342383,16314,100,163.14,121,217,447,100,4.47,3,6,411,100,4.11,3,5,36,100,0.36,0,1
15,50,1.51202,100,0.0151202,0.00299404,0.0503468,18283,100,182.83,127,249,532,100,5.32,4,6,495,100,4.95,4,6,37,100,0.37,0,1
15,60,1.21123,100,0.0121123,0.00181067,0.0263449,19485,100,194.85,150,252,590,100,5.9,5,7,566,100,5.66,5,7,24,100,0.24,0,1
15,70,0.938299,100,0.00938299,0.00124655,0.03254,22713,100,227.13,154,302,691,100,6.91,5,9,659,100,6.59,5,9,32,100,0.32,0,2
15,80,0.561334,100,0.00561334,0.00148793,0.0203125,26483,100,264.83,185,348,807,100,8.07,6,10,787,100,7.87,6,10,20,100,0.2,0,1
15,90,0.292437,100,0.00292437,0.00107523,0.0101323,34105,100,341.05,220,501,985,100,9.85,7,13,980,100,9.8,7,13,5,100,0.05,0,1
