n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
13,50,0.00960122,1,0.00960122,0.00960122,0.00960122,111,1,111,111,111,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
13,50,0.00805031,1,0.00805031,0.00805031,0.00805031,154,1,154,154,154,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
13,50,0.0026223,1,0.0026223,0.0026223,0.0026223,122,1,122,122,122,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
13,50,0.00102961,1,0.00102961,0.00102961,0.00102961,148,1,148,148,148,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
13,50,0.00378708,1,0.00378708,0.00378708,0.00378708,116,1,116,116,116,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
13,50,0.0111036,1,0.0111036,0.0111036,0.0111036,114,1,114,114,114,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
13,50,0.00605238,1,0.00605238,0.00605238,0.00605238,119,1,119,119,119,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
13,50,0.00366669,1,0.00366669,0.00366669,0.00366669,145,1,145,145,145,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
13,50,0.00380768,1,0.00380768,0.00380768,0.00380768,114,1,114,114,114,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
13,50,0.00372917,1,0.00372917,0.00372917,0.00372917,129,1,129,129,129,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
13,50,0.00266372,1,0.00266372,0.00266372,0.00266372,113,1,113,113,113,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
13,50,0.00530084,1,0.00530084,0.00530084,0.00530084,137,1,137,137,137,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
13,50,0.00853116,1,0.00853116,0.00853116,0.00853116,156,1,156,156,156,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
13,50,0.00643313,1,0.00643313,0.00643313,0.00643313,137,1,137,137,137,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
13,50,0.00376002,1,0.00376002,0.00376002,0.00376002,180,1,180,180,180,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
13,50,0.00465105,1,0.00465105,0.00465105,0.00465105,160,1,160,160,160,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
13,50,0.00264295,1,0.00264295,0.00264295,0.00264295,152,1,152,152,152,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
13,50,0.00389115,1,0.00389115,0.00389115,0.00389115,139,1,139,139,139,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
13,50,0.00606236,1,0.00606236,0.00606236,0.00606236,165,1,165,165,165,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
13,50,0.0028004,1,0.0028004,0.0028004,0.0028004,110,1,110,110,110,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
13,50,0.00420003,1,0.00420003,0.00420003,0.00420003,146,1,146,146,146,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
13,50,0.0023414,1,0.0023414,0.0023414,0.0023414,117,1,117,117,117,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
13,50,0.00720435,1,0.00720435,0.00720435,0.00720435,121,1,121,121,121,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
13,50,0.00415286,1,0.00415286,0.00415286,0.00415286,148,1,148,148,148,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
13,50,0.00633578,1,0.00633578,0.00633578,0.00633578,120,1,120,120,120,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
13,50,0.00286054,1,0.00286054,0.00286054,0.00286054,115,1,115,115,115,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
13,50,0.00561261,1,0.00561261,0.00561261,0.00561261,155,1,155,155,155,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
