n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
11,20,0.00225603,1,0.00225603,0.00225603,0.00225603,83,1,83,83,83,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00140961,1,0.00140961,0.00140961,0.00140961,61,1,61,61,61,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
11,20,0.00221684,1,0.00221684,0.00221684,0.00221684,62,1,62,62,62,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00147332,1,0.00147332,0.00147332,0.00147332,84,1,84,84,84,4,1,4,4,4,3,1,3,3,3,1,1,1,1,1
11,20,0.00227124,1,0.00227124,0.00227124,0.00227124,76,1,76,76,76,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00155042,1,0.00155042,0.00155042,0.00155042,63,1,63,63,63,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00246406,1,0.00246406,0.00246406,0.00246406,83,1,83,83,83,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.000711819,1,0.000711819,0.000711819,0.000711819,59,1,59,59,59,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
11,20,0.00211177,1,0.00211177,0.00211177,0.00211177,66,1,66,66,66,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00104016,1,0.00104016,0.00104016,0.00104016,76,1,76,76,76,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00230231,1,0.00230231,0.00230231,0.00230231,62,1,62,62,62,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00128079,1,0.00128079,0.00128079,0.00128079,65,1,65,65,65,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00176083,1,0.00176083,0.00176083,0.00176083,86,1,86,86,86,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.000742183,1,0.000742183,0.000742183,0.000742183,75,1,75,75,75,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00210464,1,0.00210464,0.00210464,0.00210464,78,1,78,78,78,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00274142,1,0.00274142,0.00274142,0.00274142,66,1,66,66,66,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
11,20,0.0010772,1,0.0010772,0.0010772,0.0010772,73,1,73,73,73,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
11,20,0.0013716,1,0.0013716,0.0013716,0.0013716,80,1,80,80,80,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
11,20,0.00100387,1,0.00100387,0.00100387,0.00100387,67,1,67,67,67,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.000818528,1,0.000818528,0.000818528,0.000818528,64,1,64,64,64,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.000891912,1,0.000891912,0.000891912,0.000891912,60,1,60,60,60,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
11,20,0.000678814,1,0.000678814,0.000678814,0.000678814,59,1,59,59,59,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
11,20,0.00133602,1,0.00133602,0.00133602,0.00133602,63,1,63,63,63,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.000544755,1,0.000544755,0.000544755,0.000544755,59,1,59,59,59,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
11,20,0.0013058,1,0.0013058,0.0013058,0.0013058,62,1,62,62,62,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
11,20,0.00197055,1,0.00197055,0.00197055,0.00197055,80,1,80,80,80,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00136501,1,0.00136501,0.00136501,0.00136501,61,1,61,61,61,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
11,20,0.00096134,1,0.00096134,0.00096134,0.00096134,60,1,60,60,60,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
11,20,0.0013639,1,0.0013639,0.0013639,0.0013639,74,1,74,74,74,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.000877295,1,0.000877295,0.000877295,0.000877295,75,1,75,75,75,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.000839523,1,0.000839523,0.000839523,0.000839523,58,1,58,58,58,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
11,20,0.00087397,1,0.00087397,0.00087397,0.00087397,62,1,62,62,62,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.000589875,1,0.000589875,0.000589875,0.000589875,79,1,79,79,79,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.000903172,1,0.000903172,0.000903172,0.000903172,59,1,59,59,59,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
11,20,0.00143866,1,0.00143866,0.00143866,0.00143866,84,1,84,84,84,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
11,20,0.00110481,1,0.00110481,0.00110481,0.00110481,63,1,63,63,63,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00199511,1,0.00199511,0.00199511,0.00199511,63,1,63,63,63,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00246134,1,0.00246134,0.00246134,0.00246134,98,1,98,98,98,4,1,4,4,4,3,1,3,3,3,1,1,1,1,1
11,20,0.000585507,1,0.000585507,0.000585507,0.000585507,58,1,58,58,58,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
11,20,0.00165383,1,0.00165383,0.00165383,0.00165383,67,1,67,67,67,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.000941944,1,0.000941944,0.000941944,0.000941944,61,1,61,61,61,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
11,20,0.00086844,1,0.00086844,0.00086844,0.00086844,60,1,60,60,60,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
11,20,0.00137043,1,0.00137043,0.00137043,0.00137043,80,1,80,80,80,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00250168,1,0.00250168,0.00250168,0.00250168,63,1,63,63,63,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00143362,1,0.00143362,0.00143362,0.00143362,60,1,60,60,60,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
11,20,0.00159103,1,0.00159103,0.00159103,0.00159103,61,1,61,61,61,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
11,20,0.00138288,1,0.00138288,0.00138288,0.00138288,62,1,62,62,62,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00087858,1,0.00087858,0.00087858,0.00087858,61,1,61,61,61,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00114734,1,0.00114734,0.00114734,0.00114734,62,1,62,62,62,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00144869,1,0.00144869,0.00144869,0.00144869,79,1,79,79,79,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
11,20,0.00142975,1,0.00142975,0.00142975,0.00142975,61,1,61,61,61,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00229517,1,0.00229517,0.00229517,0.00229517,65,1,65,65,65,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00105856,1,0.00105856,0.00105856,0.00105856,85,1,85,85,85,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.000889702,1,0.000889702,0.000889702,0.000889702,80,1,80,80,80,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.000677726,1,0.000677726,0.000677726,0.000677726,59,1,59,59,59,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
11,20,0.00191975,1,0.00191975,0.00191975,0.00191975,77,1,77,77,77,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00122423,1,0.00122423,0.00122423,0.00122423,63,1,63,63,63,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00131765,1,0.00131765,0.00131765,0.00131765,61,1,61,61,61,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00124994,1,0.00124994,0.00124994,0.00124994,65,1,65,65,65,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00130319,1,0.00130319,0.00130319,0.00130319,76,1,76,76,76,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.0019929,1,0.0019929,0.0019929,0.0019929,61,1,61,61,61,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
11,20,0.000780508,1,0.000780508,0.000780508,0.000780508,61,1,61,61,61,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
11,20,0.00118156,1,0.00118156,0.00118156,0.00118156,77,1,77,77,77,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.0011328,1,0.0011328,0.0011328,0.0011328,60,1,60,60,60,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
11,20,0.00184011,1,0.00184011,0.00184011,0.00184011,99,1,99,99,99,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.000643754,1,0.000643754,0.000643754,0.000643754,59,1,59,59,59,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
11,20,0.00131219,1,0.00131219,0.00131219,0.00131219,78,1,78,78,78,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.000982251,1,0.000982251,0.000982251,0.000982251,78,1,78,78,78,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
11,20,0.00120177,1,0.00120177,0.00120177,0.00120177,76,1,76,76,76,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00255513,1,0.00255513,0.00255513,0.00255513,78,1,78,78,78,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.000770936,1,0.000770936,0.000770936,0.000770936,60,1,60,60,60,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
11,20,0.00117362,1,0.00117362,0.00117362,0.00117362,75,1,75,75,75,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00103531,1,0.00103531,0.00103531,0.00103531,78,1,78,78,78,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.000989053,1,0.000989053,0.000989053,0.000989053,59,1,59,59,59,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
11,20,0.00122209,1,0.00122209,0.00122209,0.00122209,63,1,63,63,63,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.000881258,1,0.000881258,0.000881258,0.000881258,68,1,68,68,68,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00110192,1,0.00110192,0.00110192,0.00110192,61,1,61,61,61,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
11,20,0.00213419,1,0.00213419,0.00213419,0.00213419,63,1,63,63,63,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.0014173,1,0.0014173,0.0014173,0.0014173,81,1,81,81,81,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00254333,1,0.00254333,0.00254333,0.00254333,79,1,79,79,79,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.000878545,1,0.000878545,0.000878545,0.000878545,62,1,62,62,62,3,1,3,3,3,2,1,2,2,2,1,1,1,1,1
11,20,0.00122774,1,0.00122774,0.00122774,0.00122774,76,1,76,76,76,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00141756,1,0.00141756,0.00141756,0.00141756,66,1,66,66,66,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00150717,1,0.00150717,0.00150717,0.00150717,62,1,62,62,62,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00101563,1,0.00101563,0.00101563,0.00101563,61,1,61,61,61,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00133358,1,0.00133358,0.00133358,0.00133358,100,1,100,100,100,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00180919,1,0.00180919,0.00180919,0.00180919,102,1,102,102,102,4,1,4,4,4,3,1,3,3,3,1,1,1,1,1
11,20,0.000837503,1,0.000837503,0.000837503,0.000837503,60,1,60,60,60,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
11,20,0.00316383,1,0.00316383,0.00316383,0.00316383,63,1,63,63,63,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00189268,1,0.00189268,0.00189268,0.00189268,77,1,77,77,77,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00112999,1,0.00112999,0.00112999,0.00112999,64,1,64,64,64,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00154855,1,0.00154855,0.00154855,0.00154855,78,1,78,78,78,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00111745,1,0.00111745,0.00111745,0.00111745,62,1,62,62,62,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
11,20,0.00141256,1,0.00141256,0.00141256,0.00141256,66,1,66,66,66,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
