n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
15,70,0.00253003,1,0.00253003,0.00253003,0.00253003,216,1,216,216,216,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
15,70,0.0189861,1,0.0189861,0.0189861,0.0189861,297,1,297,297,297,8,1,8,8,8,6,1,6,6,6,2,1,2,2,2
15,70,0.0301912,1,0.0301912,0.0301912,0.0301912,202,1,202,202,202,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
15,70,0.00447537,1,0.00447537,0.00447537,0.00447537,255,1,255,255,255,8,1,8,8,8,8,1,8,8,8,0,1,0,0,0
15,70,0.00791816,1,0.00791816,0.00791816,0.00791816,228,1,228,228,228,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
15,70,0.00660665,1,0.00660665,0.00660665,0.00660665,201,1,201,201,201,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
15,70,0.0144588,1,0.0144588,0.0144588,0.0144588,233,1,233,233,233,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
15,70,0.0116292,1,0.0116292,0.0116292,0.0116292,228,1,228,228,228,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
15,70,0.00569688,1,0.00569688,0.00569688,0.00569688,245,1,245,245,245,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
15,70,0.00869682,1,0.00869682,0.00869682,0.00869682,185,1,185,185,185,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
15,70,0.0145932,1,0.0145932,0.0145932,0.0145932,254,1,254,254,254,8,1,8,8,8,8,1,8,8,8,0,1,0,0,0
15,70,0.00152873,1,0.00152873,0.00152873,0.00152873,253,1,253,253,253,8,1,8,8,8,8,1,8,8,8,0,1,0,0,0
15,70,0.00619161,1,0.00619161,0.00619161,0.00619161,230,1,230,230,230,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
15,70,0.0077562,1,0.0077562,0.0077562,0.0077562,216,1,216,216,216,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
15,70,0.010396,1,0.010396,0.010396,0.010396,223,1,223,223,223,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
15,70,0.00551454,1,0.00551454,0.00551454,0.00551454,203,1,203,203,203,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
15,70,0.0101173,1,0.0101173,0.0101173,0.0101173,219,1,219,219,219,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
15,70,0.00769019,1,0.00769019,0.00769019,0.00769019,251,1,251,251,251,8,1,8,8,8,7,1,7,7,7,1,1,1,1,1
15,70,0.00835284,1,0.00835284,0.00835284,0.00835284,220,1,220,220,220,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
15,70,0.00405384,1,0.00405384,0.00405384,0.00405384,219,1,219,219,219,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
15,70,0.00406239,1,0.00406239,0.00406239,0.00406239,233,1,233,233,233,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
15,70,0.00936992,1,0.00936992,0.00936992,0.00936992,245,1,245,245,245,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
15,70,0.00243359,1,0.00243359,0.00243359,0.00243359,200,1,200,200,200,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
15,70,0.00647828,1,0.00647828,0.00647828,0.00647828,197,1,197,197,197,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
15,70,0.00811979,1,0.00811979,0.00811979,0.00811979,175,1,175,175,175,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
15,70,0.00384556,1,0.00384556,0.00384556,0.00384556,220,1,220,220,220,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
15,70,0.0113744,1,0.0113744,0.0113744,0.0113744,241,1,241,241,241,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
15,70,0.00676605,1,0.00676605,0.00676605,0.00676605,214,1,214,214,214,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
15,70,0.00504477,1,0.00504477,0.00504477,0.00504477,261,1,261,261,261,8,1,8,8,8,8,1,8,8,8,0,1,0,0,0
15,70,0.00834269,1,0.00834269,0.00834269,0.00834269,243,1,243,243,243,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
15,70,0.00427895,1,0.00427895,0.00427895,0.00427895,217,1,217,217,217,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
15,70,0.00326382,1,0.00326382,0.00326382,0.00326382,221,1,221,221,221,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
15,70,0.00502472,1,0.00502472,0.00502472,0.00502472,219,1,219,219,219,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
15,70,0.0300795,1,0.0300795,0.0300795,0.0300795,230,1,230,230,230,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
15,70,0.00805322,1,0.00805322,0.00805322,0.00805322,218,1,218,218,218,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
15,70,0.00590882,1,0.00590882,0.00590882,0.00590882,184,1,184,184,184,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
15,70,0.0125547,1,0.0125547,0.0125547,0.0125547,210,1,210,210,210,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
15,70,0.0124595,1,0.0124595,0.0124595,0.0124595,194,1,194,194,194,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
15,70,0.009743,1,0.009743,0.009743,0.009743,227,1,227,227,227,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
15,70,0.00476864,1,0.00476864,0.00476864,0.00476864,247,1,247,247,247,8,1,8,8,8,7,1,7,7,7,1,1,1,1,1
15,70,0.00509687,1,0.00509687,0.00509687,0.00509687,182,1,182,182,182,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
15,70,0.0325392,1,0.0325392,0.0325392,0.0325392,245,1,245,245,245,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
15,70,0.00404108,1,0.00404108,0.00404108,0.00404108,266,1,266,266,266,8,1,8,8,8,7,1,7,7,7,1,1,1,1,1
15,70,0.00839441,1,0.00839441,0.00839441,0.00839441,248,1,248,248,248,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
15,70,0.0145702,1,0.0145702,0.0145702,0.0145702,276,1,276,276,276,8,1,8,8,8,7,1,7,7,7,1,1,1,1,1
15,70,0.00200932,1,0.00200932,0.00200932,0.00200932,254,1,254,254,254,8,1,8,8,8,8,1,8,8,8,0,1,0,0,0
15,70,0.0138765,1,0.0138765,0.0138765,0.0138765,257,1,257,257,257,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
15,70,0.00585578,1,0.00585578,0.00585578,0.00585578,213,1,213,213,213,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
15,70,0.0127773,1,0.0127773,0.0127773,0.0127773,179,1,179,179,179,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
15,70,0.0227597,1,0.0227597,0.0227597,0.0227597,219,1,219,219,219,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
