n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
17,50,0.0159407,1,0.0159407,0.0159407,0.0159407,216,1,216,216,216,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
17,50,0.0145512,1,0.0145512,0.0145512,0.0145512,205,1,205,205,205,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
17,50,0.0152916,1,0.0152916,0.0152916,0.0152916,200,1,200,200,200,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
17,50,0.0183346,1,0.0183346,0.0183346,0.0183346,266,1,266,266,266,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
17,50,0.0165853,1,0.0165853,0.0165853,0.0165853,215,1,215,215,215,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
17,50,0.0145112,1,0.0145112,0.0145112,0.0145112,244,1,244,244,244,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
17,50,0.0229008,1,0.0229008,0.0229008,0.0229008,210,1,210,210,210,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
17,50,0.0270349,1,0.0270349,0.0270349,0.0270349,272,1,272,272,272,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
17,50,0.0111093,1,0.0111093,0.0111093,0.0111093,199,1,199,199,199,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
17,50,0.114472,1,0.114472,0.114472,0.114472,248,1,248,248,248,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
17,50,0.043878,1,0.043878,0.043878,0.043878,221,1,221,221,221,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
17,50,0.0302672,1,0.0302672,0.0302672,0.0302672,218,1,218,218,218,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
17,50,0.0240037,1,0.0240037,0.0240037,0.0240037,282,1,282,282,282,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
17,50,0.0449066,1,0.0449066,0.0449066,0.0449066,235,1,235,235,235,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
17,50,0.0151093,1,0.0151093,0.0151093,0.0151093,220,1,220,220,220,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
17,50,0.050111,1,0.050111,0.050111,0.050111,207,1,207,207,207,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
17,50,0.0334265,1,0.0334265,0.0334265,0.0334265,230,1,230,230,230,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
17,50,0.144817,1,0.144817,0.144817,0.144817,223,1,223,223,223,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
17,50,0.012187,1,0.012187,0.012187,0.012187,231,1,231,231,231,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
17,50,0.0392326,1,0.0392326,0.0392326,0.0392326,241,1,241,241,241,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
17,50,0.0173708,1,0.0173708,0.0173708,0.0173708,247,1,247,247,247,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
17,50,0.0122659,1,0.0122659,0.0122659,0.0122659,218,1,218,218,218,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
17,50,0.0497759,1,0.0497759,0.0497759,0.0497759,214,1,214,214,214,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
17,50,0.0534594,1,0.0534594,0.0534594,0.0534594,250,1,250,250,250,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
17,50,0.0191377,1,0.0191377,0.0191377,0.0191377,242,1,242,242,242,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
17,50,0.0242996,1,0.0242996,0.0242996,0.0242996,207,1,207,207,207,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
17,50,0.049553,1,0.049553,0.049553,0.049553,283,1,283,283,283,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
17,50,0.0244522,1,0.0244522,0.0244522,0.0244522,283,1,283,283,283,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
17,50,0.0497204,1,0.0497204,0.0497204,0.0497204,249,1,249,249,249,7,1,7,7,7,6,1,6,6,6,1,1,1,1,1
17,50,0.0099045,1,0.0099045,0.0099045,0.0099045,213,1,213,213,213,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
17,50,0.0123388,1,0.0123388,0.0123388,0.0123388,238,1,238,238,238,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
17,50,0.0239776,1,0.0239776,0.0239776,0.0239776,229,1,229,229,229,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
17,50,0.0131561,1,0.0131561,0.0131561,0.0131561,227,1,227,227,227,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
17,50,0.0432893,1,0.0432893,0.0432893,0.0432893,241,1,241,241,241,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
17,50,0.0213316,1,0.0213316,0.0213316,0.0213316,245,1,245,245,245,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
17,50,0.0292566,1,0.0292566,0.0292566,0.0292566,241,1,241,241,241,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
17,50,0.0348038,1,0.0348038,0.0348038,0.0348038,249,1,249,249,249,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
17,50,0.00537271,1,0.00537271,0.00537271,0.00537271,205,1,205,205,205,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
17,50,0.0400125,1,0.0400125,0.0400125,0.0400125,220,1,220,220,220,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
17,50,0.0124289,1,0.0124289,0.0124289,0.0124289,235,1,235,235,235,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
17,50,0.0454271,1,0.0454271,0.0454271,0.0454271,240,1,240,240,240,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
17,50,0.0795557,1,0.0795557,0.0795557,0.0795557,245,1,245,245,245,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
17,50,0.0201587,1,0.0201587,0.0201587,0.0201587,228,1,228,228,228,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
17,50,0.0299402,1,0.0299402,0.0299402,0.0299402,217,1,217,217,217,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
17,50,0.0235376,1,0.0235376,0.0235376,0.0235376,246,1,246,246,246,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
