n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
10,10,0.000643414,1,0.000643414,0.000643414,0.000643414,48,1,48,48,48,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000376283,1,0.000376283,0.000376283,0.000376283,45,1,45,45,45,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
10,10,0.000373965,1,0.000373965,0.000373965,0.000373965,45,1,45,45,45,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
10,10,0.000874037,1,0.000874037,0.000874037,0.000874037,49,1,49,49,49,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000625159,1,0.000625159,0.000625159,0.000625159,50,1,50,50,50,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000492515,1,0.000492515,0.000492515,0.000492515,48,1,48,48,48,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000549222,1,0.000549222,0.000549222,0.000549222,47,1,47,47,47,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000611115,1,0.000611115,0.000611115,0.000611115,49,1,49,49,49,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000637732,1,0.000637732,0.000637732,0.000637732,49,1,49,49,49,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000562645,1,0.000562645,0.000562645,0.000562645,47,1,47,47,47,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000578818,1,0.000578818,0.000578818,0.000578818,48,1,48,48,48,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000657578,1,0.000657578,0.000657578,0.000657578,50,1,50,50,50,3,1,3,3,3,2,1,2,2,2,1,1,1,1,1
10,10,0.0008057,1,0.0008057,0.0008057,0.0008057,49,1,49,49,49,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000503496,1,0.000503496,0.000503496,0.000503496,47,1,47,47,47,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000540931,1,0.000540931,0.000540931,0.000540931,48,1,48,48,48,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000877095,1,0.000877095,0.000877095,0.000877095,48,1,48,48,48,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000493308,1,0.000493308,0.000493308,0.000493308,50,1,50,50,50,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.00045085,1,0.00045085,0.00045085,0.00045085,46,1,46,46,46,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.0010598,1,0.0010598,0.0010598,0.0010598,51,1,51,51,51,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
10,10,0.000452812,1,0.000452812,0.000452812,0.000452812,46,1,46,46,46,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.00062435,1,0.00062435,0.00062435,0.00062435,48,1,48,48,48,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.00063315,1,0.00063315,0.00063315,0.00063315,48,1,48,48,48,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000525671,1,0.000525671,0.000525671,0.000525671,49,1,49,49,49,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
10,10,0.000593061,1,0.000593061,0.000593061,0.000593061,49,1,49,49,49,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000510337,1,0.000510337,0.000510337,0.000510337,47,1,47,47,47,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000498886,1,0.000498886,0.000498886,0.000498886,51,1,51,51,51,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000493592,1,0.000493592,0.000493592,0.000493592,49,1,49,49,49,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.00194897,1,0.00194897,0.00194897,0.00194897,51,1,51,51,51,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
10,10,0.00119221,1,0.00119221,0.00119221,0.00119221,65,1,65,65,65,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
10,10,0.000699885,1,0.000699885,0.000699885,0.000699885,48,1,48,48,48,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.00107274,1,0.00107274,0.00107274,0.00107274,51,1,51,51,51,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
10,10,0.00104157,1,0.00104157,0.00104157,0.00104157,49,1,49,49,49,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000686405,1,0.000686405,0.000686405,0.000686405,50,1,50,50,50,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000586101,1,0.000586101,0.000586101,0.000586101,48,1,48,48,48,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000980617,1,0.000980617,0.000980617,0.000980617,51,1,51,51,51,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000713665,1,0.000713665,0.000713665,0.000713665,48,1,48,48,48,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000810956,1,0.000810956,0.000810956,0.000810956,50,1,50,50,50,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000944557,1,0.000944557,0.000944557,0.000944557,50,1,50,50,50,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
10,10,0.000458333,1,0.000458333,0.000458333,0.000458333,48,1,48,48,48,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.00054556,1,0.00054556,0.00054556,0.00054556,48,1,48,48,48,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000602316,1,0.000602316,0.000602316,0.000602316,50,1,50,50,50,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000470972,1,0.000470972,0.000470972,0.000470972,47,1,47,47,47,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000684168,1,0.000684168,0.000684168,0.000684168,49,1,49,49,49,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000694165,1,0.000694165,0.000694165,0.000694165,66,1,66,66,66,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
10,10,0.000441879,1,0.000441879,0.000441879,0.000441879,49,1,49,49,49,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
10,10,0.000771516,1,0.000771516,0.000771516,0.000771516,49,1,49,49,49,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000477843,1,0.000477843,0.000477843,0.000477843,47,1,47,47,47,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
10,10,0.000579524,1,0.000579524,0.000579524,0.000579524,47,1,47,47,47,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
