n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
12,40,0.00183051,1,0.00183051,0.00183051,0.00183051,113,1,113,113,113,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
12,40,0.00246422,1,0.00246422,0.00246422,0.00246422,98,1,98,98,98,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
12,40,0.00371945,1,0.00371945,0.00371945,0.00371945,134,1,134,134,134,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
12,40,0.00467464,1,0.00467464,0.00467464,0.00467464,97,1,97,97,97,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
12,40,0.00177817,1,0.00177817,0.00177817,0.00177817,80,1,80,80,80,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
12,40,0.00261632,1,0.00261632,0.00261632,0.00261632,100,1,100,100,100,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
12,40,0.00294403,1,0.00294403,0.00294403,0.00294403,150,1,150,150,150,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
12,40,0.00489871,1,0.00489871,0.00489871,0.00489871,97,1,97,97,97,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
12,40,0.00366532,1,0.00366532,0.00366532,0.00366532,79,1,79,79,79,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
12,40,0.00518527,1,0.00518527,0.00518527,0.00518527,98,1,98,98,98,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
12,40,0.00273141,1,0.00273141,0.00273141,0.00273141,96,1,96,96,96,4,1,4,4,4,3,1,3,3,3,1,1,1,1,1
12,40,0.00156103,1,0.00156103,0.00156103,0.00156103,93,1,93,93,93,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
12,40,0.00239785,1,0.00239785,0.00239785,0.00239785,123,1,123,123,123,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
12,40,0.00472802,1,0.00472802,0.00472802,0.00472802,99,1,99,99,99,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
12,40,0.00299277,1,0.00299277,0.00299277,0.00299277,105,1,105,105,105,4,1,4,4,4,3,1,3,3,3,1,1,1,1,1
12,40,0.0035671,1,0.0035671,0.0035671,0.0035671,78,1,78,78,78,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
12,40,0.00359332,1,0.00359332,0.00359332,0.00359332,105,1,105,105,105,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
12,40,0.00355542,1,0.00355542,0.00355542,0.00355542,117,1,117,117,117,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
12,40,0.0032416,1,0.0032416,0.0032416,0.0032416,77,1,77,77,77,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
12,40,0.00491305,1,0.00491305,0.00491305,0.00491305,96,1,96,96,96,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
12,40,0.00177257,1,0.00177257,0.00177257,0.00177257,98,1,98,98,98,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
12,40,0.00317806,1,0.00317806,0.00317806,0.00317806,103,1,103,103,103,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
12,40,0.0044159,1,0.0044159,0.0044159,0.0044159,110,1,110,110,110,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
12,40,0.00294442,1,0.00294442,0.00294442,0.00294442,113,1,113,113,113,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
12,40,0.00136293,1,0.00136293,0.00136293,0.00136293,99,1,99,99,99,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
12,40,0.00210366,1,0.00210366,0.00210366,0.00210366,116,1,116,116,116,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
12,40,0.00381236,1,0.00381236,0.00381236,0.00381236,110,1,110,110,110,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
12,40,0.00212882,1,0.00212882,0.00212882,0.00212882,119,1,119,119,119,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
12,40,0.00241545,1,0.00241545,0.00241545,0.00241545,104,1,104,104,104,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
12,40,0.00226856,1,0.00226856,0.00226856,0.00226856,101,1,101,101,101,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
12,40,0.00552302,1,0.00552302,0.00552302,0.00552302,125,1,125,125,125,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
12,40,0.00463718,1,0.00463718,0.00463718,0.00463718,94,1,94,94,94,4,1,4,4,4,3,1,3,3,3,1,1,1,1,1
12,40,0.00316057,1,0.00316057,0.00316057,0.00316057,80,1,80,80,80,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
12,40,0.00268796,1,0.00268796,0.00268796,0.00268796,116,1,116,116,116,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
12,40,0.00671861,1,0.00671861,0.00671861,0.00671861,102,1,102,102,102,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
12,40,0.00375588,1,0.00375588,0.00375588,0.00375588,99,1,99,99,99,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
12,40,0.00357684,1,0.00357684,0.00357684,0.00357684,119,1,119,119,119,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
12,40,0.00423071,1,0.00423071,0.00423071,0.00423071,97,1,97,97,97,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
12,40,0.0021571,1,0.0021571,0.0021571,0.0021571,101,1,101,101,101,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
12,40,0.00215733,1,0.00215733,0.00215733,0.00215733,105,1,105,105,105,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
12,40,0.0061821,1,0.0061821,0.0061821,0.0061821,125,1,125,125,125,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
12,40,0.00431475,1,0.00431475,0.00431475,0.00431475,103,1,103,103,103,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
12,40,0.00355979,1,0.00355979,0.00355979,0.00355979,104,1,104,104,104,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
12,40,0.00646943,1,0.00646943,0.00646943,0.00646943,113,1,113,113,113,4,1,4,4,4,3,1,3,3,3,1,1,1,1,1
12,40,0.00387633,1,0.00387633,0.00387633,0.00387633,97,1,97,97,97,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
12,40,0.00306312,1,0.00306312,0.00306312,0.00306312,117,1,117,117,117,4,1,4,4,4,3,1,3,3,3,1,1,1,1,1
12,40,0.00238364,1,0.00238364,0.00238364,0.00238364,102,1,102,102,102,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
12,40,0.00254097,1,0.00254097,0.00254097,0.00254097,93,1,93,93,93,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
12,40,0.00630453,1,0.00630453,0.00630453,0.00630453,104,1,104,104,104,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
12,40,0.00300909,1,0.00300909,0.00300909,0.00300909,95,1,95,95,95,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
12,40,0.00196793,1,0.00196793,0.00196793,0.00196793,97,1,97,97,97,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
12,40,0.00322975,1,0.00322975,0.00322975,0.00322975,100,1,100,100,100,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
