n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
15,10,0.00487983,1,0.00487983,0.00487983,0.00487983,112,1,112,112,112,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
15,10,0.00186627,1,0.00186627,0.00186627,0.00186627,114,1,114,114,114,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
15,10,0.00289658,1,0.00289658,0.00289658,0.00289658,113,1,113,113,113,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
15,10,0.00501822,1,0.00501822,0.00501822,0.00501822,133,1,133,133,133,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
15,10,0.00298827,1,0.00298827,0.00298827,0.00298827,110,1,110,110,110,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
15,10,0.00275205,1,0.00275205,0.00275205,0.00275205,113,1,113,113,113,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
15,10,0.00157588,1,0.00157588,0.00157588,0.00157588,110,1,110,110,110,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
15,10,0.00118553,1,0.00118553,0.00118553,0.00118553,111,1,111,111,111,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
15,10,0.00115292,1,0.00115292,0.00115292,0.00115292,112,1,112,112,112,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
15,10,0.00235705,1,0.00235705,0.00235705,0.00235705,112,1,112,112,112,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
15,10,0.00152611,1,0.00152611,0.00152611,0.00152611,112,1,112,112,112,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
15,10,0.00284729,1,0.00284729,0.00284729,0.00284729,126,1,126,126,126,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
15,10,0.00450964,1,0.00450964,0.00450964,0.00450964,131,1,131,131,131,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
15,10,0.00190478,1,0.00190478,0.00190478,0.00190478,134,1,134,134,134,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
15,10,0.00135953,1,0.00135953,0.00135953,0.00135953,111,1,111,111,111,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
15,10,0.00289985,1,0.00289985,0.00289985,0.00289985,111,1,111,111,111,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
15,10,0.0028283,1,0.0028283,0.0028283,0.0028283,112,1,112,112,112,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
15,10,0.00286697,1,0.00286697,0.00286697,0.00286697,129,1,129,129,129,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
15,10,0.00119576,1,0.00119576,0.00119576,0.00119576,109,1,109,109,109,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
15,10,0.00120766,1,0.00120766,0.00120766,0.00120766,111,1,111,111,111,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
15,10,0.00998249,1,0.00998249,0.00998249,0.00998249,112,1,112,112,112,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
15,10,0.00349891,1,0.00349891,0.00349891,0.00349891,126,1,126,126,126,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
15,10,0.00164529,1,0.00164529,0.00164529,0.00164529,111,1,111,111,111,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
15,10,0.00173237,1,0.00173237,0.00173237,0.00173237,110,1,110,110,110,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
15,10,0.00303639,1,0.00303639,0.00303639,0.00303639,112,1,112,112,112,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
15,10,0.00778915,1,0.00778915,0.00778915,0.00778915,134,1,134,134,134,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
15,10,0.00314458,1,0.00314458,0.00314458,0.00314458,113,1,113,113,113,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
15,10,0.00207117,1,0.00207117,0.00207117,0.00207117,112,1,112,112,112,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
15,10,0.00345233,1,0.00345233,0.00345233,0.00345233,130,1,130,130,130,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
15,10,0.00166093,1,0.00166093,0.00166093,0.00166093,114,1,114,114,114,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
15,10,0.00492143,1,0.00492143,0.00492143,0.00492143,122,1,122,122,122,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
15,10,0.0119382,1,0.0119382,0.0119382,0.0119382,137,1,137,137,137,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
