n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
14,50,0.0129059,1,0.0129059,0.0129059,0.0129059,169,1,169,169,169,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
14,50,0.00838312,1,0.00838312,0.00838312,0.00838312,162,1,162,162,162,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
14,50,0.00783834,1,0.00783834,0.00783834,0.00783834,183,1,183,183,183,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
14,50,0.0112802,1,0.0112802,0.0112802,0.0112802,155,1,155,155,155,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
14,50,0.0122705,1,0.0122705,0.0122705,0.0122705,159,1,159,159,159,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
14,50,0.00729403,1,0.00729403,0.00729403,0.00729403,161,1,161,161,161,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
14,50,0.0123431,1,0.0123431,0.0123431,0.0123431,156,1,156,156,156,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
14,50,0.0221559,1,0.0221559,0.0221559,0.0221559,154,1,154,154,154,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
14,50,0.0118881,1,0.0118881,0.0118881,0.0118881,127,1,127,127,127,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
14,50,0.0118568,1,0.0118568,0.0118568,0.0118568,189,1,189,189,189,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
14,50,0.00649634,1,0.00649634,0.00649634,0.00649634,170,1,170,170,170,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
14,50,0.00228812,1,0.00228812,0.00228812,0.00228812,107,1,107,107,107,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,50,0.0124476,1,0.0124476,0.0124476,0.0124476,155,1,155,155,155,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
14,50,0.00988981,1,0.00988981,0.00988981,0.00988981,137,1,137,137,137,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
14,50,0.0062404,1,0.0062404,0.0062404,0.0062404,157,1,157,157,157,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
14,50,0.00363055,1,0.00363055,0.00363055,0.00363055,192,1,192,192,192,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
14,50,0.00600938,1,0.00600938,0.00600938,0.00600938,187,1,187,187,187,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
14,50,0.0179825,1,0.0179825,0.0179825,0.0179825,149,1,149,149,149,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
14,50,0.00332386,1,0.00332386,0.00332386,0.00332386,158,1,158,158,158,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
14,50,0.0055046,1,0.0055046,0.0055046,0.0055046,183,1,183,183,183,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
14,50,0.00676677,1,0.00676677,0.00676677,0.00676677,152,1,152,152,152,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
14,50,0.00426796,1,0.00426796,0.00426796,0.00426796,166,1,166,166,166,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
14,50,0.0145464,1,0.0145464,0.0145464,0.0145464,147,1,147,147,147,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
14,50,0.0136352,1,0.0136352,0.0136352,0.0136352,151,1,151,151,151,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
14,50,0.0105004,1,0.0105004,0.0105004,0.0105004,171,1,171,171,171,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
14,50,0.0100575,1,0.0100575,0.0100575,0.0100575,147,1,147,147,147,5,1,5,5,5,4,1,4,4,4,1,1,1,1,1
14,50,0.00241246,1,0.00241246,0.00241246,0.00241246,132,1,132,132,132,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
14,50,0.00384718,1,0.00384718,0.00384718,0.00384718,174,1,174,174,174,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
14,50,0.0119229,1,0.0119229,0.0119229,0.0119229,186,1,186,186,186,6,1,6,6,6,5,1,5,5,5,1,1,1,1,1
