n,p,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max
49,10,0.372283,1000,0.000372283,0.000141776,0.000972675,1335929,1000,1335.93,1233,1573,4297,1000,4.297,3,6
49,20,0.578394,1000,0.000578394,0.000233128,0.00116337,1460717,1000,1460.72,1313,1719,6209,1000,6.209,5,8
49,30,0.81283,1000,0.00081283,0.000396303,0.00157395,1579877,1000,1579.88,1422,1842,7983,1000,7.983,6,10
49,40,1.09281,1000,0.00109281,0.000545356,0.00190285,1707435,1000,1707.43,1501,1935,9762,1000,9.762,8,12
49,50,1.48343,1000,0.00148343,0.000818374,0.00254895,1858290,1000,1858.29,1604,2153,11747,1000,11.747,10,14
49,60,1.97367,1000,0.00197367,0.00113855,0.00320153,2031192,1000,2031.19,1791,2482,13918,1000,13.918,12,17
49,70,2.52933,1000,0.00252933,0.00156278,0.00368047,2243226,1000,2243.23,1938,2567,16425,1000,16.425,14,19
49,80,3.49951,1000,0.00349951,0.00232961,0.00523618,2549595,1000,2549.59,2124,2987,19702,1000,19.702,16,23
49,90,5.45848,1000,0.00545848,0.00379498,0.00843734,2989470,1000,2989.47,2588,3400,24121,1000,24.121,21,27
